runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260514_145457,0,0,SSP,1,20,1,2113,328.50,20,16.42,6.55,25.90,5.85,10.58,0.00,20,0,0,0,0,0,0,0,0,0,328.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_145457,1,1,EV,1,20,1,2113,327.00,20,16.33,6.24,24.93,6.14,10.20,0.00,20,0,0,0,0,0,0,0,0,0,326.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_145457,2,2,EA,1,20,1,2113,338.50,20,16.91,1.48,30.82,6.56,10.35,0.00,20,0,0,0,0,0,0,0,0,0,338.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         328.50
# EV          327.00
# EA          338.50
# SSP     vs best: +0.5%
# EV      vs best: +0.0%
# EA      vs best: +3.4%
20260514_145457,0,0,SSP,2,20,1,2113,168.00,20,15.72,6.54,23.71,5.60,10.13,0.00,11,9,0,0,0,0,0,0,0,0,146.67,167.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_145457,1,1,EV,2,20,1,2113,166.00,20,15.68,7.67,22.08,5.24,10.44,0.00,12,8,0,0,0,0,0,0,0,0,165.75,147.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_145457,2,2,EA,2,20,1,2113,172.00,20,15.86,6.24,28.05,5.88,9.98,0.00,9,11,0,0,0,0,0,0,0,0,145.22,171.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         168.00
# EV          166.00
