runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260514_151554,0,0,SSP,1,20,1,2803,324.00,20,16.20,6.09,27.04,6.68,9.51,0.00,20,0,0,0,0,0,0,0,0,0,323.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151554,1,1,EV,1,20,1,2803,313.50,20,15.67,6.59,25.00,6.55,9.12,0.00,20,0,0,0,0,0,0,0,0,0,313.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151554,2,2,EA,1,20,1,2803,300.50,20,15.02,2.69,28.18,6.35,8.67,0.00,20,0,0,0,0,0,0,0,0,0,300.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         324.00
# EV          313.50
# EA          300.50
# SSP     vs best: +7.3%
# EV      vs best: +4.1%
# EA      vs best: +0.0%
20260514_151554,0,0,SSP,2,20,1,2803,155.00,20,15.32,7.97,24.05,6.15,9.18,0.00,10,10,0,0,0,0,0,0,0,0,151.69,154.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151554,1,1,EV,2,20,1,2803,154.50,20,15.38,6.64,23.34,6.48,8.90,0.00,11,9,0,0,0,0,0,0,0,0,153.50,154.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151554,2,2,EA,2,20,1,2803,164.50,20,15.24,2.98,25.75,6.28,8.97,0.00,10,10,0,0,0,0,0,0,0,0,164.23,140.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         155.00
# EV          154.50
# EA          164.50
# SSP     vs best: +0.3%
# EV      vs best: +0.0%
# EA      vs best: +6.1%
20260514_151554,0,0,SSP,3,20,1,2803,112.50,20,16.26,6.78,26.04,6.87,9.38,0.00,6,6,8,0,0,0,0,0,0,0,100.55,112.21,112.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151554,1,1,EV,3,20,1,2803,109.50,20,15.60,6.80,28.45,6.77,8.83,0.00,6,6,8,0,0,0,0,0,0,0,101.19,109.02,101.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151554,2,2,EA,3,20,1,2803,116.00,20,16.05,6.48,29.65,7.09,8.97,0.00,6,7,7,0,0,0,0,0,0,0,93.87,115.63,111.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         112.50
# EV          109.50
# EA          116.00
# SSP     vs best: +2.7%
# EV      vs best: +0.0%
# EA      vs best: +5.6%
20260514_151554,0,0,SSP,4,20,1,2803,93.50,20,17.24,8.03,24.92,7.98,9.25,0.00,5,4,6,5,0,0,0,0,0,0,87.30,80.43,83.58,93.41,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151554,1,1,EV,4,20,1,2803,88.50,20,16.39,7.74,23.27,7.41,8.98,0.00,5,4,6,5,0,0,0,0,0,0,78.14,75.18,88.31,86.25,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151554,2,2,EA,4,20,1,2803,87.00,20,15.10,7.31,23.84,6.16,8.94,0.00,5,6,5,4,0,0,0,0,0,0,75.40,86.85,76.09,63.58,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          93.50
# EV           88.50
# EA           87.00
