runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260514_151246,0,0,SSP,1,20,1,1129,346.00,20,17.29,7.40,34.41,5.72,11.58,0.00,20,0,0,0,0,0,0,0,0,0,345.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151246,1,1,EV,1,20,1,1129,324.00,20,16.18,8.13,29.81,5.52,10.66,0.00,20,0,0,0,0,0,0,0,0,0,323.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151246,2,2,EA,1,20,1,1129,351.00,20,17.53,6.37,40.56,7.34,10.19,0.00,20,0,0,0,0,0,0,0,0,0,350.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         346.00
# EV          324.00
# EA          351.00
# SSP     vs best: +6.4%
# EV      vs best: +0.0%
# EA      vs best: +7.7%
20260514_151246,0,0,SSP,2,20,1,1129,168.50,20,16.35,8.23,29.57,5.36,10.99,0.00,10,10,0,0,0,0,0,0,0,0,158.57,168.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151246,1,1,EV,2,20,1,1129,163.50,20,16.07,7.95,31.29,5.46,10.61,0.00,11,9,0,0,0,0,0,0,0,0,163.42,158.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151246,2,2,EA,2,20,1,1129,173.00,20,15.79,6.09,30.06,5.27,10.52,0.00,10,10,0,0,0,0,0,0,0,0,172.75,142.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         168.50
# EV          163.50
# EA          173.00
# SSP     vs best: +3.0%
# EV      vs best: +0.0%
# EA      vs best: +5.5%
20260514_151246,0,0,SSP,3,20,1,1129,117.50,20,16.43,6.09,33.68,5.13,11.30,0.00,7,5,8,0,0,0,0,0,0,0,107.45,117.37,103.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151246,1,1,EV,3,20,1,1129,111.50,20,15.73,6.42,31.20,5.15,10.57,0.00,7,5,8,0,0,0,0,0,0,0,96.75,106.35,111.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151246,2,2,EA,3,20,1,1129,115.00,20,16.07,6.85,38.76,5.93,10.14,0.00,6,7,7,0,0,0,0,0,0,0,96.06,110.47,114.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         117.50
# EV          111.50
# EA          115.00
# SSP     vs best: +5.1%
# EV      vs best: +0.0%
# EA      vs best: +3.0%
20260514_151246,0,0,SSP,4,20,1,1129,88.50,20,16.79,6.14,32.32,5.31,11.48,0.00,5,4,6,5,0,0,0,0,0,0,75.26,86.21,88.40,85.95,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151246,1,1,EV,4,20,1,1129,89.00,20,15.86,7.86,29.23,5.33,10.52,0.00,4,5,6,5,0,0,0,0,0,0,74.46,71.32,88.62,82.75,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151246,2,2,EA,4,20,1,1129,90.00,20,15.30,5.49,33.94,4.93,10.37,0.00,4,5,6,5,0,0,0,0,0,0,64.80,89.82,83.13,68.35,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          88.50
# EV           89.00
# EA           90.00
# SSP     vs best: +0.0%
# EV      vs best: +0.6%
# EA      vs best: +1.7%
20260514_151246,0,0,SSP,5,20,1,1129,77.00,20,16.85,7.43,29.70,5.78,11.07,0.00,3,4,5,5,3,0,0,0,0,0,76.44,68.77,76.67,59.52,55.55,0.00,0.00,0.00,0.00,0.00
20260514_151246,1,1,EV,5,20,1,1129,73.50,20,15.86,6.94,30.70,5.13,10.73,0.00,3,4,4,6,3,0,0,0,0,0,70.49,73.02,59.25,61.26,53.10,0.00,0.00,0.00,0.00,0.00
20260514_151246,2,2,EA,5,20,1,1129,65.00,20,15.39,2.93,31.12,5.31,10.08,0.00,4,4,4,4,4,0,0,0,0,0,62.48,58.07,63.00,59.39,64.77,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          77.00
# EV           73.50
# EA           65.00
# SSP     vs best: +15.6%
# EV      vs best: +11.6%
# EA      vs best: +0.0%
20260514_151246,0,0,SSP,6,20,1,1129,77.50,20,17.05,5.96,35.43,5.61,11.44,0.00,2,4,4,5,2,3,0,0,0,0,51.97,51.32,52.09,62.17,46.29,77.06,0.00,0.00,0.00,0.00
20260514_151246,1,1,EV,6,20,1,1129,72.00,20,15.66,6.42,32.01,5.08,10.58,0.00,2,4,4,5,2,3,0,0,0,0,50.13,50.09,72.00,47.99,48.91,44.09,0.00,0.00,0.00,0.00
20260514_151246,2,2,EA,6,20,1,1129,72.00,20,16.77,2.93,35.61,6.56,10.21,0.00,2,4,4,4,3,3,0,0,0,0,41.36,65.35,71.61,52.41,62.05,42.59,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          77.50
# EV           72.00
# EA           72.00
# SSP     vs best: +7.1%
# EV      vs best: +0.0%
# EA      vs best: +0.0%
20260514_151246,0,0,SSP,7,20,1,1129,55.00,20,16.61,6.90,32.33,5.15,11.46,0.00,2,4,3,4,2,2,3,0,0,0,52.48,42.67,44.83,46.72,45.30,45.37,54.94,0.00,0.00,0.00
20260514_151246,1,1,EV,7,20,1,1129,46.00,20,14.72,6.50,25.85,4.58,10.14,0.00,2,4,3,4,2,3,2,0,0,0,43.20,40.53,45.43,36.84,40.88,41.84,45.69,0.00,0.00,0.00
20260514_151246,2,2,EA,7,20,1,1129,66.50,20,17.48,3.55,34.17,6.92,10.55,0.00,2,3,3,3,3,3,3,0,0,0,40.50,56.52,39.72,38.09,51.75,56.83,66.15,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          55.00
# EV           46.00
# EA           66.50
# SSP     vs best: +16.4%
# EV      vs best: +0.0%
# EA      vs best: +30.8%
20260514_151246,0,0,SSP,8,20,1,1129,48.00,20,16.50,7.43,30.35,5.07,11.43,0.00,2,2,4,3,2,3,2,2,0,0,41.37,40.03,44.42,31.72,43.75,47.52,47.29,33.93,0.00,0.00
20260514_151246,1,1,EV,8,20,1,1129,47.00,20,15.65,6.42,26.41,5.16,10.49,0.00,2,2,3,4,2,3,2,2,0,0,43.02,39.35,27.67,34.97,41.43,43.16,46.63,36.67,0.00,0.00
20260514_151246,2,2,EA,8,20,1,1129,65.00,20,17.89,6.12,37.71,7.33,10.56,0.00,2,2,3,3,2,3,2,3,0,0,38.02,36.65,57.35,37.34,30.75,61.32,31.78,64.62,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          48.00
# EV           47.00
# EA           65.00
# SSP     vs best: +2.1%
# EV      vs best: +0.0%
# EA      vs best: +27.7%
20260514_151246,0,0,SSP,9,20,1,1129,43.50,20,15.95,7.00,29.09,4.68,11.27,0.00,1,3,3,3,1,2,2,3,2,0,29.09,42.17,41.68,31.91,27.19,37.85,43.38,28.28,37.43,0.00
20260514_151246,1,1,EV,9,20,1,1129,43.50,20,15.82,6.64,25.91,5.85,9.97,0.00,1,3,2,3,2,2,2,3,2,0,24.64,36.73,34.40,25.61,42.58,33.75,43.37,39.52,35.85,0.00
20260514_151246,2,2,EA,9,20,1,1129,60.50,20,18.25,6.12,36.64,8.09,10.15,0.00,1,2,3,3,2,2,2,3,2,0,23.78,41.05,60.25,49.24,49.49,34.57,29.51,47.97,29.11,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          43.50
# EV           43.50
# EA           60.50
# SSP     vs best: +0.0%
# EV      vs best: +0.0%
# EA      vs best: +28.1%
20260514_151246,0,0,SSP,10,20,1,1129,38.00,20,15.31,5.23,30.08,4.26,11.05,0.00,1,2,4,2,1,2,1,3,1,3,30.08,32.98,34.08,27.50,25.49,36.27,25.14,29.70,27.10,37.91
20260514_151246,1,1,EV,10,20,1,1129,40.00,20,14.34,5.31,27.11,4.32,10.01,0.00,1,2,4,2,1,2,1,2,2,3,23.45,30.78,26.00,26.78,23.45,39.87,23.45,19.57,38.75,34.63
20260514_151246,2,2,EA,10,20,1,1129,51.50,20,15.95,6.92,36.26,5.66,10.29,0.00,1,2,2,2,2,2,2,2,2,3,22.24,36.94,35.77,30.18,28.65,38.19,29.45,17.25,29.02,51.39

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          38.00
# EV           40.00
# EA           51.50
# SSP     vs best: +0.0%
# EV      vs best: +5.0%
# EA      vs best: +26.2%
20260514_151246,0,0,SSP,1,20,2,1129,592.50,20,29.60,10.92,49.77,9.34,20.27,0.00,20,0,0,0,0,0,0,0,0,0,592.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151246,1,1,EV,1,20,2,1129,537.50,20,26.86,10.26,43.72,9.16,17.70,0.00,20,0,0,0,0,0,0,0,0,0,537.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151246,2,2,EA,1,20,2,1129,590.00,20,29.48,9.40,64.27,13.28,16.20,0.00,20,0,0,0,0,0,0,0,0,0,589.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         592.50
# EV          537.50
# EA          590.00
# SSP     vs best: +9.3%
# EV      vs best: +0.0%
# EA      vs best: +8.9%
20260514_151246,0,0,SSP,2,20,2,1129,296.50,20,28.53,10.83,52.70,9.42,19.10,0.00,11,9,0,0,0,0,0,0,0,0,296.03,274.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151246,1,1,EV,2,20,2,1129,278.50,20,26.31,10.09,40.67,9.19,17.12,0.00,11,9,0,0,0,0,0,0,0,0,278.43,247.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151246,2,2,EA,2,20,2,1129,289.50,20,28.21,8.06,66.11,11.69,16.52,0.00,9,11,0,0,0,0,0,0,0,0,274.92,289.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         296.50
# EV          278.50
# EA          289.50
# SSP     vs best: +6.1%
# EV      vs best: +0.0%
# EA      vs best: +3.8%
