runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260514_151122,0,0,SSP,1,20,1,9341,419.00,20,20.95,4.88,37.55,9.29,11.66,0.00,20,0,0,0,0,0,0,0,0,0,419.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151122,1,1,EV,1,20,1,9341,394.50,20,19.70,5.58,33.84,8.91,10.79,0.00,20,0,0,0,0,0,0,0,0,0,394.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151122,2,2,EA,1,20,1,9341,396.50,20,19.80,8.05,37.24,8.76,11.04,0.00,20,0,0,0,0,0,0,0,0,0,396.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         419.00
# EV          394.50
# EA          396.50
# SSP     vs best: +5.8%
# EV      vs best: +0.0%
# EA      vs best: +0.5%
20260514_151122,0,0,SSP,2,20,1,9341,225.50,20,21.44,8.30,35.65,9.61,11.83,0.00,9,11,0,0,0,0,0,0,0,0,203.29,225.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151122,1,1,EV,2,20,1,9341,213.50,20,20.53,8.30,35.13,9.51,11.02,0.00,9,11,0,0,0,0,0,0,0,0,197.29,213.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151122,2,2,EA,2,20,1,9341,207.50,20,19.44,8.34,32.67,8.48,10.96,0.00,10,10,0,0,0,0,0,0,0,0,207.45,181.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         225.50
# EV          213.50
# EA          207.50
# SSP     vs best: +8.0%
# EV      vs best: +2.8%
# EA      vs best: +0.0%
20260514_151122,0,0,SSP,3,20,1,9341,148.00,20,21.11,8.89,35.52,9.57,11.55,0.00,6,7,7,0,0,0,0,0,0,0,133.59,140.69,147.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00
