runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260514_151440,0,0,SSP,1,20,1,2287,327.00,20,16.35,6.68,28.59,6.59,9.76,0.00,20,0,0,0,0,0,0,0,0,0,326.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151440,1,1,EV,1,20,1,2287,313.00,20,15.64,7.20,26.88,6.33,9.31,0.00,20,0,0,0,0,0,0,0,0,0,312.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151440,2,2,EA,1,20,1,2287,325.50,20,16.25,6.33,39.32,6.99,9.27,0.00,20,0,0,0,0,0,0,0,0,0,325.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         327.00
# EV          313.00
# EA          325.50
# SSP     vs best: +4.3%
# EV      vs best: +0.0%
# EA      vs best: +3.8%
20260514_151440,0,0,SSP,2,20,1,2287,175.50,20,16.75,6.98,27.56,7.01,9.73,0.00,11,9,0,0,0,0,0,0,0,0,175.49,159.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151440,1,1,EV,2,20,1,2287,168.50,20,16.00,6.58,26.43,6.84,9.16,0.00,9,11,0,0,0,0,0,0,0,0,151.94,168.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151440,2,2,EA,2,20,1,2287,167.50,20,16.61,7.45,34.90,7.27,9.34,0.00,10,10,0,0,0,0,0,0,0,0,164.82,167.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         175.50
# EV          168.50
# EA          167.50
# SSP     vs best: +4.6%
# EV      vs best: +0.6%
# EA      vs best: +0.0%
20260514_151440,0,0,SSP,3,20,1,2287,104.50,20,14.78,4.78,28.56,5.52,9.26,0.00,8,6,6,0,0,0,0,0,0,0,92.54,98.67,104.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151440,1,1,EV,3,20,1,2287,107.00,20,15.15,4.55,29.05,5.68,9.47,0.00,8,5,7,0,0,0,0,0,0,0,98.15,106.64,98.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151440,2,2,EA,3,20,1,2287,128.00,20,17.23,5.66,41.60,7.46,9.77,0.00,6,6,8,0,0,0,0,0,0,0,116.57,100.22,127.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         104.50
# EV          107.00
# EA          128.00
# SSP     vs best: +0.0%
# EV      vs best: +2.3%
# EA      vs best: +18.4%
20260514_151440,0,0,SSP,4,20,1,2287,79.50,20,14.81,5.94,31.32,5.80,9.01,0.00,6,6,5,3,0,0,0,0,0,0,79.41,71.15,74.67,70.98,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151440,1,1,EV,4,20,1,2287,82.00,20,15.29,6.21,25.14,5.71,9.58,0.00,5,6,5,4,0,0,0,0,0,0,71.26,74.05,81.59,78.98,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151440,2,2,EA,4,20,1,2287,104.50,20,16.38,3.93,42.66,7.01,9.37,0.00,4,5,5,6,0,0,0,0,0,0,66.37,104.24,69.76,87.21,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          79.50
# EV           82.00
# EA          104.50
# SSP     vs best: +0.0%
# EV      vs best: +3.0%
# EA      vs best: +23.9%
20260514_151440,0,0,SSP,5,20,1,2287,64.50,20,14.81,6.74,25.88,5.41,9.40,0.00,5,3,4,3,5,0,0,0,0,0,58.16,52.27,61.74,59.61,64.46,0.00,0.00,0.00,0.00,0.00
20260514_151440,1,1,EV,5,20,1,2287,66.00,20,15.42,5.00,26.80,6.02,9.40,0.00,4,4,4,3,5,0,0,0,0,0,63.47,65.75,60.03,62.41,56.72,0.00,0.00,0.00,0.00,0.00
20260514_151440,2,2,EA,5,20,1,2287,75.00,20,15.81,4.61,35.65,6.19,9.62,0.00,3,4,4,5,4,0,0,0,0,0,59.40,68.32,52.63,74.86,61.03,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          64.50
# EV           66.00
# EA           75.00
# SSP     vs best: +0.0%
# EV      vs best: +2.3%
# EA      vs best: +14.0%
20260514_151440,0,0,SSP,6,20,1,2287,58.50,20,15.34,4.98,26.46,5.71,9.63,0.00,3,3,3,3,5,3,0,0,0,0,55.67,50.02,46.92,58.09,53.72,42.37,0.00,0.00,0.00,0.00
20260514_151440,1,1,EV,6,20,1,2287,56.00,20,14.55,4.60,27.96,5.30,9.26,0.00,3,3,3,2,6,3,0,0,0,0,55.55,46.31,47.83,45.26,53.00,43.09,0.00,0.00,0.00,0.00
20260514_151440,2,2,EA,6,20,1,2287,69.00,20,15.19,5.83,33.87,5.96,9.22,0.00,3,3,3,4,4,3,0,0,0,0,68.77,42.27,45.11,55.97,49.79,41.85,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          58.50
# EV           56.00
# EA           69.00
# SSP     vs best: +4.3%
# EV      vs best: +0.0%
# EA      vs best: +18.8%
20260514_151440,0,0,SSP,7,20,1,2287,49.00,20,15.60,4.75,27.11,6.27,9.33,0.00,2,3,3,2,4,2,4,0,0,0,42.16,46.02,44.17,47.56,47.18,35.98,48.97,0.00,0.00,0.00
20260514_151440,1,1,EV,7,20,1,2287,51.00,20,15.24,5.42,27.09,6.15,9.08,0.00,2,3,3,2,4,2,4,0,0,0,42.83,44.88,50.61,46.81,46.66,31.22,41.69,0.00,0.00,0.00
20260514_151440,2,2,EA,7,20,1,2287,47.50,20,13.83,1.63,27.25,4.71,9.12,0.00,2,3,4,3,3,3,2,0,0,0,45.21,37.86,41.52,39.47,36.12,47.35,29.10,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          49.00
# EV           51.00
# EA           47.50
# SSP     vs best: +3.1%
# EV      vs best: +6.9%
# EA      vs best: +0.0%
20260514_151440,0,0,SSP,8,20,1,2287,47.00,20,15.93,6.33,34.87,6.65,9.27,0.00,1,2,2,2,4,3,3,3,0,0,34.87,31.90,30.71,46.93,44.23,45.15,39.96,44.80,0.00,0.00
20260514_151440,1,1,EV,8,20,1,2287,45.50,20,15.12,6.55,25.96,6.11,9.01,0.00,2,2,2,2,4,3,2,3,0,0,42.13,37.10,29.10,45.40,40.47,42.92,26.91,38.43,0.00,0.00
20260514_151440,2,2,EA,8,20,1,2287,48.50,20,14.51,2.16,28.62,5.48,9.03,0.00,2,2,4,3,3,2,2,2,0,0,42.77,31.74,41.27,48.06,42.22,28.23,27.74,28.10,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          47.00
# EV           45.50
# EA           48.50
# SSP     vs best: +3.2%
# EV      vs best: +0.0%
# EA      vs best: +6.2%
20260514_151440,0,0,SSP,9,20,1,2287,46.00,20,15.49,6.05,31.44,6.33,9.16,0.00,1,2,2,2,2,2,2,3,4,0,31.44,27.53,29.14,45.97,36.16,31.24,26.68,45.78,35.92,0.00
20260514_151440,1,1,EV,9,20,1,2287,46.00,20,15.00,6.28,26.53,6.20,8.79,0.00,1,3,2,2,2,2,2,3,3,0,26.53,35.48,28.32,40.35,35.07,34.90,26.23,45.97,27.08,0.00
20260514_151440,2,2,EA,9,20,1,2287,44.00,20,15.35,6.13,24.53,5.91,9.44,0.00,2,2,2,2,2,3,2,2,3,0,36.50,37.38,29.58,20.34,29.33,43.68,32.42,35.81,41.87,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          46.00
# EV           46.00
# EA           44.00
# SSP     vs best: +4.3%
# EV      vs best: +4.3%
# EA      vs best: +0.0%
20260514_151440,0,0,SSP,10,20,1,2287,39.00,20,15.26,8.02,33.63,6.12,9.14,0.00,1,2,3,2,2,2,2,2,2,2,33.63,25.76,33.56,38.54,34.57,32.63,23.45,25.20,28.88,28.92
20260514_151440,1,1,EV,10,20,1,2287,36.00,20,15.16,7.74,27.97,6.12,9.04,0.00,1,2,3,2,2,2,2,2,2,2,27.97,27.39,33.67,34.58,35.99,34.19,23.19,24.62,30.79,30.89
20260514_151440,2,2,EA,10,20,1,2287,38.50,20,14.01,2.45,24.33,4.82,9.19,0.00,1,2,2,2,2,2,2,2,3,2,15.98,38.19,18.26,26.38,33.59,28.78,36.74,29.44,29.27,23.49

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          39.00
# EV           36.00
# EA           38.50
# SSP     vs best: +7.7%
# EV      vs best: +0.0%
# EA      vs best: +6.5%
