runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260514_151906,0,0,SSP,1,20,1,4639,387.00,20,19.33,9.09,31.78,7.47,11.85,0.00,20,0,0,0,0,0,0,0,0,0,386.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151906,1,1,EV,1,20,1,4639,357.50,20,17.86,8.48,27.28,7.36,10.50,0.00,20,0,0,0,0,0,0,0,0,0,357.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151906,2,2,EA,1,20,1,4639,360.50,20,18.01,8.12,35.03,7.30,10.71,0.00,20,0,0,0,0,0,0,0,0,0,360.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         387.00
# EV          357.50
# EA          360.50
# SSP     vs best: +7.6%
# EV      vs best: +0.0%
# EA      vs best: +0.8%
20260514_151906,0,0,SSP,2,20,1,4639,198.00,20,19.52,8.07,30.88,7.58,11.94,0.00,9,11,0,0,0,0,0,0,0,0,192.81,197.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151906,1,1,EV,2,20,1,4639,186.00,20,17.96,8.38,28.10,7.27,10.69,0.00,10,10,0,0,0,0,0,0,0,0,173.36,185.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151906,2,2,EA,2,20,1,4639,197.00,20,17.90,5.95,42.82,7.39,10.51,0.00,10,10,0,0,0,0,0,0,0,0,196.71,161.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         198.00
# EV          186.00
# EA          197.00
# SSP     vs best: +6.1%
# EV      vs best: +0.0%
# EA      vs best: +5.6%
