runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260514_150329,0,0,SSP,1,20,1,4517,438.50,20,21.92,13.19,34.90,7.83,14.09,0.00,20,0,0,0,0,0,0,0,0,0,438.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150329,1,1,EV,1,20,1,4517,411.50,20,20.55,13.19,28.06,7.71,12.84,0.00,20,0,0,0,0,0,0,0,0,0,411.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150329,2,2,EA,1,20,1,4517,429.50,20,21.46,12.51,39.54,8.68,12.78,0.00,20,0,0,0,0,0,0,0,0,0,429.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         438.50
# EV          411.50
# EA          429.50
# SSP     vs best: +6.2%
# EV      vs best: +0.0%
# EA      vs best: +4.2%
20260514_150329,0,0,SSP,2,20,1,4517,243.50,20,23.27,12.27,38.63,9.39,13.88,0.00,9,11,0,0,0,0,0,0,0,0,222.07,243.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150329,1,1,EV,2,20,1,4517,225.00,20,21.43,12.58,34.03,8.56,12.87,0.00,10,10,0,0,0,0,0,0,0,0,224.81,203.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150329,2,2,EA,2,20,1,4517,255.00,20,22.35,12.22,41.86,9.45,12.90,0.00,9,11,0,0,0,0,0,0,0,0,192.15,254.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         243.50
# EV          225.00
# EA          255.00
# SSP     vs best: +7.6%
# EV      vs best: +0.0%
# EA      vs best: +11.8%
20260514_150329,0,0,SSP,3,20,1,4517,157.50,20,22.53,12.09,35.40,8.95,13.58,0.00,6,6,8,0,0,0,0,0,0,0,139.89,153.66,157.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00
