runId,phase,effectiveMode,modeName,simTime,robotId,eventType,pickupNode,destNode,taskSeq,detail
20260514_150157,0,0,SSP,0.000,R0,TASK_CLAIMED,node28,node29,1,"mode=SSP remaining=19"
20260514_150157,0,0,SSP,0.000,R0,DEPART_TO_PICKUP,node28,node29,1,"hops=4"
20260514_150157,0,0,SSP,1.172,R0,DEPART_TO_PICKUP,node28,node29,1,"hops=3"
20260514_150157,0,0,SSP,2.826,R0,DEPART_TO_PICKUP,node28,node29,1,"hops=2"
20260514_150157,0,0,SSP,4.235,R0,DEPART_TO_PICKUP,node28,node29,1,"hops=1"
20260514_150157,0,0,SSP,4.235,R0,ARRIVED_AT_PICKUP,node28,node29,1,"toPickupTime=4.2s"
20260514_150157,0,0,SSP,4.235,R0,ARRIVED_AT_DEST,node28,node29,1,"delivLegTime=0.0s"
20260514_150157,0,0,SSP,4.235,R0,TASK_COMPLETE,node28,node29,1,"total=4.2s toPickup=4.2s delivery=0.0s return=0.0s"
20260514_150157,0,0,SSP,4.235,R0,TASK_CLAIMED,node28,node43,2,"mode=SSP remaining=18"
20260514_150157,0,0,SSP,4.235,R0,DEPART_TO_NEXT_PICKUP,node28,node29,1,"nextPickup=node28"
20260514_150157,0,0,SSP,5.475,R0,DEPART_TO_PICKUP,node28,node43,2,"hops=0"
20260514_150157,0,0,SSP,5.475,R0,ARRIVED_AT_PICKUP,node28,node43,2,"toPickupTime=1.2s"
20260514_150157,0,0,SSP,31.762,R0,ARRIVED_AT_DEST,node28,node43,2,"delivLegTime=26.3s"
20260514_150157,0,0,SSP,31.762,R0,TASK_COMPLETE,node28,node43,2,"total=27.5s toPickup=1.2s delivery=26.3s return=0.0s"
20260514_150157,0,0,SSP,31.762,R0,TASK_CLAIMED,node49,node8,3,"mode=SSP remaining=17"
20260514_150157,0,0,SSP,31.762,R0,DEPART_TO_NEXT_PICKUP,node28,node43,2,"nextPickup=node49"
20260514_150157,0,0,SSP,37.647,R0,DEPART_TO_PICKUP,node49,node8,3,"hops=0"
20260514_150157,0,0,SSP,37.647,R0,ARRIVED_AT_PICKUP,node49,node8,3,"toPickupTime=5.9s"
20260514_150157,0,0,SSP,45.864,R0,ARRIVED_AT_DEST,node49,node8,3,"delivLegTime=8.2s"
20260514_150157,0,0,SSP,45.864,R0,TASK_COMPLETE,node49,node8,3,"total=14.1s toPickup=5.9s delivery=8.2s return=0.0s"
20260514_150157,0,0,SSP,45.864,R0,TASK_CLAIMED,node69,node15,4,"mode=SSP remaining=16"
20260514_150157,0,0,SSP,45.864,R0,DEPART_TO_NEXT_PICKUP,node49,node8,3,"nextPickup=node69"
20260514_150157,0,0,SSP,51.497,R0,DEPART_TO_PICKUP,node69,node15,4,"hops=0"
20260514_150157,0,0,SSP,51.497,R0,ARRIVED_AT_PICKUP,node69,node15,4,"toPickupTime=5.6s"
20260514_150157,0,0,SSP,58.547,R0,ARRIVED_AT_DEST,node69,node15,4,"delivLegTime=7.0s"
