runId,phase,effectiveMode,modeName,robotId,taskSeq,pickupNode,destNode,taskStartSim,toPickupSec,deliveryLegSec,returnSec,totalSec,expOutSec,expInSec,hopsToStore,hopsToDest,hopsReturn,crowdednessLevel,numRobots,numOrders,randomSeed
20260514_150817,0,0,SSP,0,1,node52,node26,0.00,9.59,12.96,0.00,22.55,45.23,61.15,1,8,0,1,1,20,7459
20260514_150817,0,0,SSP,0,2,node24,node54,22.55,3.18,16.68,0.00,19.86,0.00,74.12,0,7,0,1,1,20,7459
20260514_150817,0,0,SSP,0,3,node52,node9,42.41,2.28,16.96,0.00,19.24,0.00,62.24,0,7,0,1,1,20,7459
20260514_150817,0,0,SSP,0,4,node69,node52,61.65,4.25,9.48,0.00,13.73,0.00,43.22,0,6,0,1,1,20,7459
20260514_150817,0,0,SSP,0,5,node52,node31,75.38,0.00,10.84,0.00,10.84,0.00,53.26,0,6,0,1,1,20,7459
20260514_150817,0,0,SSP,0,6,node69,node10,86.23,9.18,2.09,0.00,11.28,0.00,9.21,0,1,0,1,1,20,7459
20260514_150817,0,0,SSP,0,7,node69,node63,97.50,1.17,12.04,0.00,13.21,0.00,47.34,0,5,0,1,1,20,7459
20260514_150817,0,0,SSP,0,8,node63,node43,110.71,0.00,3.23,0.00,3.23,0.00,16.15,0,2,0,1,1,20,7459
20260514_150817,0,0,SSP,0,9,node63,node22,113.94,4.17,10.63,0.00,14.80,0.00,46.48,0,6,0,1,1,20,7459
20260514_150817,0,0,SSP,0,10,node24,node17,128.75,3.28,11.05,0.00,14.33,0.00,52.80,0,7,0,1,1,20,7459
20260514_150817,0,0,SSP,0,11,node63,node31,143.07,5.99,18.62,0.00,24.61,0.00,95.40,0,7,0,1,1,20,7459
20260514_150817,0,0,SSP,0,12,node24,node11,167.68,10.10,3.33,0.00,13.43,0.00,14.67,0,1,0,1,1,20,7459
20260514_150817,0,0,SSP,0,13,node24,node67,181.11,2.27,7.07,0.00,9.34,0.00,36.73,0,4,0,1,1,20,7459
20260514_150817,0,0,SSP,0,14,node52,node69,190.45,9.60,9.20,0.00,18.80,0.00,43.22,0,6,0,1,1,20,7459
20260514_150817,0,0,SSP,0,15,node52,node17,209.25,10.42,13.92,0.00,24.34,0.00,60.18,0,8,0,1,1,20,7459
20260514_150817,0,0,SSP,0,16,node63,node2,233.60,6.14,19.09,0.00,25.23,0.00,82.37,0,6,0,1,1,20,7459
20260514_150817,0,0,SSP,0,17,node52,node36,258.83,7.91,2.22,0.00,10.13,0.00,9.13,0,1,0,1,1,20,7459
20260514_150817,0,0,SSP,0,18,node52,node66,268.96,2.22,7.31,0.00,9.53,0.00,34.43,0,4,0,1,1,20,7459
20260514_150817,0,0,SSP,0,19,node63,node50,278.49,16.70,6.43,0.00,23.14,0.00,27.98,0,4,0,1,1,20,7459
20260514_150817,0,0,SSP,0,20,node63,node56,301.62,6.32,13.71,0.00,20.03,0.00,65.90,0,6,0,1,1,20,7459
20260514_150817,1,1,EV,0,1,node52,node26,322.00,6.45,13.31,0.00,19.76,41.38,61.15,1,8,0,1,1,20,7459
20260514_150817,1,1,EV,0,2,node24,node54,341.76,2.88,18.78,0.00,21.66,0.00,74.12,0,8,0,1,1,20,7459
20260514_150817,1,1,EV,0,3,node52,node9,363.43,2.08,15.11,0.00,17.19,0.00,62.18,0,8,0,1,1,20,7459
20260514_150817,1,1,EV,0,4,node69,node52,380.61,3.95,10.81,0.00,14.76,0.00,43.22,0,6,0,1,1,20,7459
20260514_150817,1,1,EV,0,5,node52,node31,395.37,0.00,10.61,0.00,10.61,0.00,50.24,0,6,0,1,1,20,7459
20260514_150817,1,1,EV,0,6,node69,node10,405.98,9.38,1.84,0.00,11.22,0.00,9.21,0,1,0,1,1,20,7459
20260514_150817,1,1,EV,0,7,node69,node63,417.20,1.17,10.71,0.00,11.88,0.00,47.34,0,5,0,1,1,20,7459
20260514_150817,1,1,EV,0,8,node63,node43,429.07,0.00,3.92,0.00,3.92,0.00,16.15,0,2,0,1,1,20,7459
20260514_150817,1,1,EV,0,9,node63,node22,433.00,3.23,11.73,0.00,14.96,0.00,46.48,0,6,0,1,1,20,7459
