runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260514_151516,0,0,SSP,1,20,1,2549,324.00,20,16.19,6.79,26.48,6.98,9.21,0.00,20,0,0,0,0,0,0,0,0,0,323.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151516,1,1,EV,1,20,1,2549,331.00,20,16.53,7.20,26.27,7.23,9.31,0.00,20,0,0,0,0,0,0,0,0,0,330.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151516,2,2,EA,1,20,1,2549,330.00,20,16.48,6.52,28.80,7.04,9.43,0.00,20,0,0,0,0,0,0,0,0,0,329.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         324.00
# EV          331.00
# EA          330.00
# SSP     vs best: +0.0%
# EV      vs best: +2.1%
# EA      vs best: +1.8%
20260514_151516,0,0,SSP,2,20,1,2549,173.00,20,16.44,9.56,24.67,7.11,9.33,0.00,10,10,0,0,0,0,0,0,0,0,156.20,172.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151516,1,1,EV,2,20,1,2549,170.00,20,16.06,10.16,24.26,7.09,8.97,0.00,10,10,0,0,0,0,0,0,0,0,151.44,169.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151516,2,2,EA,2,20,1,2549,166.00,20,16.46,6.11,28.48,6.83,9.63,0.00,10,10,0,0,0,0,0,0,0,0,163.30,165.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         173.00
# EV          170.00
# EA          166.00
# SSP     vs best: +4.0%
# EV      vs best: +2.4%
# EA      vs best: +0.0%
20260514_151516,0,0,SSP,3,20,1,2549,116.00,20,16.39,6.62,26.78,6.89,9.50,0.00,7,5,8,0,0,0,0,0,0,0,115.88,108.76,103.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00
