runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260514_151700,0,0,SSP,1,20,1,3319,406.50,20,20.32,8.67,47.84,9.28,11.04,0.00,20,0,0,0,0,0,0,0,0,0,406.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151700,1,1,EV,1,20,1,3319,396.00,20,19.78,8.23,39.55,9.25,10.53,0.00,20,0,0,0,0,0,0,0,0,0,395.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151700,2,2,EA,1,20,1,3319,405.00,20,20.23,5.46,36.29,9.86,10.37,0.00,20,0,0,0,0,0,0,0,0,0,404.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         406.50
# EV          396.00
# EA          405.00
# SSP     vs best: +2.6%
# EV      vs best: +0.0%
# EA      vs best: +2.2%
20260514_151700,0,0,SSP,2,20,1,3319,216.00,20,20.29,8.88,35.30,9.36,10.94,0.00,9,11,0,0,0,0,0,0,0,0,190.11,215.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151700,1,1,EV,2,20,1,3319,209.00,20,19.68,8.37,31.57,9.40,10.28,0.00,10,10,0,0,0,0,0,0,0,0,208.80,184.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151700,2,2,EA,2,20,1,3319,206.50,20,19.35,5.16,38.27,8.70,10.65,0.00,10,10,0,0,0,0,0,0,0,0,180.89,206.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         216.00
# EV          209.00
# EA          206.50
# SSP     vs best: +4.4%
# EV      vs best: +1.2%
# EA      vs best: +0.0%
20260514_151700,0,0,SSP,3,20,1,3319,138.50,20,19.60,9.57,34.09,8.37,11.24,0.00,5,6,9,0,0,0,0,0,0,0,125.86,128.10,138.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151700,1,1,EV,3,20,1,3319,133.00,20,18.89,7.85,36.08,8.39,10.50,0.00,6,6,8,0,0,0,0,0,0,0,124.26,132.74,120.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151700,2,2,EA,3,20,1,3319,145.50,20,18.66,5.16,34.43,7.89,10.78,0.00,7,7,6,0,0,0,0,0,0,0,112.71,145.07,115.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         138.50
# EV          133.00
# EA          145.50
# SSP     vs best: +4.0%
# EV      vs best: +0.0%
# EA      vs best: +8.6%
20260514_151700,0,0,SSP,4,20,1,3319,113.50,20,20.14,6.88,40.44,8.97,11.17,0.00,4,6,7,3,0,0,0,0,0,0,96.68,93.90,113.17,99.02,0.00,0.00,0.00,0.00,0.00,0.00
20260514_151700,1,1,EV,4,20,1,3319,114.00,20,19.83,7.88,33.20,9.11,10.72,0.00,4,6,5,5,0,0,0,0,0,0,96.28,95.58,91.04,113.66,0.00,0.00,0.00,0.00,0.00,0.00
