runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260514_150843,0,0,SSP,1,20,1,7727,347.50,20,17.36,3.18,28.80,7.06,10.30,0.00,20,0,0,0,0,0,0,0,0,0,347.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150843,1,1,EV,1,20,1,7727,337.00,20,16.83,3.18,26.49,7.26,9.57,0.00,20,0,0,0,0,0,0,0,0,0,336.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150843,2,2,EA,1,20,1,7727,348.50,20,17.41,2.68,27.72,7.76,9.65,0.00,20,0,0,0,0,0,0,0,0,0,348.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         347.50
# EV          337.00
# EA          348.50
# SSP     vs best: +3.0%
# EV      vs best: +0.0%
# EA      vs best: +3.3%
20260514_150843,0,0,SSP,2,20,1,7727,168.00,20,16.57,3.18,28.28,6.77,9.80,0.00,10,10,0,0,0,0,0,0,0,0,167.90,163.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150843,1,1,EV,2,20,1,7727,172.00,20,16.52,2.68,28.21,6.57,9.95,0.00,10,10,0,0,0,0,0,0,0,0,171.79,158.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150843,2,2,EA,2,20,1,7727,173.00,20,16.86,2.68,27.49,7.01,9.86,0.00,10,10,0,0,0,0,0,0,0,0,164.62,172.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         168.00
# EV          172.00
# EA          173.00
# SSP     vs best: +0.0%
# EV      vs best: +2.3%
# EA      vs best: +2.9%
20260514_150843,0,0,SSP,3,20,1,7727,121.00,20,16.88,2.68,28.08,6.95,9.93,0.00,7,6,7,0,0,0,0,0,0,0,109.45,107.37,120.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150843,1,1,EV,3,20,1,7727,114.50,20,15.95,2.68,27.99,6.48,9.47,0.00,6,7,7,0,0,0,0,0,0,0,96.89,114.37,107.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150843,2,2,EA,3,20,1,7727,118.50,20,16.97,2.68,26.79,7.43,9.53,0.00,7,7,6,0,0,0,0,0,0,0,118.11,113.32,107.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         121.00
# EV          114.50
# EA          118.50
# SSP     vs best: +5.4%
