runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260514_150542,0,0,SSP,1,20,1,5857,410.50,20,20.51,8.64,37.35,6.76,13.75,0.00,20,0,0,0,0,0,0,0,0,0,410.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150542,1,1,EV,1,20,1,5857,381.50,20,19.06,9.28,28.85,6.05,13.01,0.00,20,0,0,0,0,0,0,0,0,0,381.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150542,2,2,EA,1,20,1,5857,377.50,20,18.86,7.34,29.25,5.98,12.88,0.00,20,0,0,0,0,0,0,0,0,0,377.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         410.50
# EV          381.50
# EA          377.50
# SSP     vs best: +8.0%
# EV      vs best: +1.0%
# EA      vs best: +0.0%
20260514_150542,0,0,SSP,2,20,1,5857,198.00,20,19.71,7.88,37.67,5.94,13.76,0.00,9,11,0,0,0,0,0,0,0,0,196.16,197.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150542,1,1,EV,2,20,1,5857,188.50,20,18.38,8.52,34.28,5.42,12.96,0.00,9,11,0,0,0,0,0,0,0,0,179.12,188.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150542,2,2,EA,2,20,1,5857,208.00,20,19.37,9.29,36.90,6.08,13.29,0.00,10,10,0,0,0,0,0,0,0,0,179.56,207.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         198.00
# EV          188.50
# EA          208.00
# SSP     vs best: +4.8%
# EV      vs best: +0.0%
# EA      vs best: +9.4%
20260514_150542,0,0,SSP,3,20,1,5857,140.00,20,19.99,10.09,33.19,6.91,13.09,0.00,7,7,6,0,0,0,0,0,0,0,139.64,133.34,126.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150542,1,1,EV,3,20,1,5857,136.50,20,19.07,9.29,32.87,6.02,13.05,0.00,6,7,7,0,0,0,0,0,0,0,121.77,123.29,136.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150542,2,2,EA,3,20,1,5857,123.50,20,17.95,9.00,29.59,5.32,12.64,0.00,7,7,6,0,0,0,0,0,0,0,119.63,116.18,123.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         140.00
# EV          136.50
# EA          123.50
# SSP     vs best: +11.8%
# EV      vs best: +9.5%
# EA      vs best: +0.0%
20260514_150542,0,0,SSP,4,20,1,5857,106.00,20,19.53,9.49,31.32,6.18,13.35,0.00,5,6,4,5,0,0,0,0,0,0,105.66,101.55,85.82,97.65,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150542,1,1,EV,4,20,1,5857,99.00,20,18.26,9.28,30.05,5.62,12.64,0.00,5,5,5,5,0,0,0,0,0,0,98.73,91.15,84.34,90.91,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150542,2,2,EA,4,20,1,5857,103.00,20,18.01,9.48,27.40,5.61,12.40,0.00,5,5,5,5,0,0,0,0,0,0,81.89,86.09,102.96,89.25,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         106.00
# EV           99.00
# EA          103.00
# SSP     vs best: +6.6%
# EV      vs best: +0.0%
# EA      vs best: +3.9%
20260514_150542,0,0,SSP,5,20,1,5857,85.00,20,18.41,8.71,33.31,5.26,13.15,0.00,4,4,3,5,4,0,0,0,0,0,68.25,73.41,79.94,84.84,61.80,0.00,0.00,0.00,0.00,0.00
20260514_150542,1,1,EV,5,20,1,5857,86.00,20,17.20,7.31,27.59,4.73,12.47,0.00,4,4,4,4,4,0,0,0,0,0,64.26,67.45,85.93,64.90,61.55,0.00,0.00,0.00,0.00,0.00
20260514_150542,2,2,EA,5,20,1,5857,80.50,20,18.11,7.31,27.84,5.28,12.83,0.00,4,4,4,4,4,0,0,0,0,0,66.15,67.76,80.45,75.45,72.36,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          85.00
# EV           86.00
# EA           80.50
# SSP     vs best: +5.3%
# EV      vs best: +6.4%
# EA      vs best: +0.0%
20260514_150542,0,0,SSP,6,20,1,5857,83.50,20,19.19,6.24,37.37,6.20,12.99,0.00,3,5,3,3,3,3,0,0,0,0,51.38,67.80,75.55,49.68,55.95,83.47,0.00,0.00,0.00,0.00
