runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260514_150752,0,0,SSP,1,20,1,7193,388.00,20,19.38,8.25,28.48,8.27,11.11,0.00,20,0,0,0,0,0,0,0,0,0,387.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150752,1,1,EV,1,20,1,7193,370.50,20,18.52,8.05,25.68,8.28,10.24,0.00,20,0,0,0,0,0,0,0,0,0,370.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150752,2,2,EA,1,20,1,7193,388.00,20,19.38,9.04,34.04,8.74,10.64,0.00,20,0,0,0,0,0,0,0,0,0,387.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         388.00
# EV          370.50
# EA          388.00
# SSP     vs best: +4.5%
# EV      vs best: +0.0%
# EA      vs best: +4.5%
20260514_150752,0,0,SSP,2,20,1,7193,197.00,20,19.19,7.45,29.52,8.22,10.97,0.00,11,9,0,0,0,0,0,0,0,0,187.09,196.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150752,1,1,EV,2,20,1,7193,188.50,20,18.65,8.25,27.74,8.19,10.46,0.00,11,9,0,0,0,0,0,0,0,0,184.62,188.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150752,2,2,EA,2,20,1,7193,191.50,20,19.01,8.83,33.81,8.07,10.95,0.00,10,10,0,0,0,0,0,0,0,0,191.13,189.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         197.00
# EV          188.50
# EA          191.50
# SSP     vs best: +4.3%
# EV      vs best: +0.0%
# EA      vs best: +1.6%
20260514_150752,0,0,SSP,3,20,1,7193,137.00,20,19.46,11.04,29.10,8.08,11.38,0.00,7,6,7,0,0,0,0,0,0,0,136.67,120.96,131.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150752,1,1,EV,3,20,1,7193,142.50,20,19.40,10.28,29.45,8.65,10.76,0.00,7,7,6,0,0,0,0,0,0,0,125.70,142.33,120.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150752,2,2,EA,3,20,1,7193,138.50,20,18.43,5.49,35.77,7.77,10.66,0.00,6,7,7,0,0,0,0,0,0,0,105.04,138.24,125.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         137.00
# EV          142.50
# EA          138.50
# SSP     vs best: +0.0%
# EV      vs best: +3.9%
# EA      vs best: +1.1%
20260514_150752,0,0,SSP,4,20,1,7193,105.00,20,19.29,11.27,29.10,8.20,11.09,0.00,5,5,5,5,0,0,0,0,0,0,88.72,89.26,102.99,104.90,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150752,1,1,EV,4,20,1,7193,104.00,20,18.48,11.70,28.54,7.86,10.62,0.00,5,5,5,5,0,0,0,0,0,0,94.92,84.52,86.47,103.75,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150752,2,2,EA,4,20,1,7193,108.50,20,18.35,5.35,35.78,7.56,10.79,0.00,5,5,5,5,0,0,0,0,0,0,83.21,108.29,81.27,94.18,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         105.00
# EV          104.00
# EA          108.50
# SSP     vs best: +1.0%
# EV      vs best: +0.0%
# EA      vs best: +4.1%
20260514_150752,0,0,SSP,5,20,1,7193,91.50,20,19.34,10.38,38.20,8.48,10.86,0.00,4,4,4,4,4,0,0,0,0,0,74.95,68.14,91.02,78.67,74.05,0.00,0.00,0.00,0.00,0.00
20260514_150752,1,1,EV,5,20,1,7193,79.50,20,18.84,10.60,30.53,8.27,10.57,0.00,4,4,4,4,4,0,0,0,0,0,79.15,65.10,79.30,73.75,79.46,0.00,0.00,0.00,0.00,0.00
20260514_150752,2,2,EA,5,20,1,7193,82.00,20,18.13,6.38,36.40,7.64,10.49,0.00,4,4,4,4,4,0,0,0,0,0,76.61,81.70,72.04,59.15,73.11,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          91.50
# EV           79.50
# EA           82.00
# SSP     vs best: +13.1%
# EV      vs best: +0.0%
# EA      vs best: +3.0%
20260514_150752,0,0,SSP,6,20,1,7193,76.00,20,19.54,5.94,30.73,8.27,11.27,0.00,2,4,4,3,3,4,0,0,0,0,49.48,59.65,71.73,62.34,71.69,75.84,0.00,0.00,0.00,0.00
20260514_150752,1,1,EV,6,20,1,7193,71.50,20,18.89,6.34,26.71,8.16,10.73,0.00,2,4,4,3,3,4,0,0,0,0,49.10,58.82,71.00,60.02,70.44,68.46,0.00,0.00,0.00,0.00
20260514_150752,2,2,EA,6,20,1,7193,73.00,20,18.10,2.20,33.84,7.27,10.83,0.00,3,3,4,3,3,4,0,0,0,0,46.02,64.68,70.89,42.85,72.58,64.96,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          76.00
# EV           71.50
# EA           73.00
# SSP     vs best: +5.9%
# EV      vs best: +0.0%
# EA      vs best: +2.1%
20260514_150752,0,0,SSP,7,20,1,7193,69.00,20,19.99,5.47,30.03,8.70,11.30,0.00,2,3,3,3,3,3,3,0,0,0,48.87,63.97,41.32,59.84,68.54,51.45,65.90,0.00,0.00,0.00
20260514_150752,1,1,EV,7,20,1,7193,67.00,20,20.21,5.47,28.80,8.50,11.71,0.00,2,3,3,3,3,3,3,0,0,0,42.34,66.79,50.71,59.89,63.00,54.65,66.88,0.00,0.00,0.00
20260514_150752,2,2,EA,7,20,1,7193,70.00,20,17.35,2.20,33.96,6.53,10.81,0.00,3,3,3,3,2,3,3,0,0,0,61.01,69.53,57.46,40.42,39.89,37.14,41.54,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          69.00
# EV           67.00
# EA           70.00
# SSP     vs best: +2.9%
# EV      vs best: +0.0%
# EA      vs best: +4.3%
20260514_150752,0,0,SSP,8,20,1,7193,68.00,20,19.09,4.95,31.69,7.65,11.44,0.00,2,3,3,2,3,3,2,2,0,0,38.34,67.73,48.52,44.43,61.88,38.63,38.21,43.99,0.00,0.00
20260514_150752,1,1,EV,8,20,1,7193,57.00,20,18.16,4.95,28.45,7.21,10.95,0.00,2,3,3,2,2,4,2,2,0,0,47.36,56.94,49.15,38.95,49.49,48.30,36.44,36.52,0.00,0.00
20260514_150752,2,2,EA,8,20,1,7193,59.50,20,16.76,2.02,29.43,6.26,10.49,0.00,3,2,2,3,2,3,2,3,0,0,59.48,37.65,31.97,39.63,39.65,44.32,30.71,51.69,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          68.00
# EV           57.00
# EA           59.50
# SSP     vs best: +16.2%
# EV      vs best: +0.0%
# EA      vs best: +4.2%
20260514_150752,0,0,SSP,9,20,1,7193,54.00,20,18.77,4.95,32.33,7.49,11.28,0.00,2,2,3,2,2,3,2,2,2,0,47.86,36.53,46.73,43.42,52.40,26.22,37.42,53.75,31.00,0.00
20260514_150752,1,1,EV,9,20,1,7193,51.00,20,18.11,5.47,29.21,7.35,10.76,0.00,2,2,3,2,2,3,2,2,2,0,48.98,31.48,46.26,39.62,46.90,27.77,41.47,50.63,29.19,0.00
20260514_150752,2,2,EA,9,20,1,7193,54.50,20,16.85,6.17,30.28,5.92,10.93,0.00,2,2,2,3,2,3,2,2,2,0,51.48,34.14,30.55,54.19,36.99,43.89,28.60,31.36,25.83,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          54.00
# EV           51.00
# EA           54.50
# SSP     vs best: +5.6%
# EV      vs best: +0.0%
# EA      vs best: +6.4%
20260514_150752,0,0,SSP,10,20,1,7193,54.50,20,17.49,6.99,34.29,6.62,10.87,0.00,2,1,2,3,2,3,2,1,2,2,44.66,21.14,28.35,44.63,54.28,26.92,36.61,20.25,38.36,34.65
20260514_150752,1,1,EV,10,20,1,7193,49.50,20,16.95,6.99,29.20,6.41,10.54,0.00,2,1,2,3,2,3,2,1,2,2,49.35,21.03,26.17,32.33,45.46,38.11,33.38,22.79,37.24,33.22
20260514_150752,2,2,EA,10,20,1,7193,48.50,20,15.90,5.92,28.40,4.91,10.99,0.00,2,2,2,2,2,2,2,2,2,2,48.06,30.42,29.92,33.46,40.65,23.66,35.49,26.77,26.74,22.83

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          54.50
# EV           49.50
# EA           48.50
# SSP     vs best: +11.0%
# EV      vs best: +2.0%
# EA      vs best: +0.0%
20260514_150752,0,0,SSP,1,20,2,7193,677.50,20,33.85,13.91,56.64,15.21,18.65,0.00,20,0,0,0,0,0,0,0,0,0,677.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150752,1,1,EV,1,20,2,7193,669.00,20,33.43,13.21,54.56,14.61,18.82,0.00,20,0,0,0,0,0,0,0,0,0,668.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150752,2,2,EA,1,20,2,7193,670.00,20,33.48,11.45,68.41,15.05,18.42,0.00,20,0,0,0,0,0,0,0,0,0,669.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         677.50
# EV          669.00
# EA          670.00
# SSP     vs best: +1.3%
# EV      vs best: +0.0%
# EA      vs best: +0.1%
20260514_150752,0,0,SSP,2,20,2,7193,350.00,20,34.22,19.25,49.05,14.89,19.32,0.00,10,10,0,0,0,0,0,0,0,0,349.93,334.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150752,1,1,EV,2,20,2,7193,334.50,20,32.43,18.40,51.38,14.77,17.66,0.00,10,10,0,0,0,0,0,0,0,0,314.37,334.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
