runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260514_150728,0,0,SSP,1,20,1,6929,312.50,20,15.62,6.87,26.91,6.20,9.41,0.00,20,0,0,0,0,0,0,0,0,0,312.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150728,1,1,EV,1,20,1,6929,300.50,20,15.02,7.12,23.99,6.05,8.96,0.00,20,0,0,0,0,0,0,0,0,0,300.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150728,2,2,EA,1,20,1,6929,301.50,20,15.07,2.88,36.44,5.81,9.26,0.00,20,0,0,0,0,0,0,0,0,0,301.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         312.50
# EV          300.50
# EA          301.50
# SSP     vs best: +3.8%
# EV      vs best: +0.0%
# EA      vs best: +0.3%
20260514_150728,0,0,SSP,2,20,1,6929,154.00,20,15.05,3.20,25.20,5.60,9.44,0.00,8,12,0,0,0,0,0,0,0,0,147.20,153.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150728,1,1,EV,2,20,1,6929,147.00,20,14.54,2.88,24.57,5.59,8.95,0.00,8,12,0,0,0,0,0,0,0,0,146.56,144.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150728,2,2,EA,2,20,1,6929,161.00,20,14.80,4.75,39.85,5.69,9.11,0.00,10,10,0,0,0,0,0,0,0,0,135.39,160.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         154.00
# EV          147.00
# EA          161.00
# SSP     vs best: +4.5%
# EV      vs best: +0.0%
# EA      vs best: +8.7%
