runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260514_145315,0,0,SSP,1,20,1,1583,398.00,20,19.90,9.49,29.69,7.15,12.75,0.00,20,0,0,0,0,0,0,0,0,0,397.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_145315,1,1,EV,1,20,1,1583,374.50,20,18.72,9.44,29.18,6.92,11.80,0.00,20,0,0,0,0,0,0,0,0,0,374.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_145315,2,2,EA,1,20,1,1583,357.00,20,17.83,8.17,27.86,6.00,11.84,0.00,20,0,0,0,0,0,0,0,0,0,356.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         398.00
# EV          374.50
# EA          357.00
# SSP     vs best: +10.3%
# EV      vs best: +4.7%
# EA      vs best: +0.0%
20260514_145315,0,0,SSP,2,20,1,1583,194.50,20,19.13,9.14,31.80,6.43,12.70,0.00,10,10,0,0,0,0,0,0,0,0,188.23,194.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_145315,1,1,EV,2,20,1,1583,186.50,20,18.50,10.07,31.74,6.45,12.05,0.00,11,9,0,0,0,0,0,0,0,0,186.30,183.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_145315,2,2,EA,2,20,1,1583,187.00,20,18.00,7.56,30.09,6.18,11.82,0.00,10,10,0,0,0,0,0,0,0,0,186.82,173.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         194.50
# EV          186.50
# EA          187.00
# SSP     vs best: +4.1%
# EV      vs best: +0.0%
# EA      vs best: +0.3%
20260514_145315,0,0,SSP,3,20,1,1583,131.00,20,18.45,7.60,30.91,6.19,12.26,0.00,6,8,6,0,0,0,0,0,0,0,130.63,121.43,116.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_145315,1,1,EV,3,20,1,1583,124.50,20,18.06,7.58,32.01,6.09,11.98,0.00,8,6,6,0,0,0,0,0,0,0,116.69,120.53,124.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_145315,2,2,EA,3,20,1,1583,124.00,20,17.44,3.41,28.81,5.70,11.74,0.00,7,6,7,0,0,0,0,0,0,0,123.90,105.33,119.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         131.00
# EV          124.50
# EA          124.00
# SSP     vs best: +5.3%
# EV      vs best: +0.4%
# EA      vs best: +0.0%
20260514_145315,0,0,SSP,4,20,1,1583,102.00,20,18.45,2.94,30.33,5.90,12.56,0.00,5,6,4,5,0,0,0,0,0,0,101.70,83.46,86.04,97.84,0.00,0.00,0.00,0.00,0.00,0.00
20260514_145315,1,1,EV,4,20,1,1583,95.00,20,18.01,9.29,30.66,6.12,11.89,0.00,6,5,4,5,0,0,0,0,0,0,88.87,89.46,87.15,94.79,0.00,0.00,0.00,0.00,0.00,0.00
20260514_145315,2,2,EA,4,20,1,1583,102.50,20,18.00,5.85,30.66,5.79,12.21,0.00,5,5,5,5,0,0,0,0,0,0,102.10,83.58,84.05,90.24,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         102.00
# EV           95.00
# EA          102.50
# SSP     vs best: +6.9%
# EV      vs best: +0.0%
# EA      vs best: +7.3%
20260514_145315,0,0,SSP,5,20,1,1583,90.50,20,18.97,7.85,31.08,6.71,12.26,0.00,4,5,4,3,4,0,0,0,0,0,75.56,80.43,90.20,65.86,67.29,0.00,0.00,0.00,0.00,0.00
20260514_145315,1,1,EV,5,20,1,1583,85.00,20,18.57,2.94,30.16,6.56,12.01,0.00,5,4,4,3,4,0,0,0,0,0,76.05,77.94,84.98,65.80,66.64,0.00,0.00,0.00,0.00,0.00
20260514_145315,2,2,EA,5,20,1,1583,82.50,20,18.77,9.47,25.97,6.50,12.26,0.00,4,4,4,4,4,0,0,0,0,0,82.19,82.40,66.53,65.53,78.71,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          90.50
# EV           85.00
# EA           82.50
# SSP     vs best: +8.8%
# EV      vs best: +2.9%
# EA      vs best: +0.0%
20260514_145315,0,0,SSP,6,20,1,1583,80.50,20,19.37,8.22,31.95,6.47,12.91,0.00,3,3,4,3,4,3,0,0,0,0,66.58,53.37,60.92,72.96,80.05,53.60,0.00,0.00,0.00,0.00
20260514_145315,1,1,EV,6,20,1,1583,73.00,20,18.38,5.31,28.61,6.42,11.96,0.00,4,3,3,3,4,3,0,0,0,0,52.05,56.16,55.21,72.71,66.85,64.71,0.00,0.00,0.00,0.00
20260514_145315,2,2,EA,6,20,1,1583,83.00,20,19.68,11.27,30.92,7.85,11.82,0.00,3,3,4,3,4,3,0,0,0,0,57.33,63.63,67.75,63.54,82.82,58.49,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          80.50
# EV           73.00
# EA           83.00
# SSP     vs best: +9.3%
# EV      vs best: +0.0%
# EA      vs best: +12.0%
20260514_145315,0,0,SSP,7,20,1,1583,84.50,20,19.93,8.87,39.62,7.06,12.86,0.00,3,3,3,3,3,3,2,0,0,0,54.28,84.43,51.83,63.95,53.67,44.99,45.40,0.00,0.00,0.00
20260514_145315,1,1,EV,7,20,1,1583,63.00,20,18.97,11.64,26.91,7.01,11.95,0.00,3,3,2,3,4,3,2,0,0,0,47.87,61.26,45.64,58.40,62.99,57.59,45.54,0.00,0.00,0.00
20260514_145315,2,2,EA,7,20,1,1583,60.00,20,17.61,7.29,26.52,5.80,11.81,0.00,2,3,3,3,3,3,3,0,0,0,41.31,52.00,53.64,45.54,59.94,59.36,40.36,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          84.50
# EV           63.00
# EA           60.00
# SSP     vs best: +29.0%
# EV      vs best: +4.8%
# EA      vs best: +0.0%
20260514_145315,0,0,SSP,8,20,1,1583,58.00,20,19.10,4.67,27.39,6.13,12.97,0.00,3,3,2,2,3,2,2,3,0,0,50.99,43.61,45.88,39.38,57.81,49.09,41.32,53.90,0.00,0.00
20260514_145315,1,1,EV,8,20,1,1583,62.00,20,18.80,11.82,31.36,6.94,11.86,0.00,3,3,2,2,3,2,2,3,0,0,61.61,46.03,43.69,39.63,49.21,47.46,40.16,48.16,0.00,0.00
20260514_145315,2,2,EA,8,20,1,1583,68.50,20,20.46,11.67,32.14,8.48,11.99,0.00,2,2,3,3,2,2,3,3,0,0,36.52,45.65,61.84,58.18,36.27,41.97,68.16,60.71,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          58.00
# EV           62.00
# EA           68.50
# SSP     vs best: +0.0%
# EV      vs best: +6.5%
# EA      vs best: +15.3%
20260514_145315,0,0,SSP,9,20,1,1583,48.50,20,19.36,10.77,29.52,6.32,13.04,0.00,2,3,2,2,2,2,2,2,3,0,34.09,43.65,47.85,39.07,38.63,48.36,48.21,40.50,46.92,0.00
20260514_145315,1,1,EV,9,20,1,1583,58.50,20,18.61,9.67,30.18,6.66,11.95,0.00,2,2,2,2,3,2,2,2,3,0,32.49,33.97,46.36,39.72,58.20,32.22,44.56,39.76,45.00,0.00
20260514_145315,2,2,EA,9,20,1,1583,67.50,20,19.86,10.64,30.55,7.81,12.04,0.00,2,2,2,2,2,1,3,3,3,0,38.02,42.84,29.41,42.09,36.93,27.34,67.06,57.64,55.82,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          48.50
# EV           58.50
# EA           67.50
# SSP     vs best: +0.0%
# EV      vs best: +17.1%
# EA      vs best: +28.1%
20260514_145315,0,0,SSP,10,20,1,1583,47.00,20,19.38,5.31,28.80,6.61,12.77,0.00,2,2,2,2,2,1,2,2,3,2,29.95,32.87,41.71,40.36,46.04,26.84,41.94,40.48,46.71,40.75
20260514_145315,1,1,EV,10,20,1,1583,43.50,20,18.16,6.23,24.80,6.22,11.94,0.00,2,2,2,2,2,2,2,2,2,2,27.48,34.71,41.27,39.73,28.47,43.23,43.16,41.01,27.39,36.67
20260514_145315,2,2,EA,10,20,1,1583,66.50,20,19.65,5.88,31.77,7.65,11.99,0.00,2,3,2,3,2,1,2,1,2,2,37.87,66.06,46.26,50.08,35.07,26.03,48.92,22.66,38.02,21.96

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          47.00
# EV           43.50
# EA           66.50
# SSP     vs best: +7.4%
# EV      vs best: +0.0%
# EA      vs best: +34.6%
20260514_145315,0,0,SSP,1,20,2,1583,612.00,20,30.59,13.90,48.52,10.26,20.33,0.00,20,0,0,0,0,0,0,0,0,0,611.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_145315,1,1,EV,1,20,2,1583,574.50,20,28.72,14.97,44.64,10.45,18.27,0.00,20,0,0,0,0,0,0,0,0,0,574.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_145315,2,2,EA,1,20,2,1583,546.50,20,27.32,10.42,54.80,9.08,18.23,0.00,20,0,0,0,0,0,0,0,0,0,546.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         612.00
# EV          574.50
# EA          546.50
# SSP     vs best: +10.7%
# EV      vs best: +4.9%
# EA      vs best: +0.0%
20260514_145315,0,0,SSP,2,20,2,1583,291.00,20,28.45,14.25,43.19,9.56,18.89,0.00,9,11,0,0,0,0,0,0,0,0,278.48,290.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_145315,1,1,EV,2,20,2,1583,289.50,20,28.52,12.72,57.08,9.61,18.91,0.00,11,9,0,0,0,0,0,0,0,0,281.08,289.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_145315,2,2,EA,2,20,2,1583,305.50,20,28.60,8.91,51.79,9.64,18.97,0.00,9,11,0,0,0,0,0,0,0,0,266.98,305.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         291.00
# EV          289.50
# EA          305.50
# SSP     vs best: +0.5%
# EV      vs best: +0.0%
# EA      vs best: +5.2%
20260514_145315,0,0,SSP,3,20,2,1583,212.50,20,29.61,12.41,53.65,9.44,20.17,0.00,7,7,6,0,0,0,0,0,0,0,195.82,183.91,212.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_145315,1,1,EV,3,20,2,1583,193.50,20,28.39,14.82,55.67,9.74,18.65,0.00,8,6,6,0,0,0,0,0,0,0,192.92,193.36,181.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00
