runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260514_150611,0,0,SSP,1,20,1,6131,352.50,20,17.61,7.21,30.05,8.02,9.60,0.00,20,0,0,0,0,0,0,0,0,0,352.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150611,1,1,EV,1,20,1,6131,341.00,20,17.05,6.12,30.22,7.83,9.22,0.00,20,0,0,0,0,0,0,0,0,0,340.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150611,2,2,EA,1,20,1,6131,329.50,20,16.47,5.10,32.05,7.65,8.83,0.00,20,0,0,0,0,0,0,0,0,0,329.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         352.50
# EV          341.00
# EA          329.50
# SSP     vs best: +6.5%
# EV      vs best: +3.4%
# EA      vs best: +0.0%
20260514_150611,0,0,SSP,2,20,1,6131,180.50,20,17.15,6.60,28.98,7.34,9.81,0.00,9,11,0,0,0,0,0,0,0,0,162.76,180.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150611,1,1,EV,2,20,1,6131,175.00,20,16.50,7.64,27.49,7.32,9.18,0.00,9,11,0,0,0,0,0,0,0,0,155.21,174.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150611,2,2,EA,2,20,1,6131,187.50,20,17.44,8.55,35.86,8.13,9.31,0.00,10,10,0,0,0,0,0,0,0,0,187.46,161.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         180.50
# EV          175.00
# EA          187.50
# SSP     vs best: +3.0%
# EV      vs best: +0.0%
# EA      vs best: +6.7%
20260514_150611,0,0,SSP,3,20,1,6131,122.50,20,17.94,8.87,28.01,7.73,10.21,0.00,6,8,6,0,0,0,0,0,0,0,121.27,115.55,122.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150611,1,1,EV,3,20,1,6131,119.00,20,17.19,8.37,29.58,7.74,9.45,0.00,6,8,6,0,0,0,0,0,0,0,118.96,111.42,113.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150611,2,2,EA,3,20,1,6131,132.50,20,17.36,8.70,31.27,7.54,9.82,0.00,6,7,7,0,0,0,0,0,0,0,106.63,108.34,132.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         122.50
# EV          119.00
# EA          132.50
# SSP     vs best: +2.9%
# EV      vs best: +0.0%
# EA      vs best: +10.2%
20260514_150611,0,0,SSP,4,20,1,6131,94.00,20,17.38,7.90,27.48,7.71,9.67,0.00,5,6,5,4,0,0,0,0,0,0,86.04,87.64,93.81,80.11,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150611,1,1,EV,4,20,1,6131,90.00,20,16.91,8.80,27.99,7.49,9.42,0.00,5,5,5,5,0,0,0,0,0,0,89.96,79.48,82.52,86.20,0.00,0.00,0.00,0.00,0.00,0.00
20260514_150611,2,2,EA,4,20,1,6131,104.50,20,17.78,4.80,35.44,7.93,9.85,0.00,4,5,6,5,0,0,0,0,0,0,79.65,75.66,96.21,104.03,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          94.00
# EV           90.00
# EA          104.50
# SSP     vs best: +4.3%
# EV      vs best: +0.0%
# EA      vs best: +13.9%
20260514_150611,0,0,SSP,5,20,1,6131,82.00,20,18.02,8.63,28.52,8.35,9.67,0.00,4,5,4,4,3,0,0,0,0,0,66.54,81.55,66.83,72.85,72.67,0.00,0.00,0.00,0.00,0.00
20260514_150611,1,1,EV,5,20,1,6131,74.00,20,17.50,7.60,28.15,8.09,9.41,0.00,4,5,4,4,3,0,0,0,0,0,72.41,73.70,62.55,73.13,68.18,0.00,0.00,0.00,0.00,0.00
20260514_150611,2,2,EA,5,20,1,6131,81.50,20,16.78,4.30,30.25,7.24,9.54,0.00,4,4,5,4,3,0,0,0,0,0,81.09,59.67,75.36,62.83,56.60,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          82.00
# EV           74.00
# EA           81.50
# SSP     vs best: +9.8%
# EV      vs best: +0.0%
# EA      vs best: +9.2%
20260514_150611,0,0,SSP,6,20,1,6131,71.50,20,17.87,7.73,28.87,7.98,9.90,0.00,4,3,4,2,3,4,0,0,0,0,52.32,49.52,64.94,55.59,71.38,63.73,0.00,0.00,0.00,0.00
20260514_150611,1,1,EV,6,20,1,6131,70.50,20,17.86,7.80,28.13,8.18,9.68,0.00,3,3,4,3,3,4,0,0,0,0,49.25,48.64,61.34,68.11,59.61,70.24,0.00,0.00,0.00,0.00
20260514_150611,2,2,EA,6,20,1,6131,67.00,20,16.55,5.10,30.06,7.24,9.31,0.00,2,4,4,3,3,4,0,0,0,0,40.83,66.92,56.29,45.99,64.19,56.87,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          71.50
# EV           70.50
# EA           67.00
# SSP     vs best: +6.3%
# EV      vs best: +5.0%
# EA      vs best: +0.0%
20260514_150611,0,0,SSP,7,20,1,6131,54.00,20,17.01,3.39,27.88,7.32,9.69,0.00,4,3,3,2,2,3,3,0,0,0,53.13,51.47,46.47,53.76,46.54,43.90,44.83,0.00,0.00,0.00
