runId,phase,effectiveMode,modeName,robotId,taskSeq,pickupNode,destNode,taskStartSim,toPickupSec,deliveryLegSec,returnSec,totalSec,expOutSec,expInSec,hopsToStore,hopsToDest,hopsReturn,crowdednessLevel,numRobots,numOrders,randomSeed
20260513_011416,0,0,SSP,0,1,node5,node31,0.00,3.60,2.50,0.00,6.10,34.50,38.86,1,3,0,1,1,20,511
20260513_011416,0,0,SSP,0,2,node5,node73,6.10,10.82,10.28,0.00,21.10,0.00,52.42,0,4,0,1,1,20,511
20260513_011416,0,0,SSP,0,3,node14,node46,27.21,2.95,3.52,0.00,6.47,0.00,20.46,0,3,0,1,1,20,511
20260513_011416,0,0,SSP,0,4,node46,node34,33.68,0.00,15.73,0.00,15.73,0.00,76.44,0,12,0,1,1,20,511
20260513_011416,0,0,SSP,0,5,node5,node12,49.41,13.73,17.41,0.00,31.13,0.00,61.92,0,4,0,1,1,20,511
20260513_011416,0,0,SSP,0,6,node14,node6,80.54,10.99,8.33,0.00,19.32,0.00,41.67,0,3,0,1,1,20,511
20260513_011416,0,0,SSP,0,7,node6,node71,99.86,0.00,11.78,0.00,11.78,0.00,52.02,0,4,0,1,1,20,511
20260513_011416,0,0,SSP,0,8,node14,node61,111.64,4.52,4.42,0.00,8.94,0.00,22.08,0,2,0,1,1,20,511
20260513_011416,0,0,SSP,0,9,node46,node55,120.58,5.28,21.71,0.00,26.99,0.00,87.66,0,7,0,1,1,20,511
20260513_011416,0,0,SSP,0,10,node5,node72,147.56,3.75,8.23,0.00,11.98,0.00,47.17,0,3,0,1,1,20,511
20260513_011416,0,0,SSP,0,11,node46,node54,159.54,5.37,10.67,0.00,16.04,0.00,51.39,0,6,0,1,1,20,511
20260513_011416,0,0,SSP,0,12,node5,node8,175.58,7.44,8.57,0.00,16.01,0.00,36.33,0,2,0,1,1,20,511
20260513_011416,0,0,SSP,0,13,node6,node13,191.59,5.68,8.00,0.00,13.68,0.00,30.00,0,2,0,1,1,20,511
20260513_011416,0,0,SSP,0,14,node46,node37,205.27,5.26,13.08,0.00,18.34,0.00,57.52,0,9,0,1,1,20,511
20260513_011416,0,0,SSP,0,15,node6,node48,223.61,10.28,6.67,0.00,16.95,0.00,32.08,0,4,0,1,1,20,511
20260513_011416,0,0,SSP,0,16,node6,node60,240.55,9.45,8.55,0.00,18.00,0.00,36.13,0,5,0,1,1,20,511
20260513_011416,0,0,SSP,0,17,node46,node73,258.55,7.97,8.08,0.00,16.05,0.00,30.80,0,4,0,1,1,20,511
20260513_011416,0,0,SSP,0,18,node46,node73,274.60,6.78,7.36,0.00,14.14,0.00,30.80,0,4,0,1,1,20,511
20260513_011416,0,0,SSP,0,19,node6,node54,288.74,11.02,9.15,0.00,20.17,0.00,32.53,0,4,0,1,1,20,511
20260513_011416,0,0,SSP,0,20,node6,node29,308.91,9.98,9.23,0.00,19.22,0.00,44.72,0,6,0,1,1,20,511
20260513_011416,1,1,EV,0,1,node5,node31,328.50,3.78,7.76,0.00,11.54,33.17,37.53,1,4,0,1,1,20,511
