runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260513_011158,0,0,SSP,1,20,1,88,375.00,20,18.74,7.02,31.74,7.93,10.81,0.00,20,0,0,0,0,0,0,0,0,0,374.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_011158,1,1,EV,1,20,1,88,359.50,20,17.97,7.50,33.09,7.64,10.32,0.00,20,0,0,0,0,0,0,0,0,0,359.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_011158,2,2,EA,1,20,1,88,335.50,20,16.77,7.72,27.21,6.44,10.33,0.00,20,0,0,0,0,0,0,0,0,0,335.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         375.00
# EV          359.50
# EA          335.50
# SSP     vs best: +10.5%
# EV      vs best: +6.7%
# EA      vs best: +0.0%
20260513_011158,0,0,SSP,2,20,1,88,187.00,20,17.78,8.84,32.23,6.83,10.95,0.00,10,10,0,0,0,0,0,0,0,0,168.62,186.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_011158,1,1,EV,2,20,1,88,172.00,20,16.98,8.71,30.83,6.60,10.39,0.00,10,10,0,0,0,0,0,0,0,0,171.56,168.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_011158,2,2,EA,2,20,1,88,184.50,20,17.60,8.66,36.96,7.03,10.56,0.00,10,10,0,0,0,0,0,0,0,0,184.14,167.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         187.00
# EV          172.00
# EA          184.50
# SSP     vs best: +8.0%
# EV      vs best: +0.0%
# EA      vs best: +6.8%
20260513_011158,0,0,SSP,3,20,1,88,125.50,20,18.01,8.27,31.70,7.48,10.53,0.00,7,7,6,0,0,0,0,0,0,0,125.11,120.90,114.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_011158,1,1,EV,3,20,1,88,125.00,20,17.49,8.84,27.95,6.87,10.62,0.00,6,7,7,0,0,0,0,0,0,0,107.92,117.20,124.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_011158,2,2,EA,3,20,1,88,121.00,20,17.15,8.41,27.40,6.68,10.47,0.00,6,7,7,0,0,0,0,0,0,0,106.47,115.99,120.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         125.50
# EV          125.00
# EA          121.00
# SSP     vs best: +3.6%
# EV      vs best: +3.2%
# EA      vs best: +0.0%
20260513_011158,0,0,SSP,4,20,1,88,101.00,20,17.94,7.53,32.36,7.40,10.54,0.00,5,5,5,5,0,0,0,0,0,0,84.56,80.00,100.92,93.39,0.00,0.00,0.00,0.00,0.00,0.00
20260513_011158,1,1,EV,4,20,1,88,90.00,20,17.17,7.53,25.74,6.59,10.58,0.00,5,5,5,5,0,0,0,0,0,0,85.75,86.34,81.67,89.67,0.00,0.00,0.00,0.00,0.00,0.00
20260513_011158,2,2,EA,4,20,1,88,94.50,20,16.43,7.53,27.04,6.10,10.33,0.00,5,5,5,5,0,0,0,0,0,0,80.80,94.38,78.49,74.96,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         101.00
# EV           90.00
# EA           94.50
# SSP     vs best: +10.9%
# EV      vs best: +0.0%
# EA      vs best: +4.8%
20260513_011158,0,0,SSP,5,20,1,88,78.00,20,17.45,9.37,26.99,6.82,10.63,0.00,4,4,4,4,4,0,0,0,0,0,66.44,66.65,68.23,69.80,77.97,0.00,0.00,0.00,0.00,0.00
20260513_011158,1,1,EV,5,20,1,88,81.00,20,16.93,9.88,28.22,6.48,10.45,0.00,4,4,4,4,4,0,0,0,0,0,60.19,57.59,80.90,65.60,74.26,0.00,0.00,0.00,0.00,0.00
20260513_011158,2,2,EA,5,20,1,88,75.50,20,16.99,6.88,28.70,6.73,10.26,0.00,4,4,4,4,4,0,0,0,0,0,70.64,73.31,75.35,67.82,52.68,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          78.00
# EV           81.00
# EA           75.50
# SSP     vs best: +3.2%
# EV      vs best: +6.8%
# EA      vs best: +0.0%
20260513_011158,0,0,SSP,6,20,1,88,63.00,20,17.21,5.28,32.61,6.75,10.46,0.00,3,4,3,3,3,4,0,0,0,0,62.97,56.93,60.85,58.46,54.31,50.74,0.00,0.00,0.00,0.00
20260513_011158,1,1,EV,6,20,1,88,65.00,20,16.94,5.28,36.43,6.43,10.50,0.00,3,4,3,3,3,4,0,0,0,0,57.21,54.45,64.63,62.78,52.06,47.59,0.00,0.00,0.00,0.00
20260513_011158,2,2,EA,6,20,1,88,76.00,20,16.80,4.76,32.90,6.63,10.17,0.00,3,4,3,3,3,4,0,0,0,0,47.41,75.83,63.45,44.16,57.74,47.39,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
