runId,phase,effectiveMode,modeName,robotId,taskSeq,pickupNode,destNode,taskStartSim,toPickupSec,deliveryLegSec,returnSec,totalSec,expOutSec,expInSec,hopsToStore,hopsToDest,hopsReturn,crowdednessLevel,numRobots,numOrders,randomSeed
20260513_011158,0,0,SSP,0,1,node56,node52,0.00,7.56,3.04,0.00,10.59,34.71,10.52,1,1,0,1,1,20,88
20260513_011158,0,0,SSP,0,2,node56,node9,10.59,2.10,14.58,0.00,16.69,0.00,59.22,0,5,0,1,1,20,88
20260513_011158,0,0,SSP,0,3,node9,node26,27.28,0.00,7.02,0.00,7.02,0.00,39.32,0,4,0,1,1,20,88
20260513_011158,0,0,SSP,0,4,node24,node74,34.30,2.88,5.93,0.00,8.81,0.00,33.35,0,4,0,1,1,20,88
20260513_011158,0,0,SSP,0,5,node9,node19,43.11,6.80,9.98,0.00,16.77,0.00,49.30,0,7,0,1,1,20,88
20260513_011158,0,0,SSP,0,6,node24,node54,59.88,7.66,17.08,0.00,24.74,0.00,74.12,0,7,0,1,1,20,88
20260513_011158,0,0,SSP,0,7,node50,node64,84.63,2.81,7.78,0.00,10.60,0.00,40.04,0,3,0,1,1,20,88
20260513_011158,0,0,SSP,0,8,node50,node45,95.22,9.49,9.31,0.00,18.80,0.00,45.87,0,6,0,1,1,20,88
20260513_011158,0,0,SSP,0,9,node50,node11,114.02,10.12,14.62,0.00,24.75,0.00,55.75,0,4,0,1,1,20,88
20260513_011158,0,0,SSP,0,10,node24,node18,138.77,1.87,9.11,0.00,10.98,0.00,45.70,0,6,0,1,1,20,88
20260513_011158,0,0,SSP,0,11,node24,node5,149.75,9.14,16.82,0.00,25.96,0.00,71.58,0,5,0,1,1,20,88
20260513_011158,0,0,SSP,0,12,node56,node39,175.70,1.87,7.80,0.00,9.68,0.00,39.07,0,6,0,1,1,20,88
20260513_011158,0,0,SSP,0,13,node56,node14,185.38,8.30,11.84,0.00,20.14,0.00,59.56,0,5,0,1,1,20,88
20260513_011158,0,0,SSP,0,14,node9,node17,205.52,13.82,10.66,0.00,24.48,0.00,63.02,0,5,0,1,1,20,88
20260513_011158,0,0,SSP,0,15,node9,node43,230.00,17.56,14.18,0.00,31.74,0.00,71.11,0,7,0,1,1,20,88
20260513_011158,0,0,SSP,0,16,node56,node19,261.74,12.00,17.62,0.00,29.62,0.00,88.05,0,8,0,1,1,20,88
20260513_011158,0,0,SSP,0,17,node9,node35,291.36,12.35,12.59,0.00,24.93,0.00,70.40,0,9,0,1,1,20,88
20260513_011158,0,0,SSP,0,18,node56,node67,316.29,6.24,6.87,0.00,13.11,0.00,30.23,0,4,0,1,1,20,88
20260513_011158,0,0,SSP,0,19,node56,node2,329.40,6.65,7.38,0.00,14.02,0.00,28.89,0,3,0,1,1,20,88
20260513_011158,0,0,SSP,0,20,node9,node47,343.43,19.33,12.08,0.00,31.41,0.00,52.25,0,6,0,1,1,20,88
20260513_011158,1,1,EV,0,1,node56,node52,375.00,7.36,4.34,0.00,11.70,34.71,10.52,1,1,0,1,1,20,88
20260513_011158,1,1,EV,0,2,node56,node9,386.70,2.10,10.99,0.00,13.09,0.00,51.67,0,7,0,1,1,20,88
20260513_011158,1,1,EV,0,3,node9,node26,399.79,0.00,7.50,0.00,7.50,0.00,36.65,0,5,0,1,1,20,88
20260513_011158,1,1,EV,0,4,node24,node74,407.28,3.18,7.61,0.00,10.79,0.00,33.35,0,4,0,1,1,20,88
20260513_011158,1,1,EV,0,5,node9,node19,418.08,7.20,11.55,0.00,18.75,0.00,49.30,0,7,0,1,1,20,88
20260513_011158,1,1,EV,0,6,node24,node54,436.83,8.79,16.83,0.00,25.62,0.00,74.12,0,8,0,1,1,20,88
20260513_011158,1,1,EV,0,7,node50,node64,462.44,2.81,7.59,0.00,10.40,0.00,34.40,0,5,0,1,1,20,88
20260513_011158,1,1,EV,0,8,node50,node45,472.84,7.13,9.13,0.00,16.26,0.00,45.87,0,6,0,1,1,20,88
20260513_011158,1,1,EV,0,9,node50,node11,489.10,11.48,11.89,0.00,23.38,0.00,54.08,0,4,0,1,1,20,88
20260513_011158,1,1,EV,0,10,node24,node18,512.48,1.87,9.11,0.00,10.98,0.00,45.70,0,6,0,1,1,20,88
20260513_011158,1,1,EV,0,11,node24,node5,523.46,9.14,9.83,0.00,18.97,0.00,52.25,0,6,0,1,1,20,88
20260513_011158,1,1,EV,0,12,node56,node39,542.43,1.87,7.80,0.00,9.68,0.00,39.07,0,6,0,1,1,20,88
20260513_011158,1,1,EV,0,13,node56,node14,552.11,8.07,10.47,0.00,18.54,0.00,57.06,0,6,0,1,1,20,88
20260513_011158,1,1,EV,0,14,node9,node17,570.65,10.14,12.50,0.00,22.64,0.00,53.71,0,7,0,1,1,20,88
20260513_011158,1,1,EV,0,15,node9,node43,593.29,14.97,13.03,0.00,28.00,0.00,65.47,0,7,0,1,1,20,88
20260513_011158,1,1,EV,0,16,node56,node19,621.29,12.87,20.22,0.00,33.09,0.00,79.55,0,11,0,1,1,20,88
20260513_011158,1,1,EV,0,17,node9,node35,654.38,13.04,12.16,0.00,25.20,0.00,70.40,0,9,0,1,1,20,88
20260513_011158,1,1,EV,0,18,node56,node67,679.57,5.57,7.14,0.00,12.71,0.00,30.23,0,4,0,1,1,20,88
20260513_011158,1,1,EV,0,19,node56,node2,692.29,7.67,6.55,0.00,14.22,0.00,28.89,0,3,0,1,1,20,88
