runId,phase,effectiveMode,modeName,simTime,robotId,eventType,pickupNode,destNode,taskSeq,detail
20260513_011003,0,0,SSP,0.000,R0,TASK_CLAIMED,node25,node51,1,"mode=SSP remaining=19"
20260513_011003,0,0,SSP,0.000,R0,DEPART_TO_PICKUP,node25,node51,1,"hops=7"
20260513_011003,0,0,SSP,1.172,R0,DEPART_TO_PICKUP,node25,node51,1,"hops=6"
20260513_011003,0,0,SSP,2.565,R0,DEPART_TO_PICKUP,node25,node51,1,"hops=5"
20260513_011003,0,0,SSP,3.974,R0,DEPART_TO_PICKUP,node25,node51,1,"hops=4"
20260513_011003,0,0,SSP,5.480,R0,DEPART_TO_PICKUP,node25,node51,1,"hops=3"
20260513_011003,0,0,SSP,6.885,R0,DEPART_TO_PICKUP,node25,node51,1,"hops=2"
20260513_011003,0,0,SSP,8.086,R0,DEPART_TO_PICKUP,node25,node51,1,"hops=1"
20260513_011003,0,0,SSP,8.086,R0,ARRIVED_AT_PICKUP,node25,node51,1,"toPickupTime=8.1s"
20260513_011003,0,0,SSP,23.249,R0,ARRIVED_AT_DEST,node25,node51,1,"delivLegTime=15.2s"
20260513_011003,0,0,SSP,23.249,R0,TASK_COMPLETE,node25,node51,1,"total=23.2s toPickup=8.1s delivery=15.2s return=0.0s"
20260513_011003,0,0,SSP,23.249,R0,TASK_CLAIMED,node62,node58,2,"mode=SSP remaining=18"
20260513_011003,0,0,SSP,23.249,R0,DEPART_TO_NEXT_PICKUP,node25,node51,1,"nextPickup=node62"
20260513_011003,0,0,SSP,31.397,R0,DEPART_TO_PICKUP,node62,node58,2,"hops=0"
20260513_011003,0,0,SSP,31.397,R0,ARRIVED_AT_PICKUP,node62,node58,2,"toPickupTime=8.1s"
20260513_011003,0,0,SSP,47.767,R0,ARRIVED_AT_DEST,node62,node58,2,"delivLegTime=16.4s"
20260513_011003,0,0,SSP,47.767,R0,TASK_COMPLETE,node62,node58,2,"total=24.5s toPickup=8.1s delivery=16.4s return=0.0s"
20260513_011003,0,0,SSP,47.767,R0,TASK_CLAIMED,node25,node6,3,"mode=SSP remaining=17"
20260513_011003,0,0,SSP,47.767,R0,DEPART_TO_NEXT_PICKUP,node62,node58,2,"nextPickup=node25"
20260513_011003,0,0,SSP,57.156,R0,DEPART_TO_PICKUP,node25,node6,3,"hops=0"
20260513_011003,0,0,SSP,57.156,R0,ARRIVED_AT_PICKUP,node25,node6,3,"toPickupTime=9.4s"
20260513_011003,0,0,SSP,76.053,R0,ARRIVED_AT_DEST,node25,node6,3,"delivLegTime=18.9s"
20260513_011003,0,0,SSP,76.053,R0,TASK_COMPLETE,node25,node6,3,"total=28.3s toPickup=9.4s delivery=18.9s return=0.0s"
20260513_011003,0,0,SSP,76.053,R0,TASK_CLAIMED,node16,node24,4,"mode=SSP remaining=16"
20260513_011003,0,0,SSP,76.053,R0,DEPART_TO_NEXT_PICKUP,node25,node6,3,"nextPickup=node16"
20260513_011003,0,0,SSP,85.953,R0,DEPART_TO_PICKUP,node16,node24,4,"hops=0"
20260513_011003,0,0,SSP,85.953,R0,ARRIVED_AT_PICKUP,node16,node24,4,"toPickupTime=9.9s"
20260513_011003,0,0,SSP,101.002,R0,ARRIVED_AT_DEST,node16,node24,4,"delivLegTime=15.0s"
20260513_011003,0,0,SSP,101.002,R0,TASK_COMPLETE,node16,node24,4,"total=24.9s toPickup=9.9s delivery=15.0s return=0.0s"
20260513_011003,0,0,SSP,101.002,R0,TASK_CLAIMED,node25,node71,5,"mode=SSP remaining=15"
20260513_011003,0,0,SSP,101.002,R0,DEPART_TO_NEXT_PICKUP,node16,node24,4,"nextPickup=node25"
20260513_011003,0,0,SSP,102.708,R0,DEPART_TO_PICKUP,node25,node71,5,"hops=0"
20260513_011003,0,0,SSP,102.708,R0,ARRIVED_AT_PICKUP,node25,node71,5,"toPickupTime=1.7s"
