runId,phase,effectiveMode,modeName,robotId,taskSeq,pickupNode,destNode,taskStartSim,toPickupSec,deliveryLegSec,returnSec,totalSec,expOutSec,expInSec,hopsToStore,hopsToDest,hopsReturn,crowdednessLevel,numRobots,numOrders,randomSeed
20260513_011303,0,0,SSP,0,1,node34,node44,0.00,2.88,14.14,0.00,17.01,19.88,62.99,1,10,0,1,1,20,207
20260513_011303,0,0,SSP,0,2,node54,node41,17.01,8.04,7.89,0.00,15.93,0.00,36.32,0,6,0,1,1,20,207
20260513_011303,0,0,SSP,0,3,node54,node42,32.94,8.31,8.74,0.00,17.06,0.00,37.99,0,4,0,1,1,20,207
20260513_011303,0,0,SSP,0,4,node54,node70,50.00,8.94,15.50,0.00,24.44,0.00,64.73,0,6,0,1,1,20,207
20260513_011303,0,0,SSP,0,5,node6,node40,74.44,12.16,10.31,0.00,22.48,0.00,50.20,0,7,0,1,1,20,207
20260513_011303,0,0,SSP,0,6,node34,node43,96.91,7.58,11.72,0.00,19.30,0.00,56.39,0,9,0,1,1,20,207
20260513_011303,0,0,SSP,0,7,node34,node38,116.22,11.81,5.78,0.00,17.59,0.00,25.01,0,4,0,1,1,20,207
20260513_011303,0,0,SSP,0,8,node34,node39,133.81,5.26,6.91,0.00,12.18,0.00,32.04,0,5,0,1,1,20,207
20260513_011303,0,0,SSP,0,9,node34,node25,145.99,6.97,15.08,0.00,22.05,0.00,69.36,0,10,0,1,1,20,207
20260513_011303,0,0,SSP,0,10,node5,node17,168.04,12.21,12.90,0.00,25.10,0.00,61.52,0,4,0,1,1,20,207
20260513_011303,0,0,SSP,0,11,node6,node62,193.14,14.10,8.95,0.00,23.05,0.00,47.63,0,5,0,1,1,20,207
20260513_011303,0,0,SSP,0,12,node34,node15,216.19,12.24,16.43,0.00,28.66,0.00,71.77,0,10,0,1,1,20,207
20260513_011303,0,0,SSP,0,13,node6,node3,244.86,10.87,6.63,0.00,17.50,0.00,27.17,0,2,0,1,1,20,207
20260513_011303,0,0,SSP,0,14,node5,node20,262.36,3.75,16.27,0.00,20.02,0.00,77.89,0,7,0,1,1,20,207
20260513_011303,0,0,SSP,0,15,node6,node14,282.38,15.91,6.58,0.00,22.49,0.00,35.83,0,3,0,1,1,20,207
20260513_011303,0,0,SSP,0,16,node6,node7,304.87,9.33,2.83,0.00,12.17,0.00,11.67,0,1,0,1,1,20,207
20260513_011303,0,0,SSP,0,17,node5,node40,317.04,5.17,13.46,0.00,18.63,0.00,61.86,0,7,0,1,1,20,207
20260513_011303,0,0,SSP,0,18,node5,node61,335.67,15.33,12.10,0.00,27.43,0.00,64.79,0,5,0,1,1,20,207
20260513_011303,0,0,SSP,0,19,node5,node3,363.10,16.11,4.50,0.00,20.61,0.00,18.00,0,1,0,1,1,20,207
20260513_011303,0,0,SSP,0,20,node5,node62,383.71,3.75,12.26,0.00,16.01,0.00,59.29,0,5,0,1,1,20,207
20260513_011303,1,1,EV,0,1,node34,node44,400.00,3.49,15.20,0.00,18.70,19.88,62.99,1,10,0,1,1,20,207
20260513_011303,1,1,EV,0,2,node54,node41,418.70,8.77,6.80,0.00,15.57,0.00,36.32,0,6,0,1,1,20,207
20260513_011303,1,1,EV,0,3,node54,node42,434.26,8.26,8.01,0.00,16.27,0.00,37.99,0,4,0,1,1,20,207
20260513_011303,1,1,EV,0,4,node54,node70,450.53,8.33,10.77,0.00,19.10,0.00,63.11,0,7,0,1,1,20,207
20260513_011303,1,1,EV,0,5,node6,node40,469.63,12.96,10.76,0.00,23.72,0.00,50.20,0,7,0,1,1,20,207
20260513_011303,1,1,EV,0,6,node34,node43,493.35,8.64,11.75,0.00,20.39,0.00,56.39,0,9,0,1,1,20,207
