runId,phase,effectiveMode,modeName,robotId,taskSeq,pickupNode,destNode,taskStartSim,toPickupSec,deliveryLegSec,returnSec,totalSec,expOutSec,expInSec,hopsToStore,hopsToDest,hopsReturn,crowdednessLevel,numRobots,numOrders,randomSeed
20260513_011003,0,0,SSP,0,1,node25,node51,0.00,8.09,15.16,0.00,23.25,46.48,73.20,1,9,0,1,1,20,17
20260513_011003,0,0,SSP,0,2,node62,node58,23.25,8.15,16.37,0.00,24.52,0.00,68.11,0,6,0,1,1,20,17
20260513_011003,0,0,SSP,0,3,node25,node6,47.77,9.39,18.90,0.00,28.29,0.00,69.44,0,6,0,1,1,20,17
20260513_011003,0,0,SSP,0,4,node16,node24,76.05,9.90,15.05,0.00,24.95,0.00,59.29,0,7,0,1,1,20,17
20260513_011003,0,0,SSP,0,5,node25,node71,101.00,1.71,8.99,0.00,10.70,0.00,35.62,0,4,0,1,1,20,17
20260513_011003,0,0,SSP,0,6,node21,node7,111.70,4.37,12.32,0.00,16.69,0.00,55.67,0,5,0,1,1,20,17
20260513_011003,0,0,SSP,0,7,node16,node56,128.39,6.72,15.95,0.00,22.67,0.00,70.70,0,6,0,1,1,20,17
20260513_011003,0,0,SSP,0,8,node62,node66,151.06,9.53,18.65,0.00,28.19,0.00,78.03,0,7,0,1,1,20,17
20260513_011003,0,0,SSP,0,9,node25,node45,179.24,6.82,15.71,0.00,22.53,0.00,72.91,0,10,0,1,1,20,17
20260513_011003,0,0,SSP,0,10,node16,node64,201.77,4.33,2.34,0.00,6.67,0.00,11.69,0,2,0,1,1,20,17
20260513_011003,0,0,SSP,0,11,node16,node18,208.44,2.84,2.84,0.00,5.68,0.00,12.96,0,2,0,1,1,20,17
20260513_011003,0,0,SSP,0,12,node62,node11,214.12,9.83,11.88,0.00,21.72,0.00,57.73,0,7,0,1,1,20,17
20260513_011003,0,0,SSP,0,13,node25,node20,235.84,3.57,8.88,0.00,12.45,0.00,38.04,0,5,0,1,1,20,17
20260513_011003,0,0,SSP,0,14,node25,node47,248.29,8.21,22.52,0.00,30.73,0.00,87.69,0,9,0,1,1,20,17
20260513_011003,0,0,SSP,0,15,node62,node19,279.02,5.57,8.19,0.00,13.76,0.00,44.26,0,6,0,1,1,20,17
20260513_011003,0,0,SSP,0,16,node62,node48,292.78,9.83,4.02,0.00,13.85,0.00,16.35,0,2,0,1,1,20,17
20260513_011003,0,0,SSP,0,17,node62,node48,306.64,3.72,3.72,0.00,7.44,0.00,16.35,0,2,0,1,1,20,17
20260513_011003,0,0,SSP,0,18,node62,node63,314.08,4.42,1.42,0.00,5.84,0.00,5.83,0,1,0,1,1,20,17
20260513_011003,0,0,SSP,0,19,node62,node7,319.92,1.17,13.54,0.00,14.70,0.00,44.03,0,4,0,1,1,20,17
20260513_011003,0,0,SSP,0,20,node25,node15,334.62,13.10,16.93,0.00,30.04,0.00,61.22,0,8,0,1,1,20,17
20260513_011003,1,1,EV,0,1,node25,node51,365.00,8.42,16.51,0.00,24.93,46.48,73.20,1,10,0,1,1,20,17
20260513_011003,1,1,EV,0,2,node62,node58,389.93,9.69,11.41,0.00,21.11,0.00,54.90,0,7,0,1,1,20,17
20260513_011003,1,1,EV,0,3,node25,node6,411.04,9.07,13.31,0.00,22.39,0.00,62.21,0,8,0,1,1,20,17
20260513_011003,1,1,EV,0,4,node16,node24,433.42,9.05,14.06,0.00,23.11,0.00,56.63,0,7,0,1,1,20,17
20260513_011003,1,1,EV,0,5,node25,node71,456.53,1.40,8.99,0.00,10.40,0.00,35.62,0,4,0,1,1,20,17
20260513_011003,1,1,EV,0,6,node21,node7,466.93,4.25,12.09,0.00,16.34,0.00,55.67,0,5,0,1,1,20,17
20260513_011003,1,1,EV,0,7,node16,node56,483.27,7.22,12.13,0.00,19.35,0.00,64.84,0,9,0,1,1,20,17
20260513_011003,1,1,EV,0,8,node62,node66,502.61,9.28,12.03,0.00,21.31,0.00,61.96,0,8,0,1,1,20,17
20260513_011003,1,1,EV,0,9,node25,node45,523.93,7.14,15.44,0.00,22.57,0.00,72.91,0,10,0,1,1,20,17
20260513_011003,1,1,EV,0,10,node16,node64,546.50,3.79,2.66,0.00,6.46,0.00,11.69,0,2,0,1,1,20,17
20260513_011003,1,1,EV,0,11,node16,node18,552.95,2.34,2.59,0.00,4.93,0.00,12.96,0,2,0,1,1,20,17
20260513_011003,1,1,EV,0,12,node62,node11,557.88,7.80,12.36,0.00,20.16,0.00,57.73,0,7,0,1,1,20,17
20260513_011003,1,1,EV,0,13,node25,node20,578.04,3.27,8.19,0.00,11.46,0.00,38.04,0,5,0,1,1,20,17
20260513_011003,1,1,EV,0,14,node25,node47,589.51,8.24,19.72,0.00,27.96,0.00,87.69,0,9,0,1,1,20,17
20260513_011003,1,1,EV,0,15,node62,node19,617.46,4.67,7.66,0.00,12.33,0.00,44.26,0,6,0,1,1,20,17
20260513_011003,1,1,EV,0,16,node62,node48,629.80,8.85,3.97,0.00,12.82,0.00,16.35,0,2,0,1,1,20,17
20260513_011003,1,1,EV,0,17,node62,node48,642.62,3.27,3.27,0.00,6.54,0.00,16.35,0,2,0,1,1,20,17
20260513_011003,1,1,EV,0,18,node62,node63,649.16,3.72,1.17,0.00,4.89,0.00,5.83,0,1,0,1,1,20,17
20260513_011003,1,1,EV,0,19,node62,node7,654.05,1.42,8.13,0.00,9.54,0.00,38.48,0,4,0,1,1,20,17
20260513_011003,1,1,EV,0,20,node25,node15,663.59,13.49,13.48,0.00,26.97,0.00,61.22,0,8,0,1,1,20,17
20260513_011003,2,2,EA,0,1,node62,node63,691.00,15.41,2.99,0.00,18.40,71.76,5.83,1,1,0,1,1,20,17
20260513_011003,2,2,EA,0,2,node62,node48,709.40,1.67,4.17,0.00,5.84,0.00,16.35,0,2,0,1,1,20,17
20260513_011003,2,2,EA,0,3,node62,node48,715.24,4.22,3.72,0.00,7.94,0.00,16.35,0,2,0,1,1,20,17
20260513_011003,2,2,EA,0,4,node16,node64,723.18,9.08,3.01,0.00,12.10,0.00,11.69,0,2,0,1,1,20,17
20260513_011003,2,2,EA,0,5,node16,node18,735.28,3.34,2.59,0.00,5.93,0.00,12.96,0,2,0,1,1,20,17
20260513_011003,2,2,EA,0,6,node16,node24,741.21,2.84,14.97,0.00,17.81,0.00,56.63,0,7,0,1,1,20,17
20260513_011003,2,2,EA,0,7,node25,node20,759.02,1.40,8.13,0.00,9.53,0.00,38.04,0,5,0,1,1,20,17
20260513_011003,2,2,EA,0,8,node25,node71,768.55,7.61,9.59,0.00,17.20,0.00,35.62,0,4,0,1,1,20,17
20260513_011003,2,2,EA,0,9,node62,node19,785.75,7.50,8.51,0.00,16.01,0.00,44.26,0,6,0,1,1,20,17
20260513_011003,2,2,EA,0,10,node21,node7,801.76,2.87,13.50,0.00,16.37,0.00,55.67,0,5,0,1,1,20,17
20260513_011003,2,2,EA,0,11,node62,node7,818.13,6.76,8.13,0.00,14.89,0.00,38.48,0,4,0,1,1,20,17
20260513_011003,2,2,EA,0,12,node62,node11,833.02,6.34,10.66,0.00,17.00,0.00,57.73,0,7,0,1,1,20,17
20260513_011003,2,2,EA,0,13,node25,node15,850.02,3.27,13.48,0.00,16.75,0.00,61.22,0,8,0,1,1,20,17
20260513_011003,2,2,EA,0,14,node16,node56,866.77,0.82,10.93,0.00,11.75,0.00,64.84,0,9,0,1,1,20,17
20260513_011003,2,2,EA,0,15,node62,node66,878.52,9.68,11.55,0.00,21.23,0.00,61.96,0,8,0,1,1,20,17
20260513_011003,2,2,EA,0,16,node25,node45,899.75,7.14,15.07,0.00,22.21,0.00,72.91,0,10,0,1,1,20,17
20260513_011003,2,2,EA,0,17,node62,node58,921.96,5.47,10.36,0.00,15.83,0.00,54.90,0,7,0,1,1,20,17
20260513_011003,2,2,EA,0,18,node25,node6,937.79,8.80,13.97,0.00,22.77,0.00,62.21,0,8,0,1,1,20,17
20260513_011003,2,2,EA,0,19,node25,node51,960.56,13.41,16.46,0.00,29.86,0.00,73.20,0,10,0,1,1,20,17
20260513_011003,2,2,EA,0,20,node25,node47,990.43,16.45,18.52,0.00,34.97,0.00,87.69,0,9,0,1,1,20,17
20260513_011003,0,0,SSP,0,1,node25,node6,1025.50,8.63,17.39,0.00,26.02,46.48,69.44,1,6,0,1,2,20,17
20260513_011003,0,0,SSP,1,1,node25,node51,1025.50,9.42,17.76,0.00,27.19,42.77,73.20,1,9,0,1,2,20,17
20260513_011003,0,0,SSP,0,2,node16,node24,1051.52,9.05,13.71,0.00,22.76,0.00,59.29,0,7,0,1,2,20,17
20260513_011003,0,0,SSP,1,2,node62,node58,1052.69,9.18,15.13,0.00,24.31,0.00,68.11,0,6,0,1,2,20,17
20260513_011003,0,0,SSP,0,3,node25,node71,1074.28,1.40,8.69,0.00,10.10,0.00,35.62,0,4,0,1,2,20,17
20260513_011003,0,0,SSP,0,4,node21,node7,1084.38,3.85,11.67,0.00,15.52,0.00,55.67,0,5,0,1,2,20,17
20260513_011003,0,0,SSP,1,3,node25,node45,1077.00,9.12,14.45,0.00,23.57,0.00,72.91,0,10,0,1,2,20,17
20260513_011003,0,0,SSP,1,4,node16,node64,1100.56,3.79,2.34,0.00,6.13,0.00,11.69,0,2,0,1,2,20,17
20260513_011003,0,0,SSP,1,5,node16,node18,1106.69,2.34,2.59,0.00,4.93,0.00,12.96,0,2,0,1,2,20,17
20260513_011003,0,0,SSP,0,5,node16,node56,1099.90,6.47,13.50,0.00,19.97,0.00,70.70,0,6,0,1,2,20,17
20260513_011003,0,0,SSP,1,6,node62,node66,1111.62,7.65,16.05,0.00,23.70,0.00,78.03,0,7,0,1,2,20,17
20260513_011003,0,0,SSP,0,6,node62,node11,1119.86,9.93,12.67,0.00,22.61,0.00,57.73,0,7,0,1,2,20,17
20260513_011003,0,0,SSP,1,7,node25,node20,1135.32,6.82,8.75,0.00,15.57,0.00,38.04,0,5,0,1,2,20,17
20260513_011003,0,0,SSP,0,7,node25,node47,1142.47,3.27,19.90,0.00,23.17,0.00,87.69,0,9,0,1,2,20,17
20260513_011003,0,0,SSP,1,8,node25,node15,1150.89,7.61,14.96,0.00,22.57,0.00,61.22,0,8,0,1,2,20,17
20260513_011003,0,0,SSP,0,8,node62,node19,1165.64,5.57,8.76,0.00,14.33,0.00,44.26,0,6,0,1,2,20,17
20260513_011003,0,0,SSP,1,9,node62,node48,1173.46,4.57,3.27,0.00,7.84,0.00,16.35,0,2,0,1,2,20,17
20260513_011003,0,0,SSP,1,10,node62,node48,1181.30,3.27,3.27,0.00,6.54,0.00,16.35,0,2,0,1,2,20,17
20260513_011003,0,0,SSP,0,9,node62,node63,1179.97,9.85,1.17,0.00,11.02,0.00,5.83,0,1,0,1,2,20,17
20260513_011003,0,0,SSP,1,11,node62,node7,1187.84,3.72,10.76,0.00,14.48,0.00,44.03,0,4,0,1,2,20,17
20260513_011003,1,1,EV,0,1,node25,node6,1202.50,8.08,12.39,0.00,20.47,46.48,62.21,1,8,0,1,2,20,17
20260513_011003,1,1,EV,1,1,node25,node51,1202.50,7.81,17.33,0.00,25.14,38.44,73.20,1,10,0,1,2,20,17
20260513_011003,1,1,EV,1,2,node62,node58,1227.64,7.90,10.74,0.00,18.64,0.00,54.90,0,7,0,1,2,20,17
20260513_011003,1,1,EV,0,2,node16,node24,1222.97,9.47,14.69,0.00,24.16,0.00,56.63,0,7,0,1,2,20,17
20260513_011003,1,1,EV,1,3,node25,node71,1246.28,9.07,8.39,0.00,17.46,0.00,35.62,0,4,0,1,2,20,17
20260513_011003,1,1,EV,0,3,node25,node45,1247.14,1.40,15.98,0.00,17.38,0.00,72.91,0,10,0,1,2,20,17
20260513_011003,1,1,EV,1,4,node21,node7,1263.75,3.60,10.77,0.00,14.38,0.00,55.67,0,5,0,1,2,20,17
20260513_011003,1,1,EV,0,4,node16,node56,1264.52,3.79,12.25,0.00,16.05,0.00,64.84,0,9,0,1,2,20,17
20260513_011003,1,1,EV,1,5,node16,node64,1278.13,6.47,2.34,0.00,8.80,0.00,11.69,0,2,0,1,2,20,17
20260513_011003,1,1,EV,1,6,node16,node18,1286.93,2.34,2.90,0.00,5.23,0.00,12.96,0,2,0,1,2,20,17
20260513_011003,1,1,EV,0,5,node62,node66,1280.56,9.43,14.23,0.00,23.66,0.00,61.96,0,8,0,1,2,20,17
20260513_011003,1,1,EV,1,7,node62,node11,1292.16,7.63,10.66,0.00,18.29,0.00,57.73,0,7,0,1,2,20,17
20260513_011003,1,1,EV,0,6,node25,node20,1304.22,6.82,8.13,0.00,14.95,0.00,38.04,0,5,0,1,2,20,17
20260513_011003,1,1,EV,1,8,node25,node47,1310.46,3.27,21.75,0.00,25.02,0.00,87.69,0,9,0,1,2,20,17
20260513_011003,1,1,EV,0,7,node25,node15,1319.17,7.61,14.25,0.00,21.86,0.00,61.22,0,8,0,1,2,20,17
20260513_011003,1,1,EV,0,8,node62,node48,1341.03,3.97,3.27,0.00,7.24,0.00,16.35,0,2,0,1,2,20,17
20260513_011003,1,1,EV,1,9,node62,node19,1335.47,4.97,8.51,0.00,13.48,0.00,44.26,0,6,0,1,2,20,17
20260513_011003,1,1,EV,0,9,node62,node48,1348.27,3.27,3.27,0.00,6.54,0.00,16.35,0,2,0,1,2,20,17
20260513_011003,1,1,EV,1,10,node62,node63,1348.95,9.60,1.17,0.00,10.77,0.00,5.83,0,1,0,1,2,20,17
