runId,phase,effectiveMode,modeName,simTime,robotId,eventType,pickupNode,destNode,taskSeq,detail
20260513_011231,0,0,SSP,0.000,R0,TASK_CLAIMED,node26,node6,1,"mode=SSP remaining=19"
20260513_011231,0,0,SSP,0.000,R0,DEPART_TO_PICKUP,node26,node6,1,"hops=6"
20260513_011231,0,0,SSP,1.675,R0,DEPART_TO_PICKUP,node26,node6,1,"hops=5"
20260513_011231,0,0,SSP,3.067,R0,DEPART_TO_PICKUP,node26,node6,1,"hops=4"
20260513_011231,0,0,SSP,4.477,R0,DEPART_TO_PICKUP,node26,node6,1,"hops=3"
20260513_011231,0,0,SSP,5.717,R0,DEPART_TO_PICKUP,node26,node6,1,"hops=2"
20260513_011231,0,0,SSP,7.122,R0,DEPART_TO_PICKUP,node26,node6,1,"hops=1"
20260513_011231,0,0,SSP,7.122,R0,ARRIVED_AT_PICKUP,node26,node6,1,"toPickupTime=7.1s"
20260513_011231,0,0,SSP,16.644,R0,ARRIVED_AT_DEST,node26,node6,1,"delivLegTime=9.5s"
20260513_011231,0,0,SSP,16.644,R0,TASK_COMPLETE,node26,node6,1,"total=16.6s toPickup=7.1s delivery=9.5s return=0.0s"
20260513_011231,0,0,SSP,16.644,R0,TASK_CLAIMED,node15,node45,2,"mode=SSP remaining=18"
20260513_011231,0,0,SSP,16.644,R0,DEPART_TO_NEXT_PICKUP,node26,node6,1,"nextPickup=node15"
20260513_011231,0,0,SSP,25.628,R0,DEPART_TO_PICKUP,node15,node45,2,"hops=0"
20260513_011231,0,0,SSP,25.628,R0,ARRIVED_AT_PICKUP,node15,node45,2,"toPickupTime=9.0s"
20260513_011231,0,0,SSP,30.192,R0,ARRIVED_AT_DEST,node15,node45,2,"delivLegTime=4.6s"
20260513_011231,0,0,SSP,30.192,R0,TASK_COMPLETE,node15,node45,2,"total=13.5s toPickup=9.0s delivery=4.6s return=0.0s"
20260513_011231,0,0,SSP,30.192,R0,TASK_CLAIMED,node15,node20,3,"mode=SSP remaining=17"
20260513_011231,0,0,SSP,30.192,R0,DEPART_TO_NEXT_PICKUP,node15,node45,2,"nextPickup=node15"
20260513_011231,0,0,SSP,34.797,R0,DEPART_TO_PICKUP,node15,node20,3,"hops=0"
20260513_011231,0,0,SSP,34.797,R0,ARRIVED_AT_PICKUP,node15,node20,3,"toPickupTime=4.6s"
20260513_011231,0,0,SSP,41.056,R0,ARRIVED_AT_DEST,node15,node20,3,"delivLegTime=6.3s"
20260513_011231,0,0,SSP,41.056,R0,TASK_COMPLETE,node15,node20,3,"total=10.9s toPickup=4.6s delivery=6.3s return=0.0s"
20260513_011231,0,0,SSP,41.056,R0,TASK_CLAIMED,node71,node9,4,"mode=SSP remaining=16"
20260513_011231,0,0,SSP,41.056,R0,DEPART_TO_NEXT_PICKUP,node15,node20,3,"nextPickup=node71"
20260513_011231,0,0,SSP,45.828,R0,DEPART_TO_PICKUP,node71,node9,4,"hops=0"
20260513_011231,0,0,SSP,45.828,R0,ARRIVED_AT_PICKUP,node71,node9,4,"toPickupTime=4.8s"
20260513_011231,0,0,SSP,52.201,R0,ARRIVED_AT_DEST,node71,node9,4,"delivLegTime=6.4s"
20260513_011231,0,0,SSP,52.201,R0,TASK_COMPLETE,node71,node9,4,"total=11.1s toPickup=4.8s delivery=6.4s return=0.0s"
20260513_011231,0,0,SSP,52.201,R0,TASK_CLAIMED,node71,node39,5,"mode=SSP remaining=15"
20260513_011231,0,0,SSP,52.201,R0,DEPART_TO_NEXT_PICKUP,node71,node9,4,"nextPickup=node71"
20260513_011231,0,0,SSP,56.063,R0,DEPART_TO_PICKUP,node71,node39,5,"hops=0"
20260513_011231,0,0,SSP,56.063,R0,ARRIVED_AT_PICKUP,node71,node39,5,"toPickupTime=3.9s"
20260513_011231,0,0,SSP,78.652,R0,ARRIVED_AT_DEST,node71,node39,5,"delivLegTime=22.6s"
20260513_011231,0,0,SSP,78.652,R0,TASK_COMPLETE,node71,node39,5,"total=26.5s toPickup=3.9s delivery=22.6s return=0.0s"
20260513_011231,0,0,SSP,78.652,R0,TASK_CLAIMED,node62,node64,6,"mode=SSP remaining=14"
20260513_011231,0,0,SSP,78.652,R0,DEPART_TO_NEXT_PICKUP,node71,node39,5,"nextPickup=node62"
20260513_011231,0,0,SSP,84.872,R0,DEPART_TO_PICKUP,node62,node64,6,"hops=0"
20260513_011231,0,0,SSP,84.872,R0,ARRIVED_AT_PICKUP,node62,node64,6,"toPickupTime=6.2s"
20260513_011231,0,0,SSP,88.122,R0,ARRIVED_AT_DEST,node62,node64,6,"delivLegTime=3.3s"
20260513_011231,0,0,SSP,88.122,R0,TASK_COMPLETE,node62,node64,6,"total=9.5s toPickup=6.2s delivery=3.3s return=0.0s"
20260513_011231,0,0,SSP,88.122,R0,TASK_CLAIMED,node15,node57,7,"mode=SSP remaining=13"
20260513_011231,0,0,SSP,88.122,R0,DEPART_TO_NEXT_PICKUP,node62,node64,6,"nextPickup=node15"
20260513_011231,0,0,SSP,89.643,R0,DEPART_TO_PICKUP,node15,node57,7,"hops=0"
20260513_011231,0,0,SSP,89.643,R0,ARRIVED_AT_PICKUP,node15,node57,7,"toPickupTime=1.5s"
20260513_011231,0,0,SSP,103.034,R0,ARRIVED_AT_DEST,node15,node57,7,"delivLegTime=13.4s"
20260513_011231,0,0,SSP,103.034,R0,TASK_COMPLETE,node15,node57,7,"total=14.9s toPickup=1.5s delivery=13.4s return=0.0s"
20260513_011231,0,0,SSP,103.034,R0,TASK_CLAIMED,node71,node10,8,"mode=SSP remaining=12"
20260513_011231,0,0,SSP,103.034,R0,DEPART_TO_NEXT_PICKUP,node15,node57,7,"nextPickup=node71"
20260513_011231,0,0,SSP,112.193,R0,DEPART_TO_PICKUP,node71,node10,8,"hops=0"
20260513_011231,0,0,SSP,112.193,R0,ARRIVED_AT_PICKUP,node71,node10,8,"toPickupTime=9.2s"
20260513_011231,0,0,SSP,116.166,R0,ARRIVED_AT_DEST,node71,node10,8,"delivLegTime=4.0s"
20260513_011231,0,0,SSP,116.166,R0,TASK_COMPLETE,node71,node10,8,"total=13.1s toPickup=9.2s delivery=4.0s return=0.0s"
20260513_011231,0,0,SSP,116.166,R0,TASK_CLAIMED,node71,node62,9,"mode=SSP remaining=11"
20260513_011231,0,0,SSP,116.166,R0,DEPART_TO_NEXT_PICKUP,node71,node10,8,"nextPickup=node71"
20260513_011231,0,0,SSP,118.579,R0,DEPART_TO_PICKUP,node71,node62,9,"hops=0"
20260513_011231,0,0,SSP,118.579,R0,ARRIVED_AT_PICKUP,node71,node62,9,"toPickupTime=2.4s"
20260513_011231,0,0,SSP,127.682,R0,ARRIVED_AT_DEST,node71,node62,9,"delivLegTime=9.1s"
20260513_011231,0,0,SSP,127.682,R0,TASK_COMPLETE,node71,node62,9,"total=11.5s toPickup=2.4s delivery=9.1s return=0.0s"
20260513_011231,0,0,SSP,127.682,R0,TASK_CLAIMED,node62,node30,10,"mode=SSP remaining=10"
20260513_011231,0,0,SSP,127.682,R0,DEPART_TO_NEXT_PICKUP,node71,node62,9,"nextPickup=node62"
20260513_011231,0,0,SSP,127.682,R0,DEPART_TO_PICKUP,node62,node30,10,"hops=0"
20260513_011231,0,0,SSP,127.682,R0,ARRIVED_AT_PICKUP,node62,node30,10,"toPickupTime=0.0s"
20260513_011231,0,0,SSP,154.065,R0,ARRIVED_AT_DEST,node62,node30,10,"delivLegTime=26.4s"
20260513_011231,0,0,SSP,154.065,R0,TASK_COMPLETE,node62,node30,10,"total=26.4s toPickup=0.0s delivery=26.4s return=0.0s"
20260513_011231,0,0,SSP,154.065,R0,TASK_CLAIMED,node26,node8,11,"mode=SSP remaining=9"
20260513_011231,0,0,SSP,154.065,R0,DEPART_TO_NEXT_PICKUP,node62,node30,10,"nextPickup=node26"
20260513_011231,0,0,SSP,159.321,R0,DEPART_TO_PICKUP,node26,node8,11,"hops=0"
20260513_011231,0,0,SSP,159.321,R0,ARRIVED_AT_PICKUP,node26,node8,11,"toPickupTime=5.3s"
20260513_011231,0,0,SSP,174.796,R0,ARRIVED_AT_DEST,node26,node8,11,"delivLegTime=15.5s"
20260513_011231,0,0,SSP,174.796,R0,TASK_COMPLETE,node26,node8,11,"total=20.7s toPickup=5.3s delivery=15.5s return=0.0s"
20260513_011231,0,0,SSP,174.796,R0,TASK_CLAIMED,node71,node13,12,"mode=SSP remaining=8"
20260513_011231,0,0,SSP,174.796,R0,DEPART_TO_NEXT_PICKUP,node26,node8,11,"nextPickup=node71"
20260513_011231,0,0,SSP,182.592,R0,DEPART_TO_PICKUP,node71,node13,12,"hops=0"
20260513_011231,0,0,SSP,182.592,R0,ARRIVED_AT_PICKUP,node71,node13,12,"toPickupTime=7.8s"
20260513_011231,0,0,SSP,189.480,R0,ARRIVED_AT_DEST,node71,node13,12,"delivLegTime=6.9s"
20260513_011231,0,0,SSP,189.480,R0,TASK_COMPLETE,node71,node13,12,"total=14.7s toPickup=7.8s delivery=6.9s return=0.0s"
20260513_011231,0,0,SSP,189.480,R0,TASK_CLAIMED,node15,node7,13,"mode=SSP remaining=7"
20260513_011231,0,0,SSP,189.480,R0,DEPART_TO_NEXT_PICKUP,node71,node13,12,"nextPickup=node15"
20260513_011231,0,0,SSP,191.888,R0,DEPART_TO_PICKUP,node15,node7,13,"hops=0"
20260513_011231,0,0,SSP,191.888,R0,ARRIVED_AT_PICKUP,node15,node7,13,"toPickupTime=2.4s"
20260513_011231,0,0,SSP,202.796,R0,ARRIVED_AT_DEST,node15,node7,13,"delivLegTime=10.9s"
20260513_011231,0,0,SSP,202.796,R0,TASK_COMPLETE,node15,node7,13,"total=13.3s toPickup=2.4s delivery=10.9s return=0.0s"
20260513_011231,0,0,SSP,202.796,R0,TASK_CLAIMED,node62,node19,14,"mode=SSP remaining=6"
20260513_011231,0,0,SSP,202.796,R0,DEPART_TO_NEXT_PICKUP,node15,node7,13,"nextPickup=node62"
20260513_011231,0,0,SSP,212.774,R0,DEPART_TO_PICKUP,node62,node19,14,"hops=0"
20260513_011231,0,0,SSP,212.774,R0,ARRIVED_AT_PICKUP,node62,node19,14,"toPickupTime=10.0s"
20260513_011231,0,0,SSP,222.310,R0,ARRIVED_AT_DEST,node62,node19,14,"delivLegTime=9.5s"
20260513_011231,0,0,SSP,222.310,R0,TASK_COMPLETE,node62,node19,14,"total=19.5s toPickup=10.0s delivery=9.5s return=0.0s"
20260513_011231,0,0,SSP,222.310,R0,TASK_CLAIMED,node62,node65,15,"mode=SSP remaining=5"
20260513_011231,0,0,SSP,222.310,R0,DEPART_TO_NEXT_PICKUP,node62,node19,14,"nextPickup=node62"
20260513_011231,0,0,SSP,232.580,R0,DEPART_TO_PICKUP,node62,node65,15,"hops=0"
20260513_011231,0,0,SSP,232.580,R0,ARRIVED_AT_PICKUP,node62,node65,15,"toPickupTime=10.3s"
20260513_011231,0,0,SSP,248.421,R0,ARRIVED_AT_DEST,node62,node65,15,"delivLegTime=15.8s"
20260513_011231,0,0,SSP,248.421,R0,TASK_COMPLETE,node62,node65,15,"total=26.1s toPickup=10.3s delivery=15.8s return=0.0s"
20260513_011231,0,0,SSP,248.421,R0,TASK_CLAIMED,node26,node22,16,"mode=SSP remaining=4"
20260513_011231,0,0,SSP,248.421,R0,DEPART_TO_NEXT_PICKUP,node62,node65,15,"nextPickup=node26"
20260513_011231,0,0,SSP,255.773,R0,DEPART_TO_PICKUP,node26,node22,16,"hops=0"
20260513_011231,0,0,SSP,255.773,R0,ARRIVED_AT_PICKUP,node26,node22,16,"toPickupTime=7.4s"
20260513_011231,0,0,SSP,263.328,R0,ARRIVED_AT_DEST,node26,node22,16,"delivLegTime=7.6s"
20260513_011231,0,0,SSP,263.328,R0,TASK_COMPLETE,node26,node22,16,"total=14.9s toPickup=7.4s delivery=7.6s return=0.0s"
20260513_011231,0,0,SSP,263.328,R0,TASK_CLAIMED,node26,node10,17,"mode=SSP remaining=3"
20260513_011231,0,0,SSP,263.328,R0,DEPART_TO_NEXT_PICKUP,node26,node22,16,"nextPickup=node26"
20260513_011231,0,0,SSP,269.885,R0,DEPART_TO_PICKUP,node26,node10,17,"hops=0"
20260513_011231,0,0,SSP,269.885,R0,ARRIVED_AT_PICKUP,node26,node10,17,"toPickupTime=6.6s"
20260513_011231,0,0,SSP,276.957,R0,ARRIVED_AT_DEST,node26,node10,17,"delivLegTime=7.1s"
20260513_011231,0,0,SSP,276.957,R0,TASK_COMPLETE,node26,node10,17,"total=13.6s toPickup=6.6s delivery=7.1s return=0.0s"
20260513_011231,0,0,SSP,276.957,R0,TASK_CLAIMED,node26,node25,18,"mode=SSP remaining=2"
