runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260513_011046,0,0,SSP,1,20,1,23,412.00,20,20.59,7.59,32.79,10.08,10.51,0.00,20,0,0,0,0,0,0,0,0,0,411.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_011046,1,1,EV,1,20,1,23,396.50,20,19.82,7.28,31.93,9.36,10.46,0.00,20,0,0,0,0,0,0,0,0,0,396.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_011046,2,2,EA,1,20,1,23,403.00,20,20.13,6.02,35.35,9.30,10.83,0.00,20,0,0,0,0,0,0,0,0,0,402.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         412.00
# EV          396.50
# EA          403.00
# SSP     vs best: +3.8%
# EV      vs best: +0.0%
# EA      vs best: +1.6%
20260513_011046,0,0,SSP,2,20,1,23,216.00,20,20.25,7.58,35.31,9.46,10.78,0.00,10,10,0,0,0,0,0,0,0,0,189.40,215.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_011046,1,1,EV,2,20,1,23,208.50,20,19.72,7.60,31.82,8.77,10.95,0.00,11,9,0,0,0,0,0,0,0,0,208.33,186.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_011046,2,2,EA,2,20,1,23,202.00,20,19.57,7.70,33.86,8.75,10.81,0.00,10,10,0,0,0,0,0,0,0,0,189.50,201.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         216.00
# EV          208.50
# EA          202.00
# SSP     vs best: +6.5%
# EV      vs best: +3.1%
# EA      vs best: +0.0%
20260513_011046,0,0,SSP,3,20,1,23,139.00,20,20.08,9.86,34.15,8.78,11.30,0.00,6,7,7,0,0,0,0,0,0,0,134.55,138.84,128.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_011046,1,1,EV,3,20,1,23,137.00,20,19.77,10.10,30.61,8.75,11.02,0.00,6,7,7,0,0,0,0,0,0,0,130.55,136.51,128.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_011046,2,2,EA,3,20,1,23,143.50,20,19.18,9.25,32.85,8.27,10.91,0.00,7,6,7,0,0,0,0,0,0,0,143.15,113.50,126.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         139.00
# EV          137.00
# EA          143.50
# SSP     vs best: +1.4%
# EV      vs best: +0.0%
# EA      vs best: +4.5%
20260513_011046,0,0,SSP,4,20,1,23,105.00,20,20.12,9.68,35.94,8.82,11.30,0.00,5,4,5,6,0,0,0,0,0,0,104.82,93.29,99.47,104.81,0.00,0.00,0.00,0.00,0.00,0.00
20260513_011046,1,1,EV,4,20,1,23,99.50,20,18.95,9.68,30.93,8.12,10.83,0.00,5,5,5,5,0,0,0,0,0,0,96.30,99.18,89.66,93.83,0.00,0.00,0.00,0.00,0.00,0.00
20260513_011046,2,2,EA,4,20,1,23,115.00,20,19.05,3.04,36.77,8.00,11.05,0.00,4,5,5,6,0,0,0,0,0,0,80.08,92.72,93.59,114.56,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         105.00
# EV           99.50
# EA          115.00
# SSP     vs best: +5.2%
# EV      vs best: +0.0%
