runId,phase,effectiveMode,modeName,robotId,taskSeq,pickupNode,destNode,taskStartSim,toPickupSec,deliveryLegSec,returnSec,totalSec,expOutSec,expInSec,hopsToStore,hopsToDest,hopsReturn,crowdednessLevel,numRobots,numOrders,randomSeed
20260513_010932,0,0,SSP,0,1,node6,node3,0.00,5.83,5.93,0.00,11.77,43.00,27.17,1,2,0,1,1,20,5
20260513_010932,0,0,SSP,0,2,node6,node2,11.77,5.97,8.45,0.00,14.42,0.00,35.00,0,2,0,1,1,20,5
20260513_010932,0,0,SSP,0,3,node6,node48,26.18,8.17,7.67,0.00,15.83,0.00,32.08,0,4,0,1,1,20,5
20260513_010932,0,0,SSP,0,4,node59,node47,42.02,1.42,2.57,0.00,3.98,0.00,12.83,0,2,0,1,1,20,5
20260513_010932,0,0,SSP,0,5,node59,node3,46.00,2.82,17.97,0.00,20.79,0.00,64.30,0,5,0,1,1,20,5
20260513_010932,0,0,SSP,0,6,node59,node7,66.79,17.10,9.42,0.00,26.52,0.00,27.97,0,3,0,1,1,20,5
20260513_010932,0,0,SSP,0,7,node59,node68,93.31,4.73,18.17,0.00,22.90,0.00,68.32,0,6,0,1,1,20,5
20260513_010932,0,0,SSP,0,8,node9,node7,116.22,6.15,6.67,0.00,12.82,0.00,24.83,0,2,0,1,1,20,5
20260513_010932,0,0,SSP,0,9,node59,node44,129.03,5.63,5.02,0.00,10.66,0.00,27.44,0,3,0,1,1,20,5
20260513_010932,0,0,SSP,0,10,node42,node53,139.69,2.94,10.40,0.00,13.33,0.00,42.65,0,5,0,1,1,20,5
20260513_010932,0,0,SSP,0,11,node59,node57,153.02,4.13,8.05,0.00,12.18,0.00,35.05,0,5,0,1,1,20,5
20260513_010932,0,0,SSP,0,12,node59,node74,165.21,8.51,11.01,0.00,19.53,0.00,43.20,0,5,0,1,1,20,5
20260513_010932,0,0,SSP,0,13,node59,node33,184.73,10.37,8.95,0.00,19.32,0.00,46.87,0,6,0,1,1,20,5
20260513_010932,0,0,SSP,0,14,node59,node29,204.05,9.37,17.79,0.00,27.16,0.00,81.85,0,9,0,1,1,20,5
20260513_010932,0,0,SSP,0,15,node59,node17,231.21,20.28,8.42,0.00,28.70,0.00,40.31,0,5,0,1,1,20,5
20260513_010932,0,0,SSP,0,16,node42,node22,259.91,6.91,13.99,0.00,20.91,0.00,69.29,0,9,0,1,1,20,5
20260513_010932,0,0,SSP,0,17,node42,node25,280.82,16.11,18.38,0.00,34.50,0.00,91.06,0,11,0,1,1,20,5
20260513_010932,0,0,SSP,0,18,node42,node2,315.32,22.78,15.43,0.00,38.21,0.00,79.25,0,11,0,1,1,20,5
20260513_010932,0,0,SSP,0,19,node42,node14,353.53,16.72,7.81,0.00,24.53,0.00,33.56,0,4,0,1,1,20,5
20260513_010932,0,0,SSP,0,20,node42,node48,378.06,7.92,6.50,0.00,14.42,0.00,29.95,0,5,0,1,1,20,5
20260513_010932,1,1,EV,0,1,node6,node3,392.50,9.08,4.50,0.00,13.58,42.33,27.17,1,2,0,1,1,20,5
20260513_010932,1,1,EV,0,2,node6,node2,406.08,5.58,7.70,0.00,13.28,0.00,34.17,0,3,0,1,1,20,5
20260513_010932,1,1,EV,0,3,node6,node48,419.37,8.33,8.42,0.00,16.75,0.00,32.08,0,4,0,1,1,20,5
20260513_010932,1,1,EV,0,4,node59,node47,436.12,1.17,2.57,0.00,3.73,0.00,12.83,0,2,0,1,1,20,5
20260513_010932,1,1,EV,0,5,node59,node3,439.85,2.57,11.24,0.00,13.81,0.00,52.27,0,7,0,1,1,20,5
20260513_010932,1,1,EV,0,6,node59,node7,453.66,10.34,9.38,0.00,19.71,0.00,27.97,0,3,0,1,1,20,5
20260513_010932,1,1,EV,0,7,node59,node68,473.38,4.59,11.94,0.00,16.52,0.00,59.01,0,8,0,1,1,20,5
20260513_010932,1,1,EV,0,8,node9,node7,489.90,6.16,6.32,0.00,12.48,0.00,24.83,0,2,0,1,1,20,5
20260513_010932,1,1,EV,0,9,node59,node44,502.38,5.49,4.96,0.00,10.44,0.00,27.44,0,3,0,1,1,20,5
20260513_010932,1,1,EV,0,10,node42,node53,512.82,3.22,10.68,0.00,13.90,0.00,42.65,0,5,0,1,1,20,5
20260513_010932,1,1,EV,0,11,node59,node57,526.72,3.03,8.76,0.00,11.79,0.00,35.05,0,5,0,1,1,20,5
20260513_010932,1,1,EV,0,12,node59,node74,538.52,8.11,9.51,0.00,17.62,0.00,43.20,0,5,0,1,1,20,5
20260513_010932,1,1,EV,0,13,node59,node33,556.14,8.89,10.18,0.00,19.07,0.00,46.87,0,6,0,1,1,20,5
20260513_010932,1,1,EV,0,14,node59,node29,575.21,10.88,15.73,0.00,26.61,0.00,74.19,0,10,0,1,1,20,5
20260513_010932,1,1,EV,0,15,node59,node17,601.83,16.86,9.59,0.00,26.45,0.00,40.31,0,5,0,1,1,20,5
20260513_010932,1,1,EV,0,16,node42,node22,628.27,6.91,12.67,0.00,19.58,0.00,69.29,0,9,0,1,1,20,5
20260513_010932,1,1,EV,0,17,node42,node25,647.86,15.04,15.59,0.00,30.64,0.00,88.39,0,11,0,1,1,20,5
20260513_010932,1,1,EV,0,18,node42,node2,678.49,21.11,15.55,0.00,36.66,0.00,79.25,0,11,0,1,1,20,5
20260513_010932,1,1,EV,0,19,node42,node14,715.15,16.05,7.81,0.00,23.85,0.00,33.56,0,4,0,1,1,20,5
20260513_010932,1,1,EV,0,20,node42,node48,739.00,7.25,5.98,0.00,13.23,0.00,29.95,0,5,0,1,1,20,5
20260513_010932,2,2,EA,0,1,node6,node48,752.50,7.33,9.25,0.00,16.58,42.33,32.08,1,4,0,1,1,20,5
20260513_010932,2,2,EA,0,2,node59,node47,769.08,1.42,2.57,0.00,3.98,0.00,12.83,0,2,0,1,1,20,5
20260513_010932,2,2,EA,0,3,node59,node7,773.07,3.07,8.80,0.00,11.86,0.00,27.97,0,3,0,1,1,20,5
20260513_010932,2,2,EA,0,4,node9,node7,784.93,6.12,6.37,0.00,12.48,0.00,24.83,0,2,0,1,1,20,5
20260513_010932,2,2,EA,0,5,node59,node44,797.41,4.24,4.96,0.00,9.19,0.00,27.44,0,3,0,1,1,20,5
20260513_010932,2,2,EA,0,6,node42,node48,806.61,2.65,6.22,0.00,8.87,0.00,29.95,0,5,0,1,1,20,5
20260513_010932,2,2,EA,0,7,node59,node57,815.48,1.17,9.09,0.00,10.25,0.00,35.05,0,5,0,1,1,20,5
20260513_010932,2,2,EA,0,8,node6,node3,825.74,3.96,6.63,0.00,10.60,0.00,27.17,0,2,0,1,1,20,5
20260513_010932,2,2,EA,0,9,node6,node2,836.33,6.53,8.40,0.00,14.93,0.00,34.17,0,3,0,1,1,20,5
20260513_010932,2,2,EA,0,10,node59,node17,851.27,13.24,7.89,0.00,21.13,0.00,40.31,0,5,0,1,1,20,5
20260513_010932,2,2,EA,0,11,node42,node53,872.40,6.91,10.40,0.00,17.31,0.00,42.65,0,5,0,1,1,20,5
20260513_010932,2,2,EA,0,12,node59,node74,889.71,3.48,9.51,0.00,13.00,0.00,43.20,0,5,0,1,1,20,5
20260513_010932,2,2,EA,0,13,node42,node14,902.71,10.47,6.51,0.00,16.97,0.00,33.56,0,4,0,1,1,20,5
20260513_010932,2,2,EA,0,14,node59,node33,919.68,5.87,9.37,0.00,15.24,0.00,46.87,0,6,0,1,1,20,5
20260513_010932,2,2,EA,0,15,node59,node3,934.92,12.48,11.31,0.00,23.79,0.00,52.27,0,7,0,1,1,20,5
20260513_010932,2,2,EA,0,16,node59,node68,958.71,12.10,12.53,0.00,24.63,0.00,59.01,0,8,0,1,1,20,5
20260513_010932,2,2,EA,0,17,node42,node22,983.34,16.76,13.34,0.00,30.11,0.00,69.29,0,9,0,1,1,20,5
20260513_010932,2,2,EA,0,18,node42,node2,1013.44,14.80,16.57,0.00,31.37,0.00,79.25,0,11,0,1,1,20,5
20260513_010932,2,2,EA,0,19,node59,node29,1044.81,11.89,15.85,0.00,27.74,0.00,74.19,0,10,0,1,1,20,5
20260513_010932,2,2,EA,0,20,node42,node25,1072.55,19.45,20.06,0.00,39.52,0.00,88.39,0,11,0,1,1,20,5
20260513_010932,0,0,SSP,1,1,node9,node7,1112.50,0.00,3.10,0.00,3.10,10.83,24.83,1,2,0,1,2,20,5
20260513_010932,0,0,SSP,0,1,node6,node3,1112.50,6.23,6.33,0.00,12.57,43.00,27.17,1,2,0,1,2,20,5
20260513_010932,0,0,SSP,1,2,node6,node2,1115.60,2.08,7.50,0.00,9.58,0.00,35.00,0,2,0,1,2,20,5
20260513_010932,0,0,SSP,0,2,node6,node48,1125.07,5.77,6.67,0.00,12.43,0.00,32.08,0,4,0,1,2,20,5
20260513_010932,0,0,SSP,1,3,node59,node47,1125.18,14.18,2.82,0.00,16.99,0.00,12.83,0,2,0,1,2,20,5
20260513_010932,0,0,SSP,1,4,node59,node7,1142.18,2.87,8.35,0.00,11.22,0.00,27.97,0,3,0,1,2,20,5
20260513_010932,0,0,SSP,0,3,node59,node3,1137.50,1.17,16.05,0.00,17.22,0.00,64.30,0,5,0,1,2,20,5
20260513_010932,0,0,SSP,0,4,node59,node44,1154.72,15.18,5.93,0.00,21.10,0.00,27.44,0,3,0,1,2,20,5
20260513_010932,0,0,SSP,1,5,node59,node68,1153.39,4.18,21.35,0.00,25.53,0.00,68.32,0,6,0,1,2,20,5
20260513_010932,0,0,SSP,0,5,node42,node53,1175.82,2.94,9.75,0.00,12.68,0.00,42.65,0,5,0,1,2,20,5
20260513_010932,0,0,SSP,0,6,node59,node74,1188.50,3.48,9.09,0.00,12.57,0.00,43.20,0,5,0,1,2,20,5
20260513_010932,0,0,SSP,1,6,node59,node57,1178.93,16.47,8.44,0.00,24.91,0.00,35.05,0,5,0,1,2,20,5
20260513_010932,0,0,SSP,0,7,node59,node33,1201.08,10.52,9.34,0.00,19.86,0.00,46.87,0,6,0,1,2,20,5
20260513_010932,0,0,SSP,1,7,node59,node29,1203.83,8.52,18.03,0.00,26.54,0.00,81.85,0,9,0,1,2,20,5
20260513_010932,0,0,SSP,0,8,node59,node17,1220.93,10.42,8.34,0.00,18.77,0.00,40.31,0,5,0,1,2,20,5
20260513_010932,0,0,SSP,1,8,node42,node22,1230.38,18.68,13.03,0.00,31.71,0.00,69.29,0,9,0,1,2,20,5
20260513_010932,0,0,SSP,0,9,node42,node25,1239.70,6.91,17.97,0.00,24.89,0.00,91.06,0,11,0,1,2,20,5
20260513_010932,0,0,SSP,0,10,node42,node14,1264.59,20.88,7.16,0.00,28.04,0.00,33.56,0,4,0,1,2,20,5
20260513_010932,0,0,SSP,1,9,node42,node2,1262.09,17.23,15.79,0.00,33.02,0.00,79.25,0,11,0,1,2,20,5
20260513_010932,0,0,SSP,0,11,node42,node48,1292.63,7.62,6.22,0.00,13.84,0.00,29.95,0,5,0,1,2,20,5
20260513_010932,1,1,EV,1,1,node9,node7,1306.50,0.00,3.40,0.00,3.40,10.83,24.83,1,2,0,1,2,20,5
20260513_010932,1,1,EV,0,1,node6,node3,1306.50,8.08,3.60,0.00,11.68,42.33,27.17,1,2,0,1,2,20,5
20260513_010932,1,1,EV,1,2,node6,node2,1309.90,2.08,9.55,0.00,11.63,0.00,34.17,0,3,0,1,2,20,5
20260513_010932,1,1,EV,0,2,node6,node48,1318.18,6.53,7.42,0.00,13.95,0.00,32.08,0,4,0,1,2,20,5
20260513_010932,1,1,EV,1,3,node59,node47,1321.53,13.27,2.82,0.00,16.08,0.00,12.83,0,2,0,1,2,20,5
20260513_010932,1,1,EV,0,3,node59,node3,1332.13,1.17,12.29,0.00,13.46,0.00,52.27,0,7,0,1,2,20,5
20260513_010932,1,1,EV,1,4,node59,node7,1337.62,2.57,7.10,0.00,9.67,0.00,27.97,0,3,0,1,2,20,5
20260513_010932,1,1,EV,1,5,node59,node44,1347.29,5.29,4.51,0.00,9.79,0.00,27.44,0,3,0,1,2,20,5
20260513_010932,1,1,EV,0,4,node59,node68,1345.59,10.37,13.12,0.00,23.49,0.00,59.01,0,8,0,1,2,20,5
20260513_010932,1,1,EV,1,6,node42,node53,1357.08,2.94,9.75,0.00,12.68,0.00,42.65,0,5,0,1,2,20,5
20260513_010932,1,1,EV,1,7,node59,node74,1369.76,3.03,10.06,0.00,13.10,0.00,43.20,0,5,0,1,2,20,5
20260513_010932,1,1,EV,0,5,node59,node57,1369.08,13.50,7.72,0.00,21.23,0.00,35.05,0,5,0,1,2,20,5
20260513_010932,1,1,EV,1,8,node59,node33,1382.86,9.02,9.06,0.00,18.08,0.00,46.87,0,6,0,1,2,20,5
20260513_010932,1,1,EV,0,6,node59,node29,1390.30,7.91,15.02,0.00,22.93,0.00,74.19,0,10,0,1,2,20,5
20260513_010932,1,1,EV,1,9,node59,node17,1400.94,10.86,9.13,0.00,19.99,0.00,40.31,0,5,0,1,2,20,5
20260513_010932,1,1,EV,1,10,node42,node25,1420.93,7.21,18.01,0.00,25.21,0.00,88.39,0,11,0,1,2,20,5
20260513_010932,1,1,EV,0,7,node42,node22,1413.23,19.97,13.97,0.00,33.93,0.00,69.29,0,9,0,1,2,20,5
20260513_010932,1,1,EV,0,8,node42,node14,1447.16,16.26,7.81,0.00,24.07,0.00,33.56,0,4,0,1,2,20,5
20260513_010932,1,1,EV,1,11,node42,node2,1446.14,22.27,16.11,0.00,38.38,0.00,79.25,0,11,0,1,2,20,5
20260513_010932,1,1,EV,0,9,node42,node48,1471.23,6.96,6.75,0.00,13.71,0.00,29.95,0,5,0,1,2,20,5
20260513_010932,2,2,EA,1,1,node9,node7,1485.00,0.00,3.70,0.00,3.70,10.83,24.83,1,2,0,1,2,20,5
20260513_010932,2,2,EA,1,2,node59,node47,1488.70,4.46,3.37,0.00,7.83,0.00,12.83,0,2,0,1,2,20,5
20260513_010932,2,2,EA,0,1,node6,node48,1485.00,7.53,10.38,0.00,17.91,42.33,32.08,1,4,0,1,2,20,5
20260513_010932,2,2,EA,1,3,node59,node7,1496.53,2.82,7.73,0.00,10.54,0.00,27.97,0,3,0,1,2,20,5
20260513_010932,2,2,EA,0,2,node59,node44,1502.91,1.17,4.51,0.00,5.68,0.00,27.44,0,3,0,1,2,20,5
20260513_010932,2,2,EA,1,4,node6,node3,1507.07,2.08,7.48,0.00,9.57,0.00,27.17,0,2,0,1,2,20,5
20260513_010932,2,2,EA,0,3,node42,node48,1508.58,2.65,6.73,0.00,9.38,0.00,29.95,0,5,0,1,2,20,5
20260513_010932,2,2,EA,0,4,node59,node17,1517.97,1.17,8.34,0.00,9.51,0.00,40.31,0,5,0,1,2,20,5
20260513_010932,2,2,EA,1,5,node59,node57,1516.63,11.82,8.50,0.00,20.32,0.00,35.05,0,5,0,1,2,20,5
20260513_010932,2,2,EA,0,5,node42,node53,1527.48,7.20,9.23,0.00,16.43,0.00,42.65,0,5,0,1,2,20,5
20260513_010932,2,2,EA,1,6,node6,node2,1536.95,3.92,7.95,0.00,11.87,0.00,34.17,0,3,0,1,2,20,5
20260513_010932,2,2,EA,0,6,node59,node74,1543.91,3.03,8.64,0.00,11.67,0.00,43.20,0,5,0,1,2,20,5
20260513_010932,2,2,EA,1,7,node42,node14,1548.82,17.32,6.79,0.00,24.12,0.00,33.56,0,4,0,1,2,20,5
20260513_010932,2,2,EA,0,7,node59,node33,1555.58,8.64,9.73,0.00,18.37,0.00,46.87,0,6,0,1,2,20,5
20260513_010932,2,2,EA,1,8,node59,node3,1572.93,5.42,10.86,0.00,16.28,0.00,52.27,0,7,0,1,2,20,5
20260513_010932,2,2,EA,0,8,node59,node68,1573.95,9.64,14.16,0.00,23.80,0.00,59.01,0,8,0,1,2,20,5
20260513_010932,2,2,EA,1,9,node42,node22,1589.21,16.90,12.38,0.00,29.29,0.00,69.29,0,9,0,1,2,20,5
20260513_010932,2,2,EA,0,9,node42,node2,1597.74,18.17,16.78,0.00,34.95,0.00,79.25,0,11,0,1,2,20,5
20260513_010932,2,2,EA,1,10,node59,node29,1618.49,14.77,14.63,0.00,29.39,0.00,74.19,0,10,0,1,2,20,5
20260513_010932,2,2,EA,0,10,node42,node25,1632.69,16.30,16.94,0.00,33.24,0.00,88.39,0,11,0,1,2,20,5
20260513_010932,0,0,SSP,1,1,node9,node7,1666.00,0.00,3.40,0.00,3.40,10.83,24.83,1,2,0,1,3,20,5
20260513_010932,0,0,SSP,2,1,node59,node47,1666.00,3.97,4.54,0.00,8.51,30.37,12.83,1,2,0,1,3,20,5
20260513_010932,0,0,SSP,1,2,node6,node2,1669.40,1.83,7.95,0.00,9.78,0.00,35.00,0,2,0,1,3,20,5
20260513_010932,0,0,SSP,0,1,node6,node3,1666.00,5.98,7.28,0.00,13.27,43.00,27.17,1,2,0,1,3,20,5
20260513_010932,0,0,SSP,2,2,node59,node3,1674.51,2.57,18.18,0.00,20.74,0.00,64.30,0,5,0,1,3,20,5
20260513_010932,0,0,SSP,1,3,node6,node48,1679.18,9.17,7.17,0.00,16.33,0.00,32.08,0,4,0,1,3,20,5
20260513_010932,0,0,SSP,1,4,node59,node44,1695.52,1.17,4.51,0.00,5.68,0.00,27.44,0,3,0,1,3,20,5
