runId,phase,effectiveMode,modeName,simTime,robotId,eventType,pickupNode,destNode,taskSeq,detail
20260513_011303,0,0,SSP,0.000,R0,TASK_CLAIMED,node34,node44,1,"mode=SSP remaining=19"
20260513_011303,0,0,SSP,0.000,R0,DEPART_TO_PICKUP,node34,node44,1,"hops=3"
20260513_011303,0,0,SSP,1.400,R0,DEPART_TO_PICKUP,node34,node44,1,"hops=2"
20260513_011303,0,0,SSP,2.876,R0,DEPART_TO_PICKUP,node34,node44,1,"hops=1"
20260513_011303,0,0,SSP,2.876,R0,ARRIVED_AT_PICKUP,node34,node44,1,"toPickupTime=2.9s"
20260513_011303,0,0,SSP,17.012,R0,ARRIVED_AT_DEST,node34,node44,1,"delivLegTime=14.1s"
20260513_011303,0,0,SSP,17.012,R0,TASK_COMPLETE,node34,node44,1,"total=17.0s toPickup=2.9s delivery=14.1s return=0.0s"
20260513_011303,0,0,SSP,17.012,R0,TASK_CLAIMED,node54,node41,2,"mode=SSP remaining=18"
20260513_011303,0,0,SSP,17.012,R0,DEPART_TO_NEXT_PICKUP,node34,node44,1,"nextPickup=node54"
20260513_011303,0,0,SSP,25.049,R0,DEPART_TO_PICKUP,node54,node41,2,"hops=0"
20260513_011303,0,0,SSP,25.049,R0,ARRIVED_AT_PICKUP,node54,node41,2,"toPickupTime=8.0s"
20260513_011303,0,0,SSP,32.942,R0,ARRIVED_AT_DEST,node54,node41,2,"delivLegTime=7.9s"
20260513_011303,0,0,SSP,32.942,R0,TASK_COMPLETE,node54,node41,2,"total=15.9s toPickup=8.0s delivery=7.9s return=0.0s"
20260513_011303,0,0,SSP,32.942,R0,TASK_CLAIMED,node54,node42,3,"mode=SSP remaining=17"
20260513_011303,0,0,SSP,32.942,R0,DEPART_TO_NEXT_PICKUP,node54,node41,2,"nextPickup=node54"
20260513_011303,0,0,SSP,41.256,R0,DEPART_TO_PICKUP,node54,node42,3,"hops=0"
20260513_011303,0,0,SSP,41.256,R0,ARRIVED_AT_PICKUP,node54,node42,3,"toPickupTime=8.3s"
20260513_011303,0,0,SSP,49.999,R0,ARRIVED_AT_DEST,node54,node42,3,"delivLegTime=8.7s"
20260513_011303,0,0,SSP,49.999,R0,TASK_COMPLETE,node54,node42,3,"total=17.1s toPickup=8.3s delivery=8.7s return=0.0s"
20260513_011303,0,0,SSP,49.999,R0,TASK_CLAIMED,node54,node70,4,"mode=SSP remaining=16"
20260513_011303,0,0,SSP,49.999,R0,DEPART_TO_NEXT_PICKUP,node54,node42,3,"nextPickup=node54"
20260513_011303,0,0,SSP,58.940,R0,DEPART_TO_PICKUP,node54,node70,4,"hops=0"
20260513_011303,0,0,SSP,58.940,R0,ARRIVED_AT_PICKUP,node54,node70,4,"toPickupTime=8.9s"
20260513_011303,0,0,SSP,74.439,R0,ARRIVED_AT_DEST,node54,node70,4,"delivLegTime=15.5s"
20260513_011303,0,0,SSP,74.439,R0,TASK_COMPLETE,node54,node70,4,"total=24.4s toPickup=8.9s delivery=15.5s return=0.0s"
20260513_011303,0,0,SSP,74.439,R0,TASK_CLAIMED,node6,node40,5,"mode=SSP remaining=15"
20260513_011303,0,0,SSP,74.439,R0,DEPART_TO_NEXT_PICKUP,node54,node70,4,"nextPickup=node6"
20260513_011303,0,0,SSP,86.603,R0,DEPART_TO_PICKUP,node6,node40,5,"hops=0"
20260513_011303,0,0,SSP,86.603,R0,ARRIVED_AT_PICKUP,node6,node40,5,"toPickupTime=12.2s"
20260513_011303,0,0,SSP,96.914,R0,ARRIVED_AT_DEST,node6,node40,5,"delivLegTime=10.3s"
20260513_011303,0,0,SSP,96.914,R0,TASK_COMPLETE,node6,node40,5,"total=22.5s toPickup=12.2s delivery=10.3s return=0.0s"
20260513_011303,0,0,SSP,96.914,R0,TASK_CLAIMED,node34,node43,6,"mode=SSP remaining=14"
20260513_011303,0,0,SSP,96.914,R0,DEPART_TO_NEXT_PICKUP,node6,node40,5,"nextPickup=node34"
20260513_011303,0,0,SSP,104.494,R0,DEPART_TO_PICKUP,node34,node43,6,"hops=0"
20260513_011303,0,0,SSP,104.494,R0,ARRIVED_AT_PICKUP,node34,node43,6,"toPickupTime=7.6s"
20260513_011303,0,0,SSP,116.217,R0,ARRIVED_AT_DEST,node34,node43,6,"delivLegTime=11.7s"
20260513_011303,0,0,SSP,116.217,R0,TASK_COMPLETE,node34,node43,6,"total=19.3s toPickup=7.6s delivery=11.7s return=0.0s"
20260513_011303,0,0,SSP,116.217,R0,TASK_CLAIMED,node34,node38,7,"mode=SSP remaining=13"
20260513_011303,0,0,SSP,116.217,R0,DEPART_TO_NEXT_PICKUP,node34,node43,6,"nextPickup=node34"
20260513_011303,0,0,SSP,128.026,R0,DEPART_TO_PICKUP,node34,node38,7,"hops=0"
20260513_011303,0,0,SSP,128.026,R0,ARRIVED_AT_PICKUP,node34,node38,7,"toPickupTime=11.8s"
20260513_011303,0,0,SSP,133.809,R0,ARRIVED_AT_DEST,node34,node38,7,"delivLegTime=5.8s"
20260513_011303,0,0,SSP,133.809,R0,TASK_COMPLETE,node34,node38,7,"total=17.6s toPickup=11.8s delivery=5.8s return=0.0s"
20260513_011303,0,0,SSP,133.809,R0,TASK_CLAIMED,node34,node39,8,"mode=SSP remaining=12"
20260513_011303,0,0,SSP,133.809,R0,DEPART_TO_NEXT_PICKUP,node34,node38,7,"nextPickup=node34"
20260513_011303,0,0,SSP,139.073,R0,DEPART_TO_PICKUP,node34,node39,8,"hops=0"
20260513_011303,0,0,SSP,139.073,R0,ARRIVED_AT_PICKUP,node34,node39,8,"toPickupTime=5.3s"
20260513_011303,0,0,SSP,145.987,R0,ARRIVED_AT_DEST,node34,node39,8,"delivLegTime=6.9s"
20260513_011303,0,0,SSP,145.987,R0,TASK_COMPLETE,node34,node39,8,"total=12.2s toPickup=5.3s delivery=6.9s return=0.0s"
20260513_011303,0,0,SSP,145.987,R0,TASK_CLAIMED,node34,node25,9,"mode=SSP remaining=11"
20260513_011303,0,0,SSP,145.987,R0,DEPART_TO_NEXT_PICKUP,node34,node39,8,"nextPickup=node34"
20260513_011303,0,0,SSP,152.957,R0,DEPART_TO_PICKUP,node34,node25,9,"hops=0"
20260513_011303,0,0,SSP,152.957,R0,ARRIVED_AT_PICKUP,node34,node25,9,"toPickupTime=7.0s"
20260513_011303,0,0,SSP,168.035,R0,ARRIVED_AT_DEST,node34,node25,9,"delivLegTime=15.1s"
20260513_011303,0,0,SSP,168.035,R0,TASK_COMPLETE,node34,node25,9,"total=22.0s toPickup=7.0s delivery=15.1s return=0.0s"
20260513_011303,0,0,SSP,168.035,R0,TASK_CLAIMED,node5,node17,10,"mode=SSP remaining=10"
20260513_011303,0,0,SSP,168.035,R0,DEPART_TO_NEXT_PICKUP,node34,node25,9,"nextPickup=node5"
20260513_011303,0,0,SSP,180.244,R0,DEPART_TO_PICKUP,node5,node17,10,"hops=0"
20260513_011303,0,0,SSP,180.244,R0,ARRIVED_AT_PICKUP,node5,node17,10,"toPickupTime=12.2s"
20260513_011303,0,0,SSP,193.139,R0,ARRIVED_AT_DEST,node5,node17,10,"delivLegTime=12.9s"
20260513_011303,0,0,SSP,193.139,R0,TASK_COMPLETE,node5,node17,10,"total=25.1s toPickup=12.2s delivery=12.9s return=0.0s"
20260513_011303,0,0,SSP,193.139,R0,TASK_CLAIMED,node6,node62,11,"mode=SSP remaining=9"
20260513_011303,0,0,SSP,193.139,R0,DEPART_TO_NEXT_PICKUP,node5,node17,10,"nextPickup=node6"
20260513_011303,0,0,SSP,207.243,R0,DEPART_TO_PICKUP,node6,node62,11,"hops=0"
20260513_011303,0,0,SSP,207.243,R0,ARRIVED_AT_PICKUP,node6,node62,11,"toPickupTime=14.1s"
20260513_011303,0,0,SSP,216.193,R0,ARRIVED_AT_DEST,node6,node62,11,"delivLegTime=8.9s"
