runId,numRobots,phase,effectiveMode,modeName,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,numOrders,crowdednessLevel,randomSeed
20260513_011003,7,1,1,EV,147.50,20,36.78,10.18,93.74,12.15,24.63,0.00,20,4,17
20260513_011003,7,2,2,EA,160.00,20,34.64,4.32,94.77,10.51,24.13,0.00,20,4,17
20260513_011003,8,0,0,SSP,107.50,20,34.14,8.92,83.24,11.86,22.28,0.00,20,4,17
20260513_011003,8,1,1,EV,132.50,20,34.34,5.17,71.70,10.61,23.73,0.00,20,4,17
20260513_011003,8,2,2,EA,133.00,20,36.86,6.84,83.83,13.87,22.99,0.00,20,4,17
20260513_011003,9,0,0,SSP,97.00,20,34.21,8.44,85.49,11.76,22.45,0.00,20,4,17
20260513_011003,9,1,1,EV,123.50,20,35.55,8.44,74.40,11.09,24.45,0.00,20,4,17
20260513_011003,9,2,2,EA,113.50,20,37.51,5.74,80.66,13.41,24.10,0.00,20,4,17
20260513_011003,10,0,0,SSP,98.00,20,35.11,10.84,86.37,12.84,22.27,0.00,20,4,17
20260513_011003,10,1,1,EV,118.00,20,36.12,10.84,77.32,12.29,23.83,0.00,20,4,17
20260513_011003,10,2,2,EA,105.00,20,33.18,1.83,75.50,10.85,22.33,0.00,20,4,17
20260513_011003,1,0,0,SSP,1233.00,20,61.64,12.96,127.84,20.27,41.36,0.00,20,5,17
20260513_011003,1,1,1,EV,994.50,20,49.71,10.27,118.57,19.22,30.49,0.00,20,5,17
20260513_011003,1,2,2,EA,989.00,20,49.45,9.82,105.99,18.63,30.81,0.00,20,5,17
20260513_011003,2,0,0,SSP,549.00,20,50.06,9.07,131.50,19.57,30.49,0.00,20,5,17
20260513_011003,2,1,1,EV,510.50,20,48.39,7.67,129.79,18.14,30.25,0.00,20,5,17
20260513_011003,2,2,2,EA,507.00,20,49.02,9.42,110.48,18.44,30.57,0.00,20,5,17
20260513_011003,3,0,0,SSP,390.50,20,48.47,9.86,148.71,20.10,28.36,0.00,20,5,17
20260513_011003,3,1,1,EV,370.50,20,48.36,9.57,102.73,18.16,30.20,0.00,20,5,17
20260513_011003,3,2,2,EA,301.50,20,42.14,2.72,99.05,12.64,29.50,0.00,20,5,17
20260513_011003,4,0,0,SSP,331.50,20,49.28,11.03,144.52,20.85,28.44,0.00,20,5,17
20260513_011003,4,1,1,EV,269.00,20,45.43,9.29,96.36,15.32,30.11,0.00,20,5,17
20260513_011003,4,2,2,EA,266.00,20,44.57,2.72,127.49,13.84,30.73,0.00,20,5,17
20260513_011003,5,0,0,SSP,197.50,20,45.54,11.48,122.43,17.15,28.40,0.00,20,5,17
20260513_011003,5,1,1,EV,229.00,20,44.52,11.03,99.58,14.50,30.02,0.00,20,5,17
20260513_011003,5,2,2,EA,210.50,20,44.82,2.72,116.08,14.59,30.22,0.00,20,5,17
20260513_011003,6,0,0,SSP,177.00,20,45.05,11.29,122.66,16.19,28.86,0.00,20,5,17
20260513_011003,6,1,1,EV,199.50,20,46.96,11.78,125.49,16.79,30.17,0.00,20,5,17
20260513_011003,6,2,2,EA,201.50,20,47.36,5.35,128.56,16.34,31.02,0.00,20,5,17
20260513_011003,7,0,0,SSP,162.50,20,44.36,11.28,115.28,16.67,27.69,0.00,20,5,17
20260513_011003,7,1,1,EV,173.00,20,44.35,11.94,128.07,14.80,29.55,0.00,20,5,17
20260513_011003,7,2,2,EA,194.00,20,42.97,4.76,121.74,12.20,30.77,0.00,20,5,17
20260513_011003,8,0,0,SSP,123.00,20,42.34,9.99,118.61,13.76,28.58,0.00,20,5,17
20260513_011003,8,1,1,EV,233.00,20,47.96,10.74,149.60,17.06,30.90,0.00,20,5,17
20260513_011003,8,2,2,EA,230.00,20,49.02,7.52,156.29,18.54,30.48,0.00,20,5,17
20260513_011003,9,0,0,SSP,121.50,20,43.99,9.73,121.31,15.67,28.31,0.00,20,5,17
20260513_011003,9,1,1,EV,154.00,20,45.81,11.53,112.44,15.18,30.63,0.00,20,5,17
20260513_011003,9,2,2,EA,157.00,20,48.40,6.99,116.25,17.80,30.61,0.00,20,5,17
20260513_011003,10,0,0,SSP,124.50,20,45.63,11.78,117.81,17.06,28.57,0.00,20,5,17
20260513_011003,10,1,1,EV,140.50,20,45.47,10.43,106.61,15.01,30.46,0.00,20,5,17
20260513_011003,10,2,2,EA,209.50,20,47.03,2.02,157.82,17.36,29.67,0.00,20,5,17
20260513_011046,1,0,0,SSP,412.00,20,20.59,7.59,32.79,10.08,10.51,0.00,20,1,23
20260513_011046,1,1,1,EV,396.50,20,19.82,7.28,31.93,9.36,10.46,0.00,20,1,23
20260513_011046,1,2,2,EA,403.00,20,20.13,6.02,35.35,9.30,10.83,0.00,20,1,23
20260513_011046,2,0,0,SSP,216.00,20,20.25,7.58,35.31,9.46,10.78,0.00,20,1,23
20260513_011046,2,1,1,EV,208.50,20,19.72,7.60,31.82,8.77,10.95,0.00,20,1,23
20260513_011046,2,2,2,EA,202.00,20,19.57,7.70,33.86,8.75,10.81,0.00,20,1,23
20260513_011046,3,0,0,SSP,139.00,20,20.08,9.86,34.15,8.78,11.30,0.00,20,1,23
20260513_011046,3,1,1,EV,137.00,20,19.77,10.10,30.61,8.75,11.02,0.00,20,1,23
20260513_011046,3,2,2,EA,143.50,20,19.18,9.25,32.85,8.27,10.91,0.00,20,1,23
20260513_011046,4,0,0,SSP,105.00,20,20.12,9.68,35.94,8.82,11.30,0.00,20,1,23
20260513_011046,4,1,1,EV,99.50,20,18.95,9.68,30.93,8.12,10.83,0.00,20,1,23
20260513_011046,4,2,2,EA,115.00,20,19.05,3.04,36.77,8.00,11.05,0.00,20,1,23
20260513_011046,5,0,0,SSP,98.00,20,19.93,9.25,39.80,8.76,11.18,0.00,20,1,23
20260513_011046,5,1,1,EV,87.00,20,18.90,9.25,34.42,7.76,11.15,0.00,20,1,23
20260513_011046,5,2,2,EA,88.00,20,19.08,3.04,34.45,8.09,11.00,0.00,20,1,23
20260513_011046,6,0,0,SSP,78.50,20,18.86,5.72,34.40,8.14,10.72,0.00,20,1,23
20260513_011046,6,1,1,EV,72.50,20,18.75,9.25,29.15,7.94,10.81,0.00,20,1,23
20260513_011046,6,2,2,EA,71.00,20,18.59,3.04,30.53,7.39,11.20,0.00,20,1,23
20260513_011046,7,0,0,SSP,65.00,20,19.69,11.26,34.75,8.42,11.27,0.00,20,1,23
20260513_011046,7,1,1,EV,66.50,20,19.43,11.26,34.82,8.26,11.17,0.00,20,1,23
20260513_011046,7,2,2,EA,70.50,20,18.65,7.71,32.75,7.55,11.10,0.00,20,1,23
20260513_011046,8,0,0,SSP,68.00,20,20.36,10.56,36.00,8.69,11.68,0.00,20,1,23
20260513_011046,8,1,1,EV,66.50,20,19.94,10.56,34.91,8.42,11.52,0.00,20,1,23
20260513_011046,8,2,2,EA,67.00,20,18.96,7.20,34.91,7.76,11.19,0.00,20,1,23
20260513_011046,9,0,0,SSP,67.50,20,19.72,11.26,42.12,8.66,11.06,0.00,20,1,23
20260513_011046,9,1,1,EV,59.50,20,19.03,10.56,34.06,7.85,11.18,0.00,20,1,23
20260513_011046,9,2,2,EA,55.00,20,19.06,9.95,33.30,7.71,11.35,0.00,20,1,23
20260513_011046,10,0,0,SSP,54.00,20,19.02,6.27,33.43,7.72,11.30,0.00,20,1,23
20260513_011046,10,1,1,EV,51.50,20,19.09,5.97,34.65,8.08,11.00,0.00,20,1,23
20260513_011046,10,2,2,EA,47.00,20,19.22,7.97,28.59,7.79,11.44,0.00,20,1,23
20260513_011046,1,0,0,SSP,690.00,20,34.49,10.14,61.88,16.45,18.04,0.00,20,2,23
20260513_011046,1,1,1,EV,678.50,20,33.92,8.63,55.17,15.70,18.22,0.00,20,2,23
20260513_011046,1,2,2,EA,719.00,20,35.95,11.60,82.98,15.61,20.33,0.00,20,2,23
20260513_011046,2,0,0,SSP,435.00,20,40.44,8.95,76.16,17.57,22.86,0.00,20,2,23
20260513_011046,2,1,1,EV,370.50,20,36.83,8.95,77.32,15.76,21.07,0.00,20,2,23
20260513_011046,2,2,2,EA,381.50,20,37.43,12.73,75.03,16.40,21.02,0.00,20,2,23
20260513_011046,3,0,0,SSP,288.00,20,39.99,11.31,75.08,17.00,23.00,0.00,20,2,23
20260513_011046,3,1,1,EV,265.50,20,38.11,11.18,71.69,16.99,21.12,0.00,20,2,23
20260513_011046,3,2,2,EA,272.00,20,37.34,10.57,90.88,16.38,20.95,0.00,20,2,23
20260513_011046,4,0,0,SSP,214.50,20,40.20,10.89,75.74,16.99,23.21,0.00,20,2,23
20260513_011046,4,1,1,EV,194.50,20,37.76,11.30,69.52,16.21,21.55,0.00,20,2,23
20260513_011046,4,2,2,EA,200.00,20,34.76,3.48,78.76,14.12,20.64,0.00,20,2,23
20260513_011046,5,0,0,SSP,177.50,20,35.83,10.57,75.24,13.70,22.13,0.00,20,2,23
20260513_011046,5,1,1,EV,157.00,20,35.49,10.89,63.41,14.85,20.65,0.00,20,2,23
20260513_011046,5,2,2,EA,194.00,20,36.19,3.48,72.40,15.28,20.91,0.00,20,2,23
20260513_011046,6,0,0,SSP,144.00,20,36.65,10.89,78.06,14.01,22.64,0.00,20,2,23
20260513_011046,6,1,1,EV,147.50,20,36.23,10.57,82.06,15.24,20.99,0.00,20,2,23
20260513_011046,6,2,2,EA,154.50,20,36.54,8.82,82.81,15.76,20.79,0.00,20,2,23
20260513_011046,7,0,0,SSP,130.00,20,37.26,11.41,77.33,14.33,22.93,0.00,20,2,23
20260513_011046,7,1,1,EV,126.00,20,35.70,11.98,62.31,15.09,20.61,0.00,20,2,23
20260513_011046,7,2,2,EA,117.50,20,34.42,8.82,75.70,14.46,19.97,0.00,20,2,23
20260513_011046,8,0,0,SSP,116.00,20,39.90,11.98,72.69,15.70,24.20,0.00,20,2,23
20260513_011046,8,1,1,EV,126.50,20,37.34,11.98,65.27,16.15,21.19,0.00,20,2,23
20260513_011046,8,2,2,EA,114.50,20,35.72,9.46,75.29,13.82,21.90,0.00,20,2,23
20260513_011046,9,0,0,SSP,114.50,20,36.64,11.98,78.77,13.38,23.26,0.00,20,2,23
20260513_011046,9,1,1,EV,95.00,20,34.68,11.41,59.90,13.66,21.02,0.00,20,2,23
20260513_011046,9,2,2,EA,127.50,20,37.31,12.70,82.30,15.23,22.08,0.00,20,2,23
20260513_011046,10,0,0,SSP,103.50,20,35.65,11.41,71.58,13.08,22.57,0.00,20,2,23
20260513_011046,10,1,1,EV,86.00,20,33.80,11.41,59.38,13.38,20.42,0.00,20,2,23
20260513_011046,10,2,2,EA,105.50,20,34.72,9.46,61.56,13.20,21.52,0.00,20,2,23
20260513_011046,1,0,0,SSP,882.50,20,44.11,12.76,80.73,22.06,22.05,0.00,20,3,23
20260513_011046,1,1,1,EV,905.50,20,45.26,11.20,83.73,22.02,23.24,0.00,20,3,23
20260513_011046,1,2,2,EA,955.00,20,47.73,14.69,110.29,21.93,25.80,0.00,20,3,23
20260513_011046,2,0,0,SSP,523.50,20,51.18,9.99,103.71,21.76,29.42,0.00,20,3,23
20260513_011046,2,1,1,EV,490.00,20,48.93,9.98,97.22,21.97,26.96,0.00,20,3,23
20260513_011046,2,2,2,EA,520.50,20,48.65,14.56,106.42,21.93,26.72,0.00,20,3,23
20260513_011046,3,0,0,SSP,370.00,20,54.53,12.21,97.27,23.35,31.18,0.00,20,3,23
20260513_011046,3,1,1,EV,355.50,20,51.53,11.89,99.77,24.13,27.40,0.00,20,3,23
20260513_011046,3,2,2,EA,348.00,20,49.21,11.89,100.00,22.57,26.64,0.00,20,3,23
20260513_011046,4,0,0,SSP,295.50,20,55.03,12.53,102.50,23.51,31.52,0.00,20,3,23
20260513_011046,4,1,1,EV,260.00,20,50.56,11.89,100.36,23.06,27.50,0.00,20,3,23
20260513_011046,4,2,2,EA,295.50,20,47.01,3.91,92.66,20.84,26.17,0.00,20,3,23
20260513_011046,5,0,0,SSP,234.00,20,49.53,12.53,98.85,19.04,30.49,0.00,20,3,23
20260513_011046,5,1,1,EV,218.00,20,49.48,12.53,88.35,23.08,26.40,0.00,20,3,23
20260513_011046,5,2,2,EA,209.50,20,47.66,3.91,90.94,20.52,27.14,0.00,20,3,23
20260513_011046,6,0,0,SSP,193.50,20,50.21,11.89,103.41,19.70,30.50,0.00,20,3,23
20260513_011046,6,1,1,EV,190.00,20,47.97,12.53,102.38,21.86,26.11,0.00,20,3,23
20260513_011046,6,2,2,EA,197.00,20,48.04,11.31,93.80,22.18,25.86,0.00,20,3,23
20260513_011046,7,0,0,SSP,189.00,20,51.02,14.24,102.10,19.88,31.14,0.00,20,3,23
20260513_011046,7,1,1,EV,174.50,20,48.41,14.24,86.98,22.06,26.35,0.00,20,3,23
20260513_011046,7,2,2,EA,165.00,20,49.61,10.62,101.97,22.60,27.01,0.00,20,3,23
20260513_011046,8,0,0,SSP,176.00,20,55.35,14.68,96.40,22.07,33.29,0.00,20,3,23
20260513_011046,8,1,1,EV,162.50,20,49.24,13.54,85.31,21.99,27.26,0.00,20,3,23
20260513_011046,8,2,2,EA,172.50,20,49.30,14.68,100.21,21.01,28.29,0.00,20,3,23
20260513_011046,9,0,0,SSP,157.50,20,49.33,14.68,99.25,17.93,31.39,0.00,20,3,23
20260513_011046,9,1,1,EV,157.00,20,46.95,15.95,92.69,20.38,26.57,0.00,20,3,23
20260513_011046,9,2,2,EA,150.50,20,47.54,16.67,96.75,21.01,26.53,0.00,20,3,23
20260513_011046,10,0,0,SSP,141.50,20,48.35,14.18,108.54,17.14,31.21,0.00,20,3,23
20260513_011046,10,1,1,EV,122.00,20,43.69,13.85,82.80,17.49,26.19,0.00,20,3,23
20260513_011046,10,2,2,EA,141.50,20,44.25,14.24,94.39,18.20,26.05,0.00,20,3,23
20260513_011046,1,0,0,SSP,1098.50,20,54.91,13.83,112.26,25.98,28.93,0.00,20,4,23
20260513_011046,1,1,1,EV,1094.00,20,54.68,12.89,89.92,27.83,26.85,0.00,20,4,23
20260513_011046,1,2,2,EA,1093.00,20,54.63,18.22,101.85,27.36,27.27,0.00,20,4,23
20260513_011046,2,0,0,SSP,697.50,20,67.73,12.29,136.60,28.13,39.60,0.00,20,4,23
20260513_011046,2,1,1,EV,586.50,20,56.86,11.66,111.16,28.84,28.01,0.00,20,4,23
20260513_011046,2,2,2,EA,601.50,20,57.74,15.64,108.84,29.90,27.83,0.00,20,4,23
20260513_011046,3,0,0,SSP,493.00,20,70.53,13.85,131.34,30.02,40.52,0.00,20,4,23
20260513_011046,3,1,1,EV,399.00,20,58.48,13.85,111.81,29.89,28.59,0.00,20,4,23
20260513_011046,3,2,2,EA,371.50,20,50.98,13.64,115.35,23.89,27.09,0.00,20,4,23
20260513_011046,4,0,0,SSP,397.00,20,68.76,14.15,142.30,28.01,40.75,0.00,20,4,23
20260513_011046,4,1,1,EV,311.00,20,56.48,14.16,93.84,27.84,28.64,0.00,20,4,23
20260513_011046,4,2,2,EA,318.50,20,53.84,4.35,110.74,25.70,28.14,0.00,20,4,23
20260513_011046,5,0,0,SSP,302.50,20,62.51,13.85,139.81,23.87,38.64,0.00,20,4,23
20260513_011046,5,1,1,EV,233.50,20,55.07,13.85,103.58,27.72,27.35,0.00,20,4,23
20260513_011046,5,2,2,EA,250.00,20,51.18,4.35,111.99,23.75,27.43,0.00,20,4,23
20260513_011046,6,0,0,SSP,270.00,20,64.90,14.16,147.88,24.28,40.62,0.00,20,4,23
20260513_011046,6,1,1,EV,223.00,20,52.08,13.53,99.50,25.84,26.24,0.00,20,4,23
20260513_011046,6,2,2,EA,225.00,20,54.63,11.72,110.95,26.00,28.63,0.00,20,4,23
20260513_011046,7,0,0,SSP,238.00,20,62.86,15.66,126.73,24.83,38.04,0.00,20,4,23
20260513_011046,7,1,1,EV,187.50,20,53.12,14.96,102.68,25.65,27.47,0.00,20,4,23
20260513_011046,7,2,2,EA,196.00,20,56.15,11.02,126.97,27.68,28.47,0.00,20,4,23
20260513_011046,8,0,0,SSP,217.00,20,69.57,15.53,133.14,26.07,43.50,0.00,20,4,23
20260513_011046,8,1,1,EV,213.00,20,54.78,16.23,134.66,27.52,27.26,0.00,20,4,23
20260513_011046,8,2,2,EA,184.00,20,50.55,12.09,128.86,20.37,30.18,0.00,20,4,23
20260513_011046,9,0,0,SSP,222.00,20,63.25,14.96,133.81,23.43,39.82,0.00,20,4,23
20260513_011046,9,1,1,EV,180.00,20,53.52,14.96,123.88,25.52,28.00,0.00,20,4,23
20260513_011046,9,2,2,EA,187.50,20,51.07,17.53,117.70,21.44,29.62,0.00,20,4,23
20260513_011046,10,0,0,SSP,194.50,20,62.16,15.53,142.17,22.33,39.83,0.00,20,4,23
20260513_011046,10,1,1,EV,170.50,20,52.06,15.66,120.13,25.19,26.88,0.00,20,4,23
20260513_011046,10,2,2,EA,167.50,20,52.43,16.36,111.29,25.34,27.09,0.00,20,4,23
20260513_011046,1,0,0,SSP,1435.00,20,71.75,17.90,139.08,34.66,37.09,0.00,20,5,23
20260513_011046,1,1,1,EV,1381.50,20,69.05,13.66,121.91,35.24,33.82,0.00,20,5,23
20260513_011046,1,2,2,EA,1340.00,20,66.98,19.34,139.47,31.45,35.53,0.00,20,5,23
20260513_011046,2,0,0,SSP,948.00,20,89.16,14.59,177.46,38.77,50.38,0.00,20,5,23
20260513_011046,2,1,1,EV,775.50,20,72.33,13.94,177.50,35.36,36.97,0.00,20,5,23
20260513_011046,2,2,2,EA,706.00,20,70.30,18.14,143.25,33.74,36.56,0.00,20,5,23
20260513_011046,3,0,0,SSP,627.50,20,89.56,15.16,188.70,37.32,52.25,0.00,20,5,23
20260513_011046,3,1,1,EV,535.00,20,72.51,14.85,168.27,35.91,36.60,0.00,20,5,23
20260513_011046,3,2,2,EA,470.00,20,64.98,15.80,141.31,29.41,35.57,0.00,20,5,23
20260513_011046,4,0,0,SSP,516.50,20,87.69,15.49,181.67,34.84,52.85,0.00,20,5,23
20260513_011046,4,1,1,EV,383.00,20,70.75,14.85,128.55,34.15,36.60,0.00,20,5,23
20260513_011046,4,2,2,EA,315.00,20,60.32,4.78,144.62,23.94,36.38,0.00,20,5,23
20260513_011046,5,0,0,SSP,394.50,20,80.06,16.73,185.81,29.27,50.80,0.00,20,5,23
20260513_011046,5,1,1,EV,310.00,20,69.41,15.91,136.76,33.82,35.59,0.00,20,5,23
20260513_011046,5,2,2,EA,290.50,20,64.19,4.78,160.98,28.39,35.80,0.00,20,5,23
20260513_011046,6,0,0,SSP,343.00,20,80.67,14.85,185.60,30.01,50.66,0.00,20,5,23
20260513_011046,6,1,1,EV,316.00,20,66.16,16.12,165.21,31.49,34.66,0.00,20,5,23
20260513_011046,6,2,2,EA,265.00,20,66.21,12.82,152.53,29.79,36.41,0.00,20,5,23
20260513_011046,7,0,0,SSP,263.50,20,80.62,19.25,180.79,30.45,50.18,0.00,20,5,23
20260513_011046,7,1,1,EV,230.50,20,65.82,18.23,127.12,31.08,34.74,0.00,20,5,23
20260513_011046,7,2,2,EA,269.50,20,65.82,12.82,170.40,29.43,36.38,0.00,20,5,23
20260513_011046,8,0,0,SSP,282.50,20,85.89,18.23,181.72,31.97,53.92,0.00,20,5,23
20260513_011046,8,1,1,EV,286.50,20,69.89,19.25,164.64,33.92,35.97,0.00,20,5,23
20260513_011046,8,2,2,EA,234.00,20,66.03,18.10,169.97,28.39,37.64,0.00,20,5,23
20260513_011046,9,0,0,SSP,261.50,20,78.42,17.53,182.64,27.21,51.21,0.00,20,5,23
20260513_011046,9,1,1,EV,225.50,20,66.71,17.53,164.53,31.06,35.65,0.00,20,5,23
20260513_011046,9,2,2,EA,220.00,20,64.42,20.10,137.56,26.44,37.98,0.00,20,5,23
20260513_011046,10,0,0,SSP,222.00,20,77.00,18.08,183.75,26.35,50.65,0.00,20,5,23
20260513_011046,10,1,1,EV,228.50,20,66.59,17.53,165.19,30.40,36.19,0.00,20,5,23
20260513_011046,10,2,2,EA,200.00,20,56.83,13.58,144.70,18.95,37.88,0.00,20,5,23
20260513_011122,1,0,0,SSP,376.00,20,18.79,8.64,27.48,6.94,11.85,0.00,20,1,42
20260513_011122,1,1,1,EV,359.00,20,17.93,8.07,24.95,6.91,11.02,0.00,20,1,42
20260513_011122,1,2,2,EA,373.50,20,18.67,8.81,35.62,7.60,11.08,0.00,20,1,42
20260513_011122,2,0,0,SSP,184.00,20,18.16,7.67,30.29,6.81,11.35,0.00,20,1,42
20260513_011122,2,1,1,EV,179.50,20,17.77,6.09,26.27,6.70,11.07,0.00,20,1,42
20260513_011122,2,2,2,EA,201.50,20,19.72,8.26,39.55,7.95,11.77,0.00,20,1,42
20260513_011122,3,0,0,SSP,132.50,20,17.88,6.69,27.26,6.48,11.40,0.00,20,1,42
20260513_011122,3,1,1,EV,124.00,20,17.59,6.09,26.81,6.38,11.22,0.00,20,1,42
20260513_011122,3,2,2,EA,162.00,20,19.35,8.64,38.24,7.76,11.59,0.00,20,1,42
20260513_011122,4,0,0,SSP,99.50,20,17.38,4.17,28.26,6.40,10.98,0.00,20,1,42
20260513_011122,4,1,1,EV,102.50,20,17.97,3.72,28.87,6.44,11.53,0.00,20,1,42
20260513_011122,4,2,2,EA,125.00,20,18.57,7.34,36.25,7.62,10.95,0.00,20,1,42
20260513_011122,5,0,0,SSP,91.00,20,18.30,5.79,35.76,6.98,11.32,0.00,20,1,42
20260513_011122,5,1,1,EV,88.00,20,18.02,6.09,34.32,6.87,11.15,0.00,20,1,42
20260513_011122,5,2,2,EA,101.50,20,19.20,7.74,36.36,7.67,11.53,0.00,20,1,42
20260513_011122,6,0,0,SSP,81.00,20,18.52,3.87,31.73,7.12,11.40,0.00,20,1,42
20260513_011122,6,1,1,EV,72.50,20,17.47,3.87,25.46,6.20,11.27,0.00,20,1,42
20260513_011122,6,2,2,EA,103.00,20,18.08,7.74,37.18,6.74,11.34,0.00,20,1,42
20260513_011122,7,0,0,SSP,79.50,20,18.32,3.87,41.45,6.56,11.76,0.00,20,1,42
20260513_011122,7,1,1,EV,61.50,20,17.57,4.02,30.04,6.12,11.45,0.00,20,1,42
20260513_011122,7,2,2,EA,83.00,20,17.02,7.74,36.22,5.68,11.34,0.00,20,1,42
20260513_011122,8,0,0,SSP,60.00,20,16.66,6.26,30.33,5.70,10.96,0.00,20,1,42
20260513_011122,8,1,1,EV,55.50,20,16.74,6.90,27.72,5.75,10.98,0.00,20,1,42
20260513_011122,8,2,2,EA,84.00,20,17.87,6.04,38.23,6.59,11.28,0.00,20,1,42
20260513_011122,9,0,0,SSP,52.00,20,16.21,3.87,32.17,5.72,10.49,0.00,20,1,42
20260513_011122,9,1,1,EV,52.00,20,16.78,3.87,26.01,6.04,10.74,0.00,20,1,42
20260513_011122,9,2,2,EA,82.00,20,18.59,5.53,36.68,7.37,11.22,0.00,20,1,42
20260513_011122,10,0,0,SSP,55.00,20,17.27,4.02,37.17,6.93,10.34,0.00,20,1,42
20260513_011122,10,1,1,EV,58.50,20,17.34,4.02,37.53,6.59,10.75,0.00,20,1,42
20260513_011122,10,2,2,EA,74.50,20,17.69,5.89,35.83,6.20,11.48,0.00,20,1,42
20260513_011122,1,0,0,SSP,656.50,20,32.81,10.30,59.16,12.46,20.35,0.00,20,2,42
20260513_011122,1,1,1,EV,654.00,20,32.70,12.82,51.03,13.03,19.66,0.00,20,2,42
20260513_011122,1,2,2,EA,686.00,20,34.28,13.06,80.81,14.17,20.11,0.00,20,2,42
20260513_011122,2,0,0,SSP,299.00,20,29.39,9.66,42.38,12.00,17.40,0.00,20,2,42
20260513_011122,2,1,1,EV,351.50,20,33.52,13.81,68.81,12.06,21.47,0.00,20,2,42
20260513_011122,2,2,2,EA,390.50,20,34.37,12.57,85.08,13.72,20.66,0.00,20,2,42
20260513_011122,3,0,0,SSP,205.50,20,29.75,9.70,49.55,13.00,16.75,0.00,20,2,42
20260513_011122,3,1,1,EV,233.50,20,33.80,12.57,53.83,13.05,20.75,0.00,20,2,42
20260513_011122,3,2,2,EA,306.00,20,33.43,12.55,83.77,12.90,20.53,0.00,20,2,42
20260513_011122,4,0,0,SSP,149.00,20,28.38,9.93,58.76,11.84,16.54,0.00,20,2,42
20260513_011122,4,1,1,EV,172.00,20,31.86,6.84,62.74,11.10,20.76,0.00,20,2,42
20260513_011122,4,2,2,EA,260.00,20,33.72,13.17,87.72,12.28,21.44,0.00,20,2,42
20260513_011122,5,0,0,SSP,132.50,20,28.26,7.82,58.72,12.43,15.83,0.00,20,2,42
20260513_011122,5,1,1,EV,181.50,20,32.04,8.93,85.49,11.41,20.63,0.00,20,2,42
20260513_011122,5,2,2,EA,194.00,20,34.38,10.53,90.75,12.32,22.06,0.00,20,2,42
20260513_011122,6,0,0,SSP,131.00,20,28.83,13.80,60.10,12.19,16.63,0.00,20,2,42
20260513_011122,6,1,1,EV,132.50,20,30.86,13.69,59.88,9.96,20.90,0.00,20,2,42
20260513_011122,6,2,2,EA,206.50,20,32.53,10.73,86.32,10.93,21.60,0.00,20,2,42
20260513_011122,7,0,0,SSP,100.50,20,27.52,12.34,57.97,11.03,16.49,0.00,20,2,42
20260513_011122,7,1,1,EV,155.50,20,33.48,13.69,91.00,12.27,21.21,0.00,20,2,42
20260513_011122,7,2,2,EA,198.00,20,31.50,10.68,82.47,9.97,21.53,0.00,20,2,42
20260513_011122,8,0,0,SSP,94.50,20,26.51,8.90,60.33,10.33,16.17,0.00,20,2,42
20260513_011122,8,1,1,EV,135.50,20,31.12,12.54,83.62,10.05,21.06,0.00,20,2,42
20260513_011122,8,2,2,EA,177.50,20,29.91,7.58,89.10,8.67,21.24,0.00,20,2,42
20260513_011122,9,0,0,SSP,80.50,20,26.58,7.23,52.46,10.97,15.61,0.00,20,2,42
20260513_011122,9,1,1,EV,133.00,20,31.18,7.42,84.39,10.54,20.64,0.00,20,2,42
20260513_011122,9,2,2,EA,176.50,20,32.01,6.68,86.52,10.29,21.72,0.00,20,2,42
20260513_011122,10,0,0,SSP,82.00,20,27.18,7.42,58.24,11.96,15.23,0.00,20,2,42
20260513_011122,10,1,1,EV,136.50,20,31.71,7.23,82.87,10.46,21.25,0.00,20,2,42
20260513_011122,10,2,2,EA,181.50,20,30.50,7.78,87.77,9.42,21.08,0.00,20,2,42
20260513_011122,1,0,0,SSP,888.00,20,44.39,12.78,76.26,16.88,27.51,0.00,20,3,42
20260513_011122,1,1,1,EV,864.50,20,43.20,14.29,73.75,17.43,25.78,0.00,20,3,42
20260513_011122,1,2,2,EA,840.50,20,42.02,16.19,101.45,17.28,24.75,0.00,20,3,42
20260513_011122,2,0,0,SSP,370.00,20,36.34,11.69,59.94,15.59,20.74,0.00,20,3,42
20260513_011122,2,1,1,EV,420.00,20,41.03,19.19,82.12,15.42,25.61,0.00,20,3,42
20260513_011122,2,2,2,EA,511.00,20,44.36,14.74,111.69,18.29,26.08,0.00,20,3,42
20260513_011122,3,0,0,SSP,258.50,20,37.41,10.79,67.04,17.37,20.03,0.00,20,3,42
20260513_011122,3,1,1,EV,296.50,20,42.82,14.44,78.58,16.40,26.41,0.00,20,3,42
20260513_011122,3,2,2,EA,383.50,20,43.44,14.44,112.77,16.96,26.48,0.00,20,3,42
20260513_011122,4,0,0,SSP,204.00,20,36.17,11.22,80.26,16.09,20.08,0.00,20,3,42
20260513_011122,4,1,1,EV,212.50,20,40.55,9.01,79.26,14.31,26.23,0.00,20,3,42
20260513_011122,4,2,2,EA,342.00,20,40.77,6.92,114.07,14.78,25.99,0.00,20,3,42
20260513_011122,5,0,0,SSP,168.00,20,34.66,10.04,73.85,15.20,19.46,0.00,20,3,42
20260513_011122,5,1,1,EV,233.50,20,40.50,10.04,114.82,14.27,26.23,0.00,20,3,42
