runId,phase,effectiveMode,modeName,robotId,taskSeq,pickupNode,destNode,taskStartSim,toPickupSec,deliveryLegSec,returnSec,totalSec,expOutSec,expInSec,hopsToStore,hopsToDest,hopsReturn,crowdednessLevel,numRobots,numOrders,randomSeed
20260513_011335,0,0,SSP,0,1,node28,node19,0.00,4.75,16.16,0.00,20.91,26.07,65.75,1,9,0,1,1,20,314
20260513_011335,0,0,SSP,0,2,node74,node67,20.91,6.67,8.34,0.00,15.01,0.00,32.70,0,4,0,1,1,20,314
20260513_011335,0,0,SSP,0,3,node28,node52,35.93,1.48,13.55,0.00,15.02,0.00,48.12,0,6,0,1,1,20,314
20260513_011335,0,0,SSP,0,4,node42,node71,50.95,9.29,12.46,0.00,21.76,0.00,54.47,0,7,0,1,1,20,314
20260513_011335,0,0,SSP,0,5,node74,node46,72.70,1.17,8.09,0.00,9.26,0.00,37.21,0,5,0,1,1,20,314
20260513_011335,0,0,SSP,0,6,node45,node27,81.96,1.33,17.64,0.00,18.97,0.00,86.30,0,12,0,1,1,20,314
20260513_011335,0,0,SSP,0,7,node28,node51,100.94,1.40,11.54,0.00,12.95,0.00,52.79,0,6,0,1,1,20,314
20260513_011335,0,0,SSP,0,8,node28,node25,113.88,12.48,4.07,0.00,16.55,0.00,20.41,0,3,0,1,1,20,314
20260513_011335,0,0,SSP,0,9,node28,node7,130.43,4.38,11.24,0.00,15.62,0.00,55.97,0,5,0,1,1,20,314
20260513_011335,0,0,SSP,0,10,node74,node54,146.05,9.81,13.63,0.00,23.44,0.00,64.51,0,6,0,1,1,20,314
20260513_011335,0,0,SSP,0,11,node45,node64,169.49,10.30,5.92,0.00,16.22,0.00,30.63,0,4,0,1,1,20,314
20260513_011335,0,0,SSP,0,12,node74,node29,185.70,5.46,9.90,0.00,15.37,0.00,46.28,0,6,0,1,1,20,314
20260513_011335,0,0,SSP,0,13,node28,node5,201.07,1.24,7.20,0.00,8.44,0.00,32.63,0,4,0,1,1,20,314
20260513_011335,0,0,SSP,0,14,node74,node40,209.52,12.77,13.72,0.00,26.49,0.00,61.49,0,8,0,1,1,20,314
20260513_011335,0,0,SSP,0,15,node45,node69,236.01,6.62,12.89,0.00,19.51,0.00,64.35,0,8,0,1,1,20,314
20260513_011335,0,0,SSP,0,16,node74,node22,255.52,5.05,2.75,0.00,7.80,0.00,19.63,0,3,0,1,1,20,314
20260513_011335,0,0,SSP,0,17,node74,node66,263.31,3.93,7.96,0.00,11.89,0.00,29.28,0,4,0,1,1,20,314
20260513_011335,0,0,SSP,0,18,node74,node66,275.20,7.19,7.81,0.00,14.99,0.00,29.28,0,4,0,1,1,20,314
20260513_011335,0,0,SSP,0,19,node45,node13,290.19,21.08,8.79,0.00,29.87,0.00,38.61,0,4,0,1,1,20,314
20260513_011335,0,0,SSP,0,20,node45,node70,320.06,7.86,10.05,0.00,17.92,0.00,53.27,0,7,0,1,1,20,314
20260513_011335,1,1,EV,0,1,node28,node19,338.00,3.97,14.97,0.00,18.95,26.07,65.75,1,9,0,1,1,20,314
20260513_011335,1,1,EV,0,2,node74,node67,356.95,5.81,9.14,0.00,14.95,0.00,32.70,0,4,0,1,1,20,314
20260513_011335,1,1,EV,0,3,node28,node52,371.89,1.48,11.81,0.00,13.29,0.00,48.12,0,6,0,1,1,20,314
20260513_011335,1,1,EV,0,4,node42,node71,385.18,10.38,10.77,0.00,21.15,0.00,54.47,0,7,0,1,1,20,314
20260513_011335,1,1,EV,0,5,node74,node46,406.33,0.96,6.51,0.00,7.47,0.00,37.21,0,5,0,1,1,20,314
20260513_011335,1,1,EV,0,6,node45,node27,413.81,1.33,17.07,0.00,18.40,0.00,86.30,0,12,0,1,1,20,314
20260513_011335,1,1,EV,0,7,node28,node51,432.20,1.71,12.66,0.00,14.36,0.00,52.79,0,6,0,1,1,20,314
20260513_011335,1,1,EV,0,8,node28,node25,446.57,13.48,4.37,0.00,17.86,0.00,20.41,0,3,0,1,1,20,314
20260513_011335,1,1,EV,0,9,node28,node7,464.42,4.38,11.47,0.00,15.86,0.00,53.47,0,6,0,1,1,20,314
20260513_011335,1,1,EV,0,10,node74,node54,480.28,10.07,11.41,0.00,21.48,0.00,53.70,0,6,0,1,1,20,314
20260513_011335,1,1,EV,0,11,node45,node64,501.76,8.95,6.20,0.00,15.15,0.00,30.63,0,4,0,1,1,20,314
20260513_011335,1,1,EV,0,12,node74,node29,516.90,4.46,12.26,0.00,16.72,0.00,46.28,0,6,0,1,1,20,314
20260513_011335,1,1,EV,0,13,node28,node5,533.63,1.24,7.80,0.00,9.04,0.00,32.63,0,4,0,1,1,20,314
20260513_011335,1,1,EV,0,14,node74,node40,542.67,10.52,13.87,0.00,24.39,0.00,61.49,0,8,0,1,1,20,314
20260513_011335,1,1,EV,0,15,node45,node69,567.05,6.62,13.32,0.00,19.94,0.00,64.35,0,8,0,1,1,20,314
20260513_011335,1,1,EV,0,16,node74,node22,587.00,5.38,2.75,0.00,8.13,0.00,19.63,0,3,0,1,1,20,314
