runId,phase,effectiveMode,modeName,simTime,robotId,eventType,pickupNode,destNode,taskSeq,detail
20260513_011122,0,0,SSP,0.000,R0,TASK_CLAIMED,node50,node58,1,"mode=SSP remaining=19"
20260513_011122,0,0,SSP,0.000,R0,DEPART_TO_PICKUP,node50,node58,1,"hops=4"
20260513_011122,0,0,SSP,3.600,R0,DEPART_TO_PICKUP,node50,node58,1,"hops=3"
20260513_011122,0,0,SSP,7.350,R0,DEPART_TO_PICKUP,node50,node58,1,"hops=2"
20260513_011122,0,0,SSP,13.017,R0,DEPART_TO_PICKUP,node50,node58,1,"hops=1"
20260513_011122,0,0,SSP,13.017,R0,ARRIVED_AT_PICKUP,node50,node58,1,"toPickupTime=13.0s"
20260513_011122,0,0,SSP,16.648,R0,ARRIVED_AT_DEST,node50,node58,1,"delivLegTime=3.6s"
20260513_011122,0,0,SSP,16.648,R0,TASK_COMPLETE,node50,node58,1,"total=16.6s toPickup=13.0s delivery=3.6s return=0.0s"
20260513_011122,0,0,SSP,16.648,R0,TASK_CLAIMED,node12,node27,2,"mode=SSP remaining=18"
20260513_011122,0,0,SSP,16.648,R0,DEPART_TO_NEXT_PICKUP,node50,node58,1,"nextPickup=node12"
20260513_011122,0,0,SSP,25.304,R0,DEPART_TO_PICKUP,node12,node27,2,"hops=0"
20260513_011122,0,0,SSP,25.304,R0,ARRIVED_AT_PICKUP,node12,node27,2,"toPickupTime=8.7s"
20260513_011122,0,0,SSP,30.494,R0,ARRIVED_AT_DEST,node12,node27,2,"delivLegTime=5.2s"
20260513_011122,0,0,SSP,30.494,R0,TASK_COMPLETE,node12,node27,2,"total=13.8s toPickup=8.7s delivery=5.2s return=0.0s"
20260513_011122,0,0,SSP,30.494,R0,TASK_CLAIMED,node12,node25,3,"mode=SSP remaining=17"
20260513_011122,0,0,SSP,30.494,R0,DEPART_TO_NEXT_PICKUP,node12,node27,2,"nextPickup=node12"
20260513_011122,0,0,SSP,36.309,R0,DEPART_TO_PICKUP,node12,node25,3,"hops=0"
20260513_011122,0,0,SSP,36.309,R0,ARRIVED_AT_PICKUP,node12,node25,3,"toPickupTime=5.8s"
20260513_011122,0,0,SSP,39.130,R0,ARRIVED_AT_DEST,node12,node25,3,"delivLegTime=2.8s"
20260513_011122,0,0,SSP,39.130,R0,TASK_COMPLETE,node12,node25,3,"total=8.6s toPickup=5.8s delivery=2.8s return=0.0s"
20260513_011122,0,0,SSP,39.130,R0,TASK_CLAIMED,node12,node46,4,"mode=SSP remaining=16"
20260513_011122,0,0,SSP,39.130,R0,DEPART_TO_NEXT_PICKUP,node12,node25,3,"nextPickup=node12"
20260513_011122,0,0,SSP,42.253,R0,DEPART_TO_PICKUP,node12,node46,4,"hops=0"
20260513_011122,0,0,SSP,42.253,R0,ARRIVED_AT_PICKUP,node12,node46,4,"toPickupTime=3.1s"
20260513_011122,0,0,SSP,56.467,R0,ARRIVED_AT_DEST,node12,node46,4,"delivLegTime=14.2s"
20260513_011122,0,0,SSP,56.467,R0,TASK_COMPLETE,node12,node46,4,"total=17.3s toPickup=3.1s delivery=14.2s return=0.0s"
20260513_011122,0,0,SSP,56.467,R0,TASK_CLAIMED,node43,node52,5,"mode=SSP remaining=15"
20260513_011122,0,0,SSP,56.467,R0,DEPART_TO_NEXT_PICKUP,node12,node46,4,"nextPickup=node43"
20260513_011122,0,0,SSP,60.763,R0,DEPART_TO_PICKUP,node43,node52,5,"hops=0"
20260513_011122,0,0,SSP,60.763,R0,ARRIVED_AT_PICKUP,node43,node52,5,"toPickupTime=4.3s"
20260513_011122,0,0,SSP,69.724,R0,ARRIVED_AT_DEST,node43,node52,5,"delivLegTime=9.0s"
20260513_011122,0,0,SSP,69.724,R0,TASK_COMPLETE,node43,node52,5,"total=13.3s toPickup=4.3s delivery=9.0s return=0.0s"
20260513_011122,0,0,SSP,69.724,R0,TASK_CLAIMED,node50,node38,6,"mode=SSP remaining=14"
20260513_011122,0,0,SSP,69.724,R0,DEPART_TO_NEXT_PICKUP,node43,node52,5,"nextPickup=node50"
20260513_011122,0,0,SSP,75.014,R0,DEPART_TO_PICKUP,node50,node38,6,"hops=0"
20260513_011122,0,0,SSP,75.014,R0,ARRIVED_AT_PICKUP,node50,node38,6,"toPickupTime=5.3s"
20260513_011122,0,0,SSP,80.908,R0,ARRIVED_AT_DEST,node50,node38,6,"delivLegTime=5.9s"
20260513_011122,0,0,SSP,80.908,R0,TASK_COMPLETE,node50,node38,6,"total=11.2s toPickup=5.3s delivery=5.9s return=0.0s"
20260513_011122,0,0,SSP,80.908,R0,TASK_CLAIMED,node43,node67,7,"mode=SSP remaining=13"
20260513_011122,0,0,SSP,80.908,R0,DEPART_TO_NEXT_PICKUP,node50,node38,6,"nextPickup=node43"
20260513_011122,0,0,SSP,88.250,R0,DEPART_TO_PICKUP,node43,node67,7,"hops=0"
20260513_011122,0,0,SSP,88.250,R0,ARRIVED_AT_PICKUP,node43,node67,7,"toPickupTime=7.3s"
20260513_011122,0,0,SSP,106.200,R0,ARRIVED_AT_DEST,node43,node67,7,"delivLegTime=18.0s"
20260513_011122,0,0,SSP,106.200,R0,TASK_COMPLETE,node43,node67,7,"total=25.3s toPickup=7.3s delivery=18.0s return=0.0s"
20260513_011122,0,0,SSP,106.200,R0,TASK_CLAIMED,node12,node51,8,"mode=SSP remaining=12"
20260513_011122,0,0,SSP,106.200,R0,DEPART_TO_NEXT_PICKUP,node43,node67,7,"nextPickup=node12"
20260513_011122,0,0,SSP,114.556,R0,DEPART_TO_PICKUP,node12,node51,8,"hops=0"
20260513_011122,0,0,SSP,114.556,R0,ARRIVED_AT_PICKUP,node12,node51,8,"toPickupTime=8.4s"
20260513_011122,0,0,SSP,133.684,R0,ARRIVED_AT_DEST,node12,node51,8,"delivLegTime=19.1s"
20260513_011122,0,0,SSP,133.684,R0,TASK_COMPLETE,node12,node51,8,"total=27.5s toPickup=8.4s delivery=19.1s return=0.0s"
20260513_011122,0,0,SSP,133.684,R0,TASK_CLAIMED,node50,node61,9,"mode=SSP remaining=11"
20260513_011122,0,0,SSP,133.684,R0,DEPART_TO_NEXT_PICKUP,node12,node51,8,"nextPickup=node50"
20260513_011122,0,0,SSP,140.243,R0,DEPART_TO_PICKUP,node50,node61,9,"hops=0"
20260513_011122,0,0,SSP,140.243,R0,ARRIVED_AT_PICKUP,node50,node61,9,"toPickupTime=6.6s"
20260513_011122,0,0,SSP,146.525,R0,ARRIVED_AT_DEST,node50,node61,9,"delivLegTime=6.3s"
20260513_011122,0,0,SSP,146.525,R0,TASK_COMPLETE,node50,node61,9,"total=12.8s toPickup=6.6s delivery=6.3s return=0.0s"
20260513_011122,0,0,SSP,146.525,R0,TASK_CLAIMED,node43,node67,10,"mode=SSP remaining=10"
20260513_011122,0,0,SSP,146.525,R0,DEPART_TO_NEXT_PICKUP,node50,node61,9,"nextPickup=node43"
20260513_011122,0,0,SSP,147.792,R0,DEPART_TO_PICKUP,node43,node67,10,"hops=0"
20260513_011122,0,0,SSP,147.792,R0,ARRIVED_AT_PICKUP,node43,node67,10,"toPickupTime=1.3s"
20260513_011122,0,0,SSP,167.172,R0,ARRIVED_AT_DEST,node43,node67,10,"delivLegTime=19.4s"
20260513_011122,0,0,SSP,167.172,R0,TASK_COMPLETE,node43,node67,10,"total=20.6s toPickup=1.3s delivery=19.4s return=0.0s"
20260513_011122,0,0,SSP,167.172,R0,TASK_CLAIMED,node21,node11,11,"mode=SSP remaining=9"
20260513_011122,0,0,SSP,167.172,R0,DEPART_TO_NEXT_PICKUP,node43,node67,10,"nextPickup=node21"
20260513_011122,0,0,SSP,176.527,R0,DEPART_TO_PICKUP,node21,node11,11,"hops=0"
20260513_011122,0,0,SSP,176.527,R0,ARRIVED_AT_PICKUP,node21,node11,11,"toPickupTime=9.4s"
20260513_011122,0,0,SSP,182.901,R0,ARRIVED_AT_DEST,node21,node11,11,"delivLegTime=6.4s"
20260513_011122,0,0,SSP,182.901,R0,TASK_COMPLETE,node21,node11,11,"total=15.7s toPickup=9.4s delivery=6.4s return=0.0s"
20260513_011122,0,0,SSP,182.901,R0,TASK_CLAIMED,node21,node59,12,"mode=SSP remaining=8"
20260513_011122,0,0,SSP,182.901,R0,DEPART_TO_NEXT_PICKUP,node21,node11,11,"nextPickup=node21"
20260513_011122,0,0,SSP,190.190,R0,DEPART_TO_PICKUP,node21,node59,12,"hops=0"
20260513_011122,0,0,SSP,190.190,R0,ARRIVED_AT_PICKUP,node21,node59,12,"toPickupTime=7.3s"
20260513_011122,0,0,SSP,200.572,R0,ARRIVED_AT_DEST,node21,node59,12,"delivLegTime=10.4s"
20260513_011122,0,0,SSP,200.572,R0,TASK_COMPLETE,node21,node59,12,"total=17.7s toPickup=7.3s delivery=10.4s return=0.0s"
20260513_011122,0,0,SSP,200.572,R0,TASK_CLAIMED,node50,node29,13,"mode=SSP remaining=7"
20260513_011122,0,0,SSP,200.572,R0,DEPART_TO_NEXT_PICKUP,node21,node59,12,"nextPickup=node50"
20260513_011122,0,0,SSP,203.397,R0,DEPART_TO_PICKUP,node50,node29,13,"hops=0"
20260513_011122,0,0,SSP,203.397,R0,ARRIVED_AT_PICKUP,node50,node29,13,"toPickupTime=2.8s"
20260513_011122,0,0,SSP,217.014,R0,ARRIVED_AT_DEST,node50,node29,13,"delivLegTime=13.6s"
20260513_011122,0,0,SSP,217.014,R0,TASK_COMPLETE,node50,node29,13,"total=16.4s toPickup=2.8s delivery=13.6s return=0.0s"
20260513_011122,0,0,SSP,217.014,R0,TASK_CLAIMED,node21,node62,14,"mode=SSP remaining=6"
20260513_011122,0,0,SSP,217.014,R0,DEPART_TO_NEXT_PICKUP,node50,node29,13,"nextPickup=node21"
20260513_011122,0,0,SSP,228.864,R0,DEPART_TO_PICKUP,node21,node62,14,"hops=0"
20260513_011122,0,0,SSP,228.864,R0,ARRIVED_AT_PICKUP,node21,node62,14,"toPickupTime=11.9s"
20260513_011122,0,0,SSP,239.887,R0,ARRIVED_AT_DEST,node21,node62,14,"delivLegTime=11.0s"
20260513_011122,0,0,SSP,239.887,R0,TASK_COMPLETE,node21,node62,14,"total=22.9s toPickup=11.9s delivery=11.0s return=0.0s"
20260513_011122,0,0,SSP,239.887,R0,TASK_CLAIMED,node43,node65,15,"mode=SSP remaining=5"
20260513_011122,0,0,SSP,239.887,R0,DEPART_TO_NEXT_PICKUP,node21,node62,14,"nextPickup=node43"
20260513_011122,0,0,SSP,241.951,R0,DEPART_TO_PICKUP,node43,node65,15,"hops=0"
20260513_011122,0,0,SSP,241.951,R0,ARRIVED_AT_PICKUP,node43,node65,15,"toPickupTime=2.1s"
20260513_011122,0,0,SSP,261.581,R0,ARRIVED_AT_DEST,node43,node65,15,"delivLegTime=19.6s"
20260513_011122,0,0,SSP,261.581,R0,TASK_COMPLETE,node43,node65,15,"total=21.7s toPickup=2.1s delivery=19.6s return=0.0s"
20260513_011122,0,0,SSP,261.581,R0,TASK_CLAIMED,node50,node17,16,"mode=SSP remaining=4"
20260513_011122,0,0,SSP,261.581,R0,DEPART_TO_NEXT_PICKUP,node43,node65,15,"nextPickup=node50"
20260513_011122,0,0,SSP,273.208,R0,DEPART_TO_PICKUP,node50,node17,16,"hops=0"
