912.6,0,100,1,1,912.6,0.89,15.62
998.0,0,100,1,1,998.0,0.75,21.74
744.9,0,100,1,1,744.9,0.86,20.79
909.5,0,100,1,1,909.5,0.93,17.23
666.9,0,100,1,1,666.9,0.82,20.91
811.3,0,100,1,1,811.3,0.83,19.89
