runId,phase,effectiveMode,modeName,robotId,taskSeq,pickupNode,destNode,taskStartSim,toPickupSec,deliveryLegSec,returnSec,totalSec,expOutSec,expInSec,hopsToStore,hopsToDest,hopsReturn,crowdednessLevel,numRobots,numOrders,randomSeed
20260513_224325,0,0,SSP,0,1,node70,node16,0.00,11.69,9.04,0.00,20.73,60.76,34.33,1,4,0,1,1,20,2389
20260513_224325,0,0,SSP,0,2,node15,node52,20.73,0.82,12.06,0.00,12.88,0.00,50.24,0,7,0,1,1,20,2389
20260513_224325,0,0,SSP,0,3,node60,node36,33.61,6.41,8.25,0.00,14.66,0.00,33.67,0,5,0,1,1,20,2389
20260513_224325,0,0,SSP,0,4,node60,node7,48.27,9.22,7.71,0.00,16.93,0.00,32.63,0,4,0,1,1,20,2389
20260513_224325,0,0,SSP,0,5,node8,node73,65.19,3.20,7.44,0.00,10.64,0.00,43.09,0,4,0,1,1,20,2389
20260513_224325,0,0,SSP,0,6,node15,node73,75.83,3.06,3.06,0.00,6.12,0.00,14.42,0,2,0,1,1,20,2389
20260513_224325,0,0,SSP,0,7,node15,node3,81.95,3.33,16.90,0.00,20.23,0.00,75.25,0,4,0,1,1,20,2389
20260513_224325,0,0,SSP,0,8,node70,node14,102.18,10.62,7.33,0.00,17.95,0.00,26.16,0,3,0,1,1,20,2389
20260513_224325,0,0,SSP,0,9,node15,node34,120.13,1.17,14.33,0.00,15.50,0.00,71.77,0,10,0,1,1,20,2389
20260513_224325,0,0,SSP,0,10,node60,node18,135.63,10.85,9.65,0.00,20.50,0.00,42.75,0,6,0,1,1,20,2389
20260513_224325,0,0,SSP,0,11,node15,node45,156.13,3.41,5.97,0.00,9.37,0.00,23.03,0,3,0,1,1,20,2389
20260513_224325,0,0,SSP,0,12,node15,node49,165.50,6.44,8.33,0.00,14.77,0.00,35.59,0,5,0,1,1,20,2389
20260513_224325,0,0,SSP,0,13,node60,node8,180.27,2.20,9.82,0.00,12.03,0.00,45.63,0,5,0,1,1,20,2389
20260513_224325,0,0,SSP,0,14,node8,node74,192.29,0.00,6.42,0.00,6.42,0.00,32.10,0,3,0,1,1,20,2389
20260513_224325,0,0,SSP,0,15,node70,node51,198.72,2.69,17.00,0.00,19.69,0.00,78.14,0,9,0,1,1,20,2389
20260513_224325,0,0,SSP,0,16,node60,node51,218.40,7.73,6.52,0.00,14.25,0.00,29.55,0,5,0,1,1,20,2389
20260513_224325,0,0,SSP,0,17,node60,node10,232.65,7.83,13.78,0.00,21.61,0.00,63.05,0,6,0,1,1,20,2389
20260513_224325,0,0,SSP,0,18,node8,node39,254.26,5.07,10.16,0.00,15.22,0.00,46.67,0,6,0,1,1,20,2389
20260513_224325,0,0,SSP,0,19,node8,node4,269.49,12.84,9.40,0.00,22.24,0.00,43.17,0,3,0,1,1,20,2389
20260513_224325,0,0,SSP,0,20,node8,node14,291.73,12.00,7.20,0.00,19.20,0.00,38.17,0,3,0,1,1,20,2389
20260513_224325,1,1,EV,0,1,node70,node16,311.00,10.00,13.11,0.00,23.12,56.74,34.33,1,5,0,1,1,20,2389
20260513_224325,1,1,EV,0,2,node15,node52,334.12,0.99,13.60,0.00,14.59,0.00,50.24,0,7,0,1,1,20,2389
20260513_224325,1,1,EV,0,3,node60,node36,348.71,6.96,9.43,0.00,16.39,0.00,33.67,0,5,0,1,1,20,2389
20260513_224325,1,1,EV,0,4,node60,node7,365.10,9.62,8.91,0.00,18.53,0.00,32.63,0,4,0,1,1,20,2389
20260513_224325,1,1,EV,0,5,node8,node73,383.63,3.20,8.81,0.00,12.01,0.00,38.52,0,4,0,1,1,20,2389
20260513_224325,1,1,EV,0,6,node15,node73,395.63,3.50,3.06,0.00,6.56,0.00,14.42,0,2,0,1,1,20,2389
20260513_224325,1,1,EV,0,7,node15,node3,402.20,3.95,17.29,0.00,21.24,0.00,72.92,0,5,0,1,1,20,2389
20260513_224325,1,1,EV,0,8,node70,node14,423.43,10.60,5.20,0.00,15.80,0.00,26.16,0,3,0,1,1,20,2389
20260513_224325,1,1,EV,0,9,node15,node34,439.23,0.99,15.34,0.00,16.34,0.00,71.77,0,10,0,1,1,20,2389
20260513_224325,1,1,EV,0,10,node60,node18,455.57,11.26,8.38,0.00,19.64,0.00,42.75,0,6,0,1,1,20,2389
20260513_224325,1,1,EV,0,11,node15,node45,475.21,4.26,4.56,0.00,8.82,0.00,23.03,0,3,0,1,1,20,2389
20260513_224325,1,1,EV,0,12,node15,node49,484.03,5.58,7.35,0.00,12.93,0.00,35.59,0,5,0,1,1,20,2389
20260513_224325,1,1,EV,0,13,node60,node8,496.96,2.40,9.40,0.00,11.80,0.00,45.63,0,5,0,1,1,20,2389
20260513_224325,1,1,EV,0,14,node8,node74,508.77,0.00,6.42,0.00,6.42,0.00,32.10,0,3,0,1,1,20,2389
20260513_224325,1,1,EV,0,15,node70,node51,515.19,1.88,14.29,0.00,16.17,0.00,58.97,0,7,0,1,1,20,2389
20260513_224325,1,1,EV,0,16,node60,node51,531.36,8.21,8.22,0.00,16.43,0.00,29.55,0,5,0,1,1,20,2389
20260513_224325,1,1,EV,0,17,node60,node10,547.79,8.85,14.70,0.00,23.55,0.00,56.26,0,7,0,1,1,20,2389
20260513_224325,1,1,EV,0,18,node8,node39,571.34,5.07,10.56,0.00,15.62,0.00,46.67,0,6,0,1,1,20,2389
20260513_224325,1,1,EV,0,19,node8,node4,586.97,12.44,10.15,0.00,22.59,0.00,42.33,0,3,0,1,1,20,2389
20260513_224325,1,1,EV,0,20,node8,node14,609.56,10.80,7.50,0.00,18.30,0.00,38.17,0,3,0,1,1,20,2389
20260513_224325,2,2,EA,0,1,node70,node14,628.00,10.84,9.00,0.00,19.84,56.74,26.16,1,3,0,1,1,20,2389
20260513_224325,2,2,EA,0,2,node15,node73,647.84,0.99,3.06,0.00,4.05,0.00,14.42,0,2,0,1,1,20,2389
20260513_224325,2,2,EA,0,3,node70,node16,651.89,3.57,8.24,0.00,11.81,0.00,34.33,0,5,0,1,1,20,2389
20260513_224325,2,2,EA,0,4,node15,node49,663.70,0.99,8.86,0.00,9.85,0.00,35.59,0,5,0,1,1,20,2389
20260513_224325,2,2,EA,0,5,node60,node7,673.55,2.20,7.51,0.00,9.71,0.00,32.63,0,4,0,1,1,20,2389
20260513_224325,2,2,EA,0,6,node8,node74,683.26,4.10,6.42,0.00,10.52,0.00,32.10,0,3,0,1,1,20,2389
20260513_224325,2,2,EA,0,7,node15,node45,693.78,4.34,4.56,0.00,8.91,0.00,23.03,0,3,0,1,1,20,2389
20260513_224325,2,2,EA,0,8,node60,node8,702.69,5.92,10.50,0.00,16.42,0.00,45.63,0,5,0,1,1,20,2389
20260513_224325,2,2,EA,0,9,node8,node14,719.10,0.00,7.20,0.00,7.20,0.00,38.17,0,3,0,1,1,20,2389
20260513_224325,2,2,EA,0,10,node15,node52,726.30,1.17,13.46,0.00,14.63,0.00,50.24,0,7,0,1,1,20,2389
