runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260513_230019,0,0,SSP,1,20,1,9067,376.00,20,18.79,8.18,36.72,8.25,10.54,0.00,20,0,0,0,0,0,0,0,0,0,375.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230019,1,1,EV,1,20,1,9067,371.50,20,18.57,8.59,30.86,8.25,10.32,0.00,20,0,0,0,0,0,0,0,0,0,371.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230019,2,2,EA,1,20,1,9067,384.00,20,19.20,7.78,29.45,8.92,10.27,0.00,20,0,0,0,0,0,0,0,0,0,383.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         376.00
# EV          371.50
# EA          384.00
# SSP     vs best: +1.2%
# EV      vs best: +0.0%
# EA      vs best: +3.3%
20260513_230019,0,0,SSP,2,20,1,9067,204.00,20,18.96,8.37,31.24,8.45,10.51,0.00,8,12,0,0,0,0,0,0,0,0,175.27,203.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230019,1,1,EV,2,20,1,9067,190.00,20,18.46,8.29,27.42,7.93,10.54,0.00,10,10,0,0,0,0,0,0,0,0,189.75,179.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230019,2,2,EA,2,20,1,9067,186.50,20,18.61,4.98,29.89,8.15,10.46,0.00,10,10,0,0,0,0,0,0,0,0,186.31,185.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         204.00
# EV          190.00
# EA          186.50
# SSP     vs best: +8.6%
# EV      vs best: +1.8%
# EA      vs best: +0.0%
20260513_230019,0,0,SSP,3,20,1,9067,130.50,20,18.52,9.67,26.30,8.29,10.22,0.00,7,7,6,0,0,0,0,0,0,0,130.03,126.48,113.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230019,1,1,EV,3,20,1,9067,136.50,20,19.18,8.29,30.41,8.51,10.67,0.00,6,7,7,0,0,0,0,0,0,0,118.20,136.09,129.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230019,2,2,EA,3,20,1,9067,130.50,20,18.55,7.93,29.08,8.16,10.40,0.00,6,7,7,0,0,0,0,0,0,0,111.95,129.04,130.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         130.50
# EV          136.50
# EA          130.50
# SSP     vs best: +0.0%
# EV      vs best: +4.4%
# EA      vs best: +0.0%
20260513_230019,0,0,SSP,4,20,1,9067,101.00,20,18.84,4.46,28.56,8.73,10.12,0.00,5,6,4,5,0,0,0,0,0,0,100.54,95.44,81.64,99.27,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230019,1,1,EV,4,20,1,9067,118.50,20,19.99,6.01,30.92,9.13,10.86,0.00,5,5,5,5,0,0,0,0,0,0,118.25,87.57,92.39,101.66,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230019,2,2,EA,4,20,1,9067,105.50,20,18.50,7.93,30.57,7.93,10.57,0.00,5,4,5,6,0,0,0,0,0,0,86.63,82.70,95.29,105.37,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         101.00
# EV          118.50
# EA          105.50
# SSP     vs best: +0.0%
# EV      vs best: +14.8%
# EA      vs best: +4.3%
20260513_230019,0,0,SSP,5,20,1,9067,89.00,20,18.40,4.98,30.15,8.52,9.88,0.00,3,5,4,4,4,0,0,0,0,0,60.26,88.88,69.35,64.16,85.26,0.00,0.00,0.00,0.00,0.00
20260513_230019,1,1,EV,5,20,1,9067,94.00,20,19.63,6.52,34.05,8.78,10.86,0.00,4,4,4,4,4,0,0,0,0,0,93.84,66.64,66.25,72.85,93.10,0.00,0.00,0.00,0.00,0.00
20260513_230019,2,2,EA,5,20,1,9067,82.50,20,18.11,8.82,29.35,7.85,10.27,0.00,3,4,4,4,5,0,0,0,0,0,66.98,74.28,66.64,71.93,82.42,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          89.00
# EV           94.00
# EA           82.50
# SSP     vs best: +7.3%
# EV      vs best: +12.2%
# EA      vs best: +0.0%
