runId,numRobots,phase,effectiveMode,modeName,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,numOrders,crowdednessLevel,randomSeed
20260513_224754,5,0,0,SSP,79.00,20,18.51,5.42,28.89,5.99,12.53,0.00,20,1,4253
20260513_224754,5,1,1,EV,92.00,20,19.18,5.14,29.91,6.71,12.47,0.00,20,1,4253
20260513_224754,5,2,2,EA,84.50,20,18.44,2.27,30.72,6.22,12.23,0.00,20,1,4253
20260513_224754,6,0,0,SSP,71.00,20,19.50,9.03,34.20,6.96,12.54,0.00,20,1,4253
20260513_224754,6,1,1,EV,69.50,20,19.50,9.03,36.90,7.26,12.24,0.00,20,1,4253
20260513_224754,6,2,2,EA,70.50,20,18.47,2.27,33.38,5.68,12.79,0.00,20,1,4253
20260513_224754,7,0,0,SSP,64.50,20,19.60,9.03,33.59,6.66,12.94,0.00,20,1,4253
20260513_224754,7,1,1,EV,65.00,20,18.76,8.96,28.28,6.14,12.62,0.00,20,1,4253
20260513_224754,7,2,2,EA,67.00,20,18.05,3.23,30.89,5.87,12.18,0.00,20,1,4253
20260513_224754,8,0,0,SSP,52.50,20,18.73,2.27,28.50,6.28,12.44,0.00,20,1,4253
20260513_224754,8,1,1,EV,52.50,20,18.31,2.66,28.45,6.25,12.05,0.00,20,1,4253
20260513_224754,8,2,2,EA,57.50,20,18.21,8.96,33.89,6.00,12.21,0.00,20,1,4253
20260513_224754,9,0,0,SSP,57.50,20,19.42,2.66,34.14,7.09,12.33,0.00,20,1,4253
20260513_224754,9,1,1,EV,53.00,20,19.06,2.66,30.13,6.71,12.35,0.00,20,1,4253
20260513_224754,9,2,2,EA,52.50,20,18.17,5.11,30.27,5.69,12.48,0.00,20,1,4253
20260513_224754,10,0,0,SSP,57.50,20,18.86,2.66,34.49,6.55,12.31,0.00,20,1,4253
20260513_224754,10,1,1,EV,51.00,20,18.31,2.66,27.31,6.19,12.12,0.00,20,1,4253
20260513_224754,10,2,2,EA,55.50,20,18.37,5.54,31.12,6.11,12.26,0.00,20,1,4253
20260513_224754,1,0,0,SSP,625.00,20,31.24,7.62,63.62,10.52,20.72,0.00,20,2,4253
20260513_224754,1,1,1,EV,593.50,20,29.67,7.02,56.71,10.04,19.63,0.00,20,2,4253
20260513_224754,1,2,2,EA,580.50,20,29.01,7.83,50.84,9.00,20.01,0.00,20,2,4253
20260513_224754,2,0,0,SSP,312.50,20,30.70,8.61,60.43,10.14,20.55,0.00,20,2,4253
20260513_224754,2,1,1,EV,321.00,20,31.50,6.37,63.49,10.94,20.56,0.00,20,2,4253
20260513_224754,2,2,2,EA,317.00,20,30.93,9.27,56.50,8.77,22.15,0.00,20,2,4253
20260513_224754,3,0,0,SSP,211.00,20,29.63,6.12,56.67,8.83,20.80,0.00,20,2,4253
20260513_224754,3,1,1,EV,214.50,20,31.10,5.87,65.59,9.43,21.67,0.00,20,2,4253
20260513_224754,3,2,2,EA,213.50,20,30.14,8.64,68.28,8.40,21.73,0.00,20,2,4253
20260513_224754,4,0,0,SSP,169.00,20,31.65,8.53,57.48,10.51,21.14,0.00,20,2,4253
20260513_224754,4,1,1,EV,182.00,20,33.23,8.54,63.28,10.66,22.57,0.00,20,2,4253
20260513_224754,4,2,2,EA,183.00,20,31.66,10.25,64.99,9.38,22.28,0.00,20,2,4253
20260513_224754,5,0,0,SSP,143.00,20,31.86,6.12,64.60,10.69,21.17,0.00,20,2,4253
20260513_224754,5,1,1,EV,146.50,20,33.26,5.87,70.53,10.83,22.43,0.00,20,2,4253
20260513_224754,5,2,2,EA,142.00,20,31.77,2.59,67.31,9.11,22.66,0.00,20,2,4253
20260513_224754,6,0,0,SSP,137.00,20,32.31,10.62,62.82,11.85,20.47,0.00,20,2,4253
20260513_224754,6,1,1,EV,133.50,20,33.86,10.94,62.32,11.52,22.34,0.00,20,2,4253
20260513_224754,6,2,2,EA,131.50,20,32.58,2.59,66.55,9.36,23.22,0.00,20,2,4253
20260513_224754,7,0,0,SSP,99.00,20,30.85,10.32,63.37,9.59,21.25,0.00,20,2,4253
20260513_224754,7,1,1,EV,117.00,20,33.08,10.62,70.61,9.91,23.17,0.00,20,2,4253
20260513_224754,7,2,2,EA,106.00,20,31.57,3.04,67.48,8.90,22.66,0.00,20,2,4253
20260513_224754,8,0,0,SSP,108.50,20,31.06,2.59,65.48,9.82,21.24,0.00,20,2,4253
20260513_224754,8,1,1,EV,119.00,20,34.04,2.59,67.76,11.08,22.96,0.00,20,2,4253
20260513_224754,8,2,2,EA,113.50,20,32.15,10.46,70.20,8.96,23.19,0.00,20,2,4253
20260513_224754,9,0,0,SSP,87.00,20,31.14,3.04,64.71,9.73,21.41,0.00,20,2,4253
20260513_224754,9,1,1,EV,98.50,20,33.87,3.04,73.54,10.75,23.11,0.00,20,2,4253
20260513_224754,9,2,2,EA,112.50,20,30.40,5.84,74.75,7.82,22.58,0.00,20,2,4253
20260513_224754,10,0,0,SSP,89.00,20,31.15,3.04,59.06,10.19,20.95,0.00,20,2,4253
20260513_224754,10,1,1,EV,84.00,20,32.78,3.04,63.61,9.24,23.54,0.00,20,2,4253
20260513_224754,10,2,2,EA,113.50,20,31.47,5.84,75.68,8.08,23.39,0.00,20,2,4253
20260513_224754,1,0,0,SSP,803.50,20,40.17,11.56,81.69,13.67,26.50,0.00,20,3,4253
20260513_224754,1,1,1,EV,792.00,20,39.58,10.15,88.54,12.44,27.13,0.00,20,3,4253
20260513_224754,1,2,2,EA,863.00,20,43.13,9.69,96.20,13.59,29.53,0.00,20,3,4253
20260513_224754,2,0,0,SSP,402.00,20,39.36,10.04,92.09,12.24,27.11,0.00,20,3,4253
20260513_224754,2,1,1,EV,431.00,20,43.07,7.14,93.76,12.29,30.78,0.00,20,3,4253
20260513_224754,2,2,2,EA,436.00,20,41.33,10.66,81.42,10.50,30.83,0.00,20,3,4253
20260513_224754,3,0,0,SSP,268.50,20,38.78,6.85,80.24,11.21,27.57,0.00,20,3,4253
20260513_224754,3,1,1,EV,298.00,20,43.30,7.67,95.03,11.98,31.32,0.00,20,3,4253
20260513_224754,3,2,2,EA,314.50,20,40.30,10.35,91.21,10.23,30.07,0.00,20,3,4253
20260513_224754,4,0,0,SSP,223.00,20,40.13,10.60,78.63,13.70,26.43,0.00,20,3,4253
20260513_224754,4,1,1,EV,233.50,20,42.15,9.86,88.10,11.34,30.80,0.00,20,3,4253
20260513_224754,4,2,2,EA,288.00,20,43.27,10.04,101.76,11.68,31.59,0.00,20,3,4253
20260513_224754,5,0,0,SSP,177.00,20,38.93,6.85,96.65,12.38,26.54,0.00,20,3,4253
20260513_224754,5,1,1,EV,200.00,20,44.36,6.85,88.21,13.26,31.11,0.00,20,3,4253
20260513_224754,5,2,2,EA,198.50,20,39.55,2.91,86.99,8.87,30.67,0.00,20,3,4253
20260513_224754,6,0,0,SSP,165.00,20,39.12,11.52,86.11,12.95,26.17,0.00,20,3,4253
20260513_224754,6,1,1,EV,173.50,20,44.38,11.52,88.46,12.85,31.52,0.00,20,3,4253
20260513_224754,6,2,2,EA,193.50,20,44.56,2.91,98.46,12.65,31.91,0.00,20,3,4253
20260513_224754,7,0,0,SSP,128.00,20,39.22,12.21,86.07,11.94,27.27,0.00,20,3,4253
20260513_224754,7,1,1,EV,175.00,20,45.14,12.21,82.03,13.35,31.79,0.00,20,3,4253
20260513_224754,7,2,2,EA,156.50,20,41.04,3.42,84.66,9.38,31.66,0.00,20,3,4253
20260513_224754,8,0,0,SSP,130.00,20,38.25,2.91,89.44,11.96,26.29,0.00,20,3,4253
20260513_224754,8,1,1,EV,142.50,20,44.42,2.91,92.17,12.93,31.50,0.00,20,3,4253
20260513_224754,8,2,2,EA,157.00,20,42.51,11.71,93.61,11.17,31.34,0.00,20,3,4253
20260513_224754,9,0,0,SSP,110.00,20,38.88,3.42,95.40,11.69,27.19,0.00,20,3,4253
20260513_224754,9,1,1,EV,115.50,20,43.22,3.42,91.01,11.82,31.40,0.00,20,3,4253
20260513_224754,9,2,2,EA,164.50,20,41.95,6.57,116.92,10.92,31.03,0.00,20,3,4253
20260513_224754,10,0,0,SSP,110.50,20,38.58,3.42,79.23,11.95,26.62,0.00,20,3,4253
20260513_224754,10,1,1,EV,138.50,20,43.14,3.42,80.81,12.79,30.35,0.00,20,3,4253
20260513_224754,10,2,2,EA,143.50,20,41.17,6.57,97.57,9.92,31.24,0.00,20,3,4253
20260513_224754,1,0,0,SSP,954.00,20,47.69,12.96,106.09,15.75,31.94,0.00,20,4,4253
20260513_224754,1,1,1,EV,946.50,20,47.31,11.01,98.78,15.39,31.92,0.00,20,4,4253
20260513_224754,1,2,2,EA,925.50,20,46.25,11.80,99.27,12.34,33.91,0.00,20,4,4253
20260513_224754,2,0,0,SSP,460.00,20,45.47,8.65,100.23,14.21,31.26,0.00,20,4,4253
20260513_224754,2,1,1,EV,506.50,20,50.42,8.61,100.25,15.13,35.29,0.00,20,4,4253
20260513_224754,2,2,2,EA,511.50,20,46.92,11.12,94.54,12.20,34.73,0.00,20,4,4253
20260513_224754,3,0,0,SSP,305.50,20,44.87,9.01,86.10,12.93,31.94,0.00,20,4,4253
20260513_224754,3,1,1,EV,365.00,20,49.48,7.83,89.47,14.21,35.27,0.00,20,4,4253
20260513_224754,3,2,2,EA,340.50,20,46.32,12.05,92.34,11.87,34.45,0.00,20,4,4253
20260513_224754,4,0,0,SSP,248.50,20,46.19,9.87,99.28,15.05,31.14,0.00,20,4,4253
20260513_224754,4,1,1,EV,255.50,20,49.03,10.38,108.19,14.85,34.18,0.00,20,4,4253
20260513_224754,4,2,2,EA,278.50,20,46.39,13.22,96.75,11.41,34.98,0.00,20,4,4253
20260513_224754,5,0,0,SSP,214.00,20,45.95,7.83,92.32,14.91,31.04,0.00,20,4,4253
20260513_224754,5,1,1,EV,215.00,20,51.82,8.08,88.12,16.58,35.24,0.00,20,4,4253
20260513_224754,5,2,2,EA,259.00,20,48.82,3.24,123.50,13.72,35.11,0.00,20,4,4253
20260513_224754,6,0,0,SSP,195.00,20,46.68,13.20,97.10,15.94,30.74,0.00,20,4,4253
20260513_224754,6,1,1,EV,223.00,20,53.26,13.50,93.53,18.25,35.01,0.00,20,4,4253
20260513_224754,6,2,2,EA,213.50,20,49.50,3.24,107.72,14.18,35.32,0.00,20,4,4253
20260513_224754,7,0,0,SSP,161.00,20,44.90,13.20,88.01,13.35,31.55,0.00,20,4,4253
20260513_224754,7,1,1,EV,198.00,20,51.43,13.82,96.54,15.49,35.94,0.00,20,4,4253
20260513_224754,7,2,2,EA,172.00,20,45.49,3.80,92.88,10.73,34.76,0.00,20,4,4253
20260513_224754,8,0,0,SSP,166.00,20,44.75,3.24,99.73,14.01,30.75,0.00,20,4,4253
20260513_224754,8,1,1,EV,167.50,20,51.30,3.24,96.39,16.38,34.92,0.00,20,4,4253
20260513_224754,8,2,2,EA,184.50,20,47.75,13.02,113.26,12.64,35.11,0.00,20,4,4253
20260513_224754,9,0,0,SSP,126.00,20,44.92,3.80,96.39,13.79,31.13,0.00,20,4,4253
20260513_224754,9,1,1,EV,155.50,20,50.61,3.80,93.94,15.72,34.89,0.00,20,4,4253
20260513_224754,9,2,2,EA,171.50,20,45.70,7.30,114.67,10.98,34.71,0.00,20,4,4253
20260513_224754,10,0,0,SSP,134.50,20,45.08,3.80,90.47,14.35,30.74,0.00,20,4,4253
20260513_224754,10,1,1,EV,150.00,20,50.02,3.80,85.38,14.52,35.50,0.00,20,4,4253
20260513_224754,10,2,2,EA,182.00,20,47.49,7.30,130.38,12.55,34.94,0.00,20,4,4253
20260513_224754,1,0,0,SSP,1166.00,20,58.29,13.13,123.67,18.69,39.59,0.00,20,5,4253
20260513_224754,1,1,1,EV,1227.00,20,61.33,10.70,135.94,18.75,42.58,0.00,20,5,4253
20260513_224754,1,2,2,EA,1238.00,20,61.88,12.19,143.55,16.57,45.31,0.00,20,5,4253
20260513_224754,2,0,0,SSP,584.50,20,58.37,12.93,135.97,17.15,41.22,0.00,20,5,4253
20260513_224754,2,1,1,EV,673.50,20,65.60,9.88,135.89,18.56,47.04,0.00,20,5,4253
20260513_224754,2,2,2,EA,661.00,20,63.40,11.89,148.61,16.49,46.91,0.00,20,5,4253
20260513_224754,3,0,0,SSP,392.00,20,56.33,9.31,128.29,15.81,40.52,0.00,20,5,4253
20260513_224754,3,1,1,EV,441.50,20,63.81,9.31,140.71,16.94,46.86,0.00,20,5,4253
20260513_224754,3,2,2,EA,478.00,20,60.73,12.82,137.10,13.49,47.24,0.00,20,5,4253
20260513_224754,4,0,0,SSP,312.50,20,60.06,12.20,123.61,19.48,40.58,0.00,20,5,4253
20260513_224754,4,1,1,EV,366.00,20,67.09,12.98,156.36,18.78,48.31,0.00,20,5,4253
20260513_224754,4,2,2,EA,335.50,20,62.84,13.66,133.82,15.53,47.31,0.00,20,5,4253
20260513_224754,5,0,0,SSP,258.00,20,59.90,9.14,142.25,19.05,40.85,0.00,20,5,4253
20260513_224754,5,1,1,EV,303.50,20,68.64,8.32,140.87,20.95,47.69,0.00,20,5,4253
20260513_224754,5,2,2,EA,327.50,20,66.92,3.56,133.63,20.32,46.60,0.00,20,5,4253
20260513_224754,6,0,0,SSP,225.00,20,60.18,14.51,141.54,20.31,39.87,0.00,20,5,4253
20260513_224754,6,1,1,EV,243.50,20,65.57,14.79,132.46,18.33,47.23,0.00,20,5,4253
20260513_224754,6,2,2,EA,295.50,20,61.40,3.56,144.69,13.34,48.06,0.00,20,5,4253
20260513_224754,7,0,0,SSP,233.50,20,57.99,15.09,128.69,17.48,40.51,0.00,20,5,4253
20260513_224754,7,1,1,EV,247.00,20,67.19,14.79,127.35,19.74,47.45,0.00,20,5,4253
20260513_224754,7,2,2,EA,243.00,20,60.92,4.18,133.93,13.29,47.62,0.00,20,5,4253
20260513_224754,8,0,0,SSP,189.50,20,56.43,3.56,128.86,17.10,39.33,0.00,20,5,4253
20260513_224754,8,1,1,EV,248.00,20,69.42,3.56,140.15,21.21,48.21,0.00,20,5,4253
20260513_224754,8,2,2,EA,257.50,20,62.37,14.19,148.40,15.32,47.04,0.00,20,5,4253
20260513_224754,9,0,0,SSP,163.50,20,58.92,4.18,142.72,18.35,40.57,0.00,20,5,4253
20260513_224754,9,1,1,EV,230.00,20,68.31,4.18,137.80,20.42,47.88,0.00,20,5,4253
20260513_224754,9,2,2,EA,241.00,20,60.28,8.43,162.30,13.30,46.99,0.00,20,5,4253
20260513_224754,10,0,0,SSP,146.00,20,58.92,4.18,125.01,18.58,40.33,0.00,20,5,4253
20260513_224754,10,1,1,EV,142.00,20,62.18,4.18,130.09,15.54,46.65,0.00,20,5,4253
20260513_224754,10,2,2,EA,180.00,20,58.48,8.03,126.70,11.81,46.66,0.00,20,5,4253
20260513_224836,1,0,0,SSP,444.00,20,22.19,12.19,33.55,7.71,14.48,0.00,20,1,4517
20260513_224836,1,1,1,EV,415.00,20,20.75,12.45,29.64,7.74,13.01,0.00,20,1,4517
20260513_224836,1,2,2,EA,435.50,20,21.77,12.24,40.09,8.47,13.30,0.00,20,1,4517
20260513_224836,2,0,0,SSP,232.50,20,23.04,12.27,34.08,8.76,14.28,0.00,20,1,4517
20260513_224836,2,1,1,EV,222.50,20,21.10,11.43,35.43,8.34,12.76,0.00,20,1,4517
20260513_224836,2,2,2,EA,253.50,20,21.88,12.41,43.45,8.92,12.96,0.00,20,1,4517
20260513_224836,3,0,0,SSP,167.00,20,22.31,12.35,46.42,8.51,13.80,0.00,20,1,4517
20260513_224836,3,1,1,EV,164.00,20,21.60,12.57,39.03,8.71,12.89,0.00,20,1,4517
20260513_224836,3,2,2,EA,160.50,20,21.24,11.95,43.80,8.33,12.91,0.00,20,1,4517
20260513_224836,4,0,0,SSP,139.00,20,22.42,10.68,45.39,8.23,14.19,0.00,20,1,4517
20260513_224836,4,1,1,EV,125.50,20,21.21,11.43,38.70,8.47,12.74,0.00,20,1,4517
20260513_224836,4,2,2,EA,144.50,20,21.35,8.41,40.49,8.67,12.68,0.00,20,1,4517
20260513_224836,5,0,0,SSP,131.00,20,22.98,12.50,48.82,8.81,14.17,0.00,20,1,4517
20260513_224836,5,1,1,EV,115.00,20,21.53,12.57,42.79,8.42,13.11,0.00,20,1,4517
20260513_224836,5,2,2,EA,128.00,20,21.61,7.71,43.01,8.62,13.00,0.00,20,1,4517
20260513_224836,6,0,0,SSP,116.50,20,22.51,10.76,49.52,8.21,14.30,0.00,20,1,4517
20260513_224836,6,1,1,EV,103.00,20,21.42,10.68,42.05,8.22,13.21,0.00,20,1,4517
20260513_224836,6,2,2,EA,111.50,20,22.59,6.89,43.43,9.00,13.59,0.00,20,1,4517
20260513_224836,7,0,0,SSP,109.50,20,22.22,5.75,48.79,8.36,13.86,0.00,20,1,4517
20260513_224836,7,1,1,EV,102.00,20,21.40,5.75,44.13,8.29,13.11,0.00,20,1,4517
20260513_224836,7,2,2,EA,112.00,20,21.82,5.18,42.25,8.28,13.54,0.00,20,1,4517
20260513_224836,8,0,0,SSP,95.00,20,22.16,5.75,46.79,8.20,13.95,0.00,20,1,4517
20260513_224836,8,1,1,EV,89.00,20,21.54,5.75,44.54,8.34,13.20,0.00,20,1,4517
20260513_224836,8,2,2,EA,94.00,20,21.11,5.18,42.64,8.10,13.02,0.00,20,1,4517
20260513_224836,9,0,0,SSP,98.50,20,22.53,5.75,48.32,8.14,14.39,0.00,20,1,4517
20260513_224836,9,1,1,EV,86.50,20,20.87,5.75,43.38,7.64,13.23,0.00,20,1,4517
20260513_224836,9,2,2,EA,93.50,20,21.45,5.24,44.20,8.27,13.18,0.00,20,1,4517
20260513_224836,10,0,0,SSP,85.00,20,22.64,5.75,47.32,8.47,14.18,0.00,20,1,4517
20260513_224836,10,1,1,EV,78.00,20,21.81,5.75,45.00,8.43,13.39,0.00,20,1,4517
20260513_224836,10,2,2,EA,91.00,20,21.72,5.24,42.46,8.17,13.55,0.00,20,1,4517
20260513_224836,1,0,0,SSP,711.50,20,35.56,17.82,58.32,11.68,23.87,0.00,20,2,4517
20260513_224836,1,1,1,EV,622.50,20,31.12,16.42,44.45,10.61,20.51,0.00,20,2,4517
20260513_224836,1,2,2,EA,652.00,20,32.58,14.17,61.45,10.59,21.98,0.00,20,2,4517
20260513_224836,2,0,0,SSP,375.00,20,35.90,15.98,69.31,12.01,23.89,0.00,20,2,4517
20260513_224836,2,1,1,EV,359.00,20,33.94,16.54,54.86,11.92,22.02,0.00,20,2,4517
20260513_224836,2,2,2,EA,340.00,20,32.02,14.89,61.81,10.14,21.88,0.00,20,2,4517
20260513_224836,3,0,0,SSP,304.50,20,36.81,15.48,105.03,13.05,23.76,0.00,20,2,4517
20260513_224836,3,1,1,EV,235.00,20,33.96,11.81,54.42,11.43,22.53,0.00,20,2,4517
20260513_224836,3,2,2,EA,287.00,20,34.33,13.34,92.25,11.97,22.36,0.00,20,2,4517
20260513_224836,4,0,0,SSP,265.00,20,36.13,14.09,105.88,12.57,23.56,0.00,20,2,4517
20260513_224836,4,1,1,EV,244.00,20,34.28,13.54,93.94,11.91,22.37,0.00,20,2,4517
20260513_224836,4,2,2,EA,268.00,20,36.97,8.82,93.62,14.32,22.66,0.00,20,2,4517
20260513_224836,5,0,0,SSP,255.00,20,37.74,16.53,99.55,14.48,23.26,0.00,20,2,4517
20260513_224836,5,1,1,EV,225.00,20,35.88,16.08,93.82,13.41,22.47,0.00,20,2,4517
20260513_224836,5,2,2,EA,227.00,20,36.30,9.52,93.63,12.75,23.56,0.00,20,2,4517
20260513_224836,6,0,0,SSP,241.50,20,37.81,15.04,111.63,13.51,24.30,0.00,20,2,4517
20260513_224836,6,1,1,EV,213.50,20,35.96,14.47,98.10,13.02,22.95,0.00,20,2,4517
20260513_224836,6,2,2,EA,209.00,20,36.32,8.88,95.34,13.48,22.85,0.00,20,2,4517
20260513_224836,7,0,0,SSP,237.00,20,37.35,6.57,109.33,13.51,23.84,0.00,20,2,4517
20260513_224836,7,1,1,EV,207.00,20,35.78,7.38,99.01,12.84,22.94,0.00,20,2,4517
20260513_224836,7,2,2,EA,199.00,20,36.13,5.92,92.57,13.26,22.86,0.00,20,2,4517
20260513_224836,8,0,0,SSP,208.00,20,38.52,6.57,107.35,14.34,24.18,0.00,20,2,4517
20260513_224836,8,1,1,EV,189.00,20,35.49,6.57,95.88,12.68,22.80,0.00,20,2,4517
20260513_224836,8,2,2,EA,211.00,20,37.20,5.92,98.16,14.15,23.05,0.00,20,2,4517
20260513_224836,9,0,0,SSP,207.50,20,37.68,7.00,109.16,13.39,24.29,0.00,20,2,4517
20260513_224836,9,1,1,EV,189.00,20,36.20,6.57,94.69,12.89,23.31,0.00,20,2,4517
20260513_224836,9,2,2,EA,173.00,20,35.45,5.99,91.82,13.19,22.27,0.00,20,2,4517
20260513_224836,10,0,0,SSP,191.50,20,36.98,6.57,113.08,12.65,24.33,0.00,20,2,4517
20260513_224836,10,1,1,EV,159.00,20,36.52,6.57,98.85,13.32,23.20,0.00,20,2,4517
20260513_224836,10,2,2,EA,171.00,20,36.25,5.99,98.31,12.97,23.28,0.00,20,2,4517
20260513_224836,1,0,0,SSP,861.50,20,43.07,21.32,79.27,13.43,29.64,0.00,20,3,4517
20260513_224836,1,1,1,EV,808.00,20,40.39,18.50,62.74,11.69,28.70,0.00,20,3,4517
20260513_224836,1,2,2,EA,858.00,20,42.89,18.67,79.83,12.09,30.79,0.00,20,3,4517
20260513_224836,2,0,0,SSP,486.00,20,45.33,18.16,81.81,14.46,30.87,0.00,20,3,4517
20260513_224836,2,1,1,EV,475.50,20,44.05,16.59,80.91,12.81,31.25,0.00,20,3,4517
20260513_224836,2,2,2,EA,524.00,20,45.84,15.80,126.14,13.92,31.92,0.00,20,3,4517
20260513_224836,3,0,0,SSP,373.50,20,44.57,17.56,130.71,13.36,31.21,0.00,20,3,4517
20260513_224836,3,1,1,EV,373.50,20,46.92,17.59,125.22,14.78,32.14,0.00,20,3,4517
20260513_224836,3,2,2,EA,383.00,20,45.59,15.36,127.56,13.16,32.43,0.00,20,3,4517
20260513_224836,4,0,0,SSP,347.00,20,43.09,18.09,135.84,12.25,30.85,0.00,20,3,4517
20260513_224836,4,1,1,EV,354.00,20,46.85,18.29,131.61,14.17,32.69,0.00,20,3,4517
20260513_224836,4,2,2,EA,339.00,20,48.91,10.62,123.13,16.83,32.08,0.00,20,3,4517
20260513_224836,5,0,0,SSP,331.00,20,46.94,17.36,133.24,15.66,31.27,0.00,20,3,4517
20260513_224836,5,1,1,EV,315.00,20,49.88,19.35,128.90,16.80,33.09,0.00,20,3,4517
20260513_224836,5,2,2,EA,283.00,20,48.57,11.32,127.12,15.98,32.59,0.00,20,3,4517
20260513_224836,6,0,0,SSP,300.00,20,47.19,19.29,132.21,16.00,31.19,0.00,20,3,4517
20260513_224836,6,1,1,EV,283.50,20,50.19,19.25,131.11,16.10,34.09,0.00,20,3,4517
20260513_224836,6,2,2,EA,267.00,20,51.12,10.81,127.47,17.61,33.51,0.00,20,3,4517
20260513_224836,7,0,0,SSP,283.00,20,48.98,7.40,133.74,18.23,30.75,0.00,20,3,4517
20260513_224836,7,1,1,EV,272.00,20,48.89,7.40,129.34,15.69,33.20,0.00,20,3,4517
20260513_224836,7,2,2,EA,280.50,20,52.05,6.66,128.46,18.28,33.77,0.00,20,3,4517
20260513_224836,8,0,0,SSP,266.00,20,49.07,7.40,134.14,17.50,31.56,0.00,20,3,4517
20260513_224836,8,1,1,EV,241.50,20,51.34,7.40,127.57,17.64,33.70,0.00,20,3,4517
20260513_224836,8,2,2,EA,248.50,20,49.79,7.12,128.32,16.14,33.65,0.00,20,3,4517
20260513_224836,9,0,0,SSP,257.50,20,48.17,7.40,133.19,16.48,31.69,0.00,20,3,4517
20260513_224836,9,1,1,EV,240.50,20,50.64,7.40,128.30,16.99,33.65,0.00,20,3,4517
20260513_224836,9,2,2,EA,258.50,20,51.41,6.73,128.45,17.61,33.80,0.00,20,3,4517
20260513_224836,10,0,0,SSP,257.00,20,48.22,7.40,134.89,16.63,31.58,0.00,20,3,4517
20260513_224836,10,1,1,EV,239.50,20,50.66,7.40,129.40,17.38,33.28,0.00,20,3,4517
20260513_224836,10,2,2,EA,239.00,20,53.06,6.73,138.11,20.05,33.01,0.00,20,3,4517
20260513_224836,1,0,0,SSP,1090.50,20,54.50,20.88,110.35,15.43,39.07,0.00,20,4,4517
20260513_224836,1,1,1,EV,987.00,20,49.33,21.41,77.69,14.02,35.31,0.00,20,4,4517
20260513_224836,1,2,2,EA,1049.50,20,52.46,21.05,107.39,13.39,39.07,0.00,20,4,4517
20260513_224836,2,0,0,SSP,602.00,20,55.57,20.59,125.43,16.58,38.98,0.00,20,4,4517
20260513_224836,2,1,1,EV,569.00,20,53.06,19.01,101.08,13.76,39.30,0.00,20,4,4517
20260513_224836,2,2,2,EA,622.00,20,55.01,19.03,128.32,14.60,40.41,0.00,20,4,4517
20260513_224836,3,0,0,SSP,488.00,20,54.00,18.50,190.05,15.68,38.32,0.00,20,4,4517
20260513_224836,3,1,1,EV,405.00,20,55.30,20.70,103.08,15.24,40.06,0.00,20,4,4517
20260513_224836,3,2,2,EA,437.50,20,56.30,16.02,133.55,15.58,40.72,0.00,20,4,4517
20260513_224836,4,0,0,SSP,450.50,20,53.37,17.95,188.37,14.85,38.51,0.00,20,4,4517
20260513_224836,4,1,1,EV,394.00,20,55.20,15.59,126.75,14.35,40.85,0.00,20,4,4517
20260513_224836,4,2,2,EA,358.50,20,56.62,11.02,144.53,15.96,40.67,0.00,20,4,4517
20260513_224836,5,0,0,SSP,428.50,20,59.15,17.79,192.20,20.47,38.68,0.00,20,4,4517
20260513_224836,5,1,1,EV,356.00,20,58.07,19.02,143.24,17.80,40.27,0.00,20,4,4517
20260513_224836,5,2,2,EA,325.00,20,56.68,11.02,150.48,16.33,40.35,0.00,20,4,4517
20260513_224836,6,0,0,SSP,408.50,20,59.33,18.45,191.22,20.01,39.31,0.00,20,4,4517
20260513_224836,6,1,1,EV,315.50,20,57.42,18.45,134.04,16.23,41.19,0.00,20,4,4517
20260513_224836,6,2,2,EA,314.50,20,59.35,10.14,151.28,17.67,41.68,0.00,20,4,4517
20260513_224836,7,0,0,SSP,386.50,20,61.29,8.22,190.20,21.89,39.40,0.00,20,4,4517
20260513_224836,7,1,1,EV,314.50,20,57.67,8.22,138.53,16.32,41.35,0.00,20,4,4517
20260513_224836,7,2,2,EA,315.00,20,59.45,7.40,150.08,17.73,41.72,0.00,20,4,4517
20260513_224836,8,0,0,SSP,371.00,20,61.54,8.22,190.55,21.61,39.93,0.00,20,4,4517
20260513_224836,8,1,1,EV,280.00,20,59.07,8.22,151.02,17.93,41.15,0.00,20,4,4517
20260513_224836,8,2,2,EA,282.00,20,58.29,7.40,149.16,16.78,41.51,0.00,20,4,4517
20260513_224836,9,0,0,SSP,365.00,20,60.74,8.22,192.32,20.54,40.20,0.00,20,4,4517
20260513_224836,9,1,1,EV,243.00,20,59.57,8.22,150.45,18.38,41.20,0.00,20,4,4517
20260513_224836,9,2,2,EA,286.00,20,60.04,7.48,154.25,18.26,41.79,0.00,20,4,4517
20260513_224836,10,0,0,SSP,327.00,20,59.18,8.22,192.32,19.89,39.30,0.00,20,4,4517
20260513_224836,10,1,1,EV,297.00,20,60.86,8.22,158.18,18.72,42.14,0.00,20,4,4517
20260513_224836,10,2,2,EA,265.00,20,61.13,7.48,151.29,19.43,41.70,0.00,20,4,4517
20260513_224836,1,0,0,SSP,1377.50,20,68.86,23.09,146.50,19.15,49.70,0.00,20,5,4517
20260513_224836,1,1,1,EV,1271.00,20,63.54,23.78,109.13,15.77,47.77,0.00,20,5,4517
