runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260513_225703,0,0,SSP,1,20,1,7993,340.00,20,16.99,5.96,27.50,6.78,10.21,0.00,20,0,0,0,0,0,0,0,0,0,339.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_225703,1,1,EV,1,20,1,7993,329.00,20,16.43,5.96,23.29,6.73,9.71,0.00,20,0,0,0,0,0,0,0,0,0,328.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_225703,2,2,EA,1,20,1,7993,341.00,20,17.04,5.96,33.11,7.57,9.47,0.00,20,0,0,0,0,0,0,0,0,0,340.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         340.00
# EV          329.00
# EA          341.00
# SSP     vs best: +3.2%
# EV      vs best: +0.0%
# EA      vs best: +3.5%
20260513_225703,0,0,SSP,2,20,1,7993,179.50,20,17.34,7.71,26.81,7.23,10.11,0.00,12,8,0,0,0,0,0,0,0,0,179.45,167.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_225703,1,1,EV,2,20,1,7993,182.00,20,17.13,7.41,29.61,7.48,9.65,0.00,12,8,0,0,0,0,0,0,0,0,181.70,160.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_225703,2,2,EA,2,20,1,7993,170.00,20,16.62,5.96,34.44,6.94,9.68,0.00,10,10,0,0,0,0,0,0,0,0,162.33,169.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         179.50
# EV          182.00
# EA          170.00
# SSP     vs best: +5.3%
# EV      vs best: +6.6%
# EA      vs best: +0.0%
20260513_225703,0,0,SSP,3,20,1,7993,115.00,20,16.79,5.96,27.81,6.51,10.28,0.00,8,7,5,0,0,0,0,0,0,0,114.06,114.70,107.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_225703,1,1,EV,3,20,1,7993,116.50,20,16.09,5.96,27.37,6.62,9.47,0.00,7,7,6,0,0,0,0,0,0,0,95.97,116.17,109.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00
