runId,phase,effectiveMode,modeName,simTime,robotId,eventType,pickupNode,destNode,taskSeq,detail
20260513_224704,0,0,SSP,0.000,R0,TASK_CLAIMED,node6,node40,1,"mode=SSP remaining=19"
20260513_224704,0,0,SSP,0.000,R0,DEPART_TO_PICKUP,node6,node40,1,"hops=3"
20260513_224704,0,0,SSP,1.733,R0,DEPART_TO_PICKUP,node6,node40,1,"hops=2"
20260513_224704,0,0,SSP,6.683,R0,DEPART_TO_PICKUP,node6,node40,1,"hops=1"
20260513_224704,0,0,SSP,6.683,R0,ARRIVED_AT_PICKUP,node6,node40,1,"toPickupTime=6.7s"
20260513_224704,0,0,SSP,22.661,R0,ARRIVED_AT_DEST,node6,node40,1,"delivLegTime=16.0s"
20260513_224704,0,0,SSP,22.661,R0,TASK_COMPLETE,node6,node40,1,"total=22.7s toPickup=6.7s delivery=16.0s return=0.0s"
20260513_224704,0,0,SSP,22.661,R0,TASK_CLAIMED,node17,node52,2,"mode=SSP remaining=18"
20260513_224704,0,0,SSP,22.661,R0,DEPART_TO_NEXT_PICKUP,node6,node40,1,"nextPickup=node17"
20260513_224704,0,0,SSP,31.657,R0,DEPART_TO_PICKUP,node17,node52,2,"hops=0"
20260513_224704,0,0,SSP,31.657,R0,ARRIVED_AT_PICKUP,node17,node52,2,"toPickupTime=9.0s"
20260513_224704,0,0,SSP,43.595,R0,ARRIVED_AT_DEST,node17,node52,2,"delivLegTime=11.9s"
20260513_224704,0,0,SSP,43.595,R0,TASK_COMPLETE,node17,node52,2,"total=20.9s toPickup=9.0s delivery=11.9s return=0.0s"
20260513_224704,0,0,SSP,43.595,R0,TASK_CLAIMED,node6,node3,3,"mode=SSP remaining=17"
20260513_224704,0,0,SSP,43.595,R0,DEPART_TO_NEXT_PICKUP,node17,node52,2,"nextPickup=node6"
20260513_224704,0,0,SSP,51.448,R0,DEPART_TO_PICKUP,node6,node3,3,"hops=0"
20260513_224704,0,0,SSP,51.448,R0,ARRIVED_AT_PICKUP,node6,node3,3,"toPickupTime=7.9s"
20260513_224704,0,0,SSP,58.082,R0,ARRIVED_AT_DEST,node6,node3,3,"delivLegTime=6.6s"
20260513_224704,0,0,SSP,58.082,R0,TASK_COMPLETE,node6,node3,3,"total=14.5s toPickup=7.9s delivery=6.6s return=0.0s"
20260513_224704,0,0,SSP,58.082,R0,TASK_CLAIMED,node6,node36,4,"mode=SSP remaining=16"
20260513_224704,0,0,SSP,58.082,R0,DEPART_TO_NEXT_PICKUP,node6,node3,3,"nextPickup=node6"
20260513_224704,0,0,SSP,65.348,R0,DEPART_TO_PICKUP,node6,node36,4,"hops=0"
20260513_224704,0,0,SSP,65.348,R0,ARRIVED_AT_PICKUP,node6,node36,4,"toPickupTime=7.3s"
20260513_224704,0,0,SSP,73.690,R0,ARRIVED_AT_DEST,node6,node36,4,"delivLegTime=8.3s"
20260513_224704,0,0,SSP,73.690,R0,TASK_COMPLETE,node6,node36,4,"total=15.6s toPickup=7.3s delivery=8.3s return=0.0s"
20260513_224704,0,0,SSP,73.690,R0,TASK_CLAIMED,node6,node46,5,"mode=SSP remaining=15"
20260513_224704,0,0,SSP,73.690,R0,DEPART_TO_NEXT_PICKUP,node6,node36,4,"nextPickup=node6"
20260513_224704,0,0,SSP,82.624,R0,DEPART_TO_PICKUP,node6,node46,5,"hops=0"
20260513_224704,0,0,SSP,82.624,R0,ARRIVED_AT_PICKUP,node6,node46,5,"toPickupTime=8.9s"
20260513_224704,0,0,SSP,92.839,R0,ARRIVED_AT_DEST,node6,node46,5,"delivLegTime=10.2s"
20260513_224704,0,0,SSP,92.839,R0,TASK_COMPLETE,node6,node46,5,"total=19.1s toPickup=8.9s delivery=10.2s return=0.0s"
20260513_224704,0,0,SSP,92.839,R0,TASK_CLAIMED,node17,node45,6,"mode=SSP remaining=14"
20260513_224704,0,0,SSP,92.839,R0,DEPART_TO_NEXT_PICKUP,node6,node46,5,"nextPickup=node17"
20260513_224704,0,0,SSP,94.127,R0,DEPART_TO_PICKUP,node17,node45,6,"hops=0"
20260513_224704,0,0,SSP,94.127,R0,ARRIVED_AT_PICKUP,node17,node45,6,"toPickupTime=1.3s"
20260513_224704,0,0,SSP,97.299,R0,ARRIVED_AT_DEST,node17,node45,6,"delivLegTime=3.2s"
20260513_224704,0,0,SSP,97.299,R0,TASK_COMPLETE,node17,node45,6,"total=4.5s toPickup=1.3s delivery=3.2s return=0.0s"
20260513_224704,0,0,SSP,97.299,R0,TASK_CLAIMED,node17,node75,7,"mode=SSP remaining=13"
20260513_224704,0,0,SSP,97.299,R0,DEPART_TO_NEXT_PICKUP,node17,node45,6,"nextPickup=node17"
20260513_224704,0,0,SSP,100.764,R0,DEPART_TO_PICKUP,node17,node75,7,"hops=0"
20260513_224704,0,0,SSP,100.764,R0,ARRIVED_AT_PICKUP,node17,node75,7,"toPickupTime=3.5s"
20260513_224704,0,0,SSP,107.660,R0,ARRIVED_AT_DEST,node17,node75,7,"delivLegTime=6.9s"
20260513_224704,0,0,SSP,107.660,R0,TASK_COMPLETE,node17,node75,7,"total=10.4s toPickup=3.5s delivery=6.9s return=0.0s"
20260513_224704,0,0,SSP,107.660,R0,TASK_CLAIMED,node74,node6,8,"mode=SSP remaining=12"
20260513_224704,0,0,SSP,107.660,R0,DEPART_TO_NEXT_PICKUP,node17,node75,7,"nextPickup=node74"
20260513_224704,0,0,SSP,108.964,R0,DEPART_TO_PICKUP,node74,node6,8,"hops=0"
20260513_224704,0,0,SSP,108.964,R0,ARRIVED_AT_PICKUP,node74,node6,8,"toPickupTime=1.3s"
20260513_224704,0,0,SSP,122.631,R0,ARRIVED_AT_DEST,node74,node6,8,"delivLegTime=13.7s"
20260513_224704,0,0,SSP,122.631,R0,TASK_COMPLETE,node74,node6,8,"total=15.0s toPickup=1.3s delivery=13.7s return=0.0s"
20260513_224704,0,0,SSP,122.631,R0,TASK_CLAIMED,node6,node31,9,"mode=SSP remaining=11"
20260513_224704,0,0,SSP,122.631,R0,DEPART_TO_NEXT_PICKUP,node74,node6,8,"nextPickup=node6"
20260513_224704,0,0,SSP,122.631,R0,DEPART_TO_PICKUP,node6,node31,9,"hops=0"
20260513_224704,0,0,SSP,122.631,R0,ARRIVED_AT_PICKUP,node6,node31,9,"toPickupTime=0.0s"
20260513_224704,0,0,SSP,131.636,R0,ARRIVED_AT_DEST,node6,node31,9,"delivLegTime=9.0s"
20260513_224704,0,0,SSP,131.636,R0,TASK_COMPLETE,node6,node31,9,"total=9.0s toPickup=0.0s delivery=9.0s return=0.0s"
20260513_224704,0,0,SSP,131.636,R0,TASK_CLAIMED,node6,node71,10,"mode=SSP remaining=10"
20260513_224704,0,0,SSP,131.636,R0,DEPART_TO_NEXT_PICKUP,node6,node31,9,"nextPickup=node6"
20260513_224704,0,0,SSP,143.511,R0,DEPART_TO_PICKUP,node6,node71,10,"hops=0"
20260513_224704,0,0,SSP,143.511,R0,ARRIVED_AT_PICKUP,node6,node71,10,"toPickupTime=11.9s"
20260513_224704,0,0,SSP,156.065,R0,ARRIVED_AT_DEST,node6,node71,10,"delivLegTime=12.6s"
20260513_224704,0,0,SSP,156.065,R0,TASK_COMPLETE,node6,node71,10,"total=24.4s toPickup=11.9s delivery=12.6s return=0.0s"
20260513_224704,0,0,SSP,156.065,R0,TASK_CLAIMED,node74,node14,11,"mode=SSP remaining=9"
20260513_224704,0,0,SSP,156.065,R0,DEPART_TO_NEXT_PICKUP,node6,node71,10,"nextPickup=node74"
20260513_224704,0,0,SSP,157.233,R0,DEPART_TO_PICKUP,node74,node14,11,"hops=0"
20260513_224704,0,0,SSP,157.233,R0,ARRIVED_AT_PICKUP,node74,node14,11,"toPickupTime=1.2s"
20260513_224704,0,0,SSP,161.134,R0,ARRIVED_AT_DEST,node74,node14,11,"delivLegTime=3.9s"
20260513_224704,0,0,SSP,161.134,R0,TASK_COMPLETE,node74,node14,11,"total=5.1s toPickup=1.2s delivery=3.9s return=0.0s"
20260513_224704,0,0,SSP,161.134,R0,TASK_CLAIMED,node17,node36,12,"mode=SSP remaining=8"
20260513_224704,0,0,SSP,161.134,R0,DEPART_TO_NEXT_PICKUP,node74,node14,11,"nextPickup=node17"
20260513_224704,0,0,SSP,164.363,R0,DEPART_TO_PICKUP,node17,node36,12,"hops=0"
20260513_224704,0,0,SSP,164.363,R0,ARRIVED_AT_PICKUP,node17,node36,12,"toPickupTime=3.2s"
20260513_224704,0,0,SSP,179.602,R0,ARRIVED_AT_DEST,node17,node36,12,"delivLegTime=15.2s"
20260513_224704,0,0,SSP,179.602,R0,TASK_COMPLETE,node17,node36,12,"total=18.5s toPickup=3.2s delivery=15.2s return=0.0s"
20260513_224704,0,0,SSP,179.602,R0,TASK_CLAIMED,node6,node34,13,"mode=SSP remaining=7"
20260513_224704,0,0,SSP,179.602,R0,DEPART_TO_NEXT_PICKUP,node17,node36,12,"nextPickup=node6"
20260513_224704,0,0,SSP,189.336,R0,DEPART_TO_PICKUP,node6,node34,13,"hops=0"
20260513_224704,0,0,SSP,189.336,R0,ARRIVED_AT_PICKUP,node6,node34,13,"toPickupTime=9.7s"
20260513_224704,0,0,SSP,201.609,R0,ARRIVED_AT_DEST,node6,node34,13,"delivLegTime=12.3s"
20260513_224704,0,0,SSP,201.609,R0,TASK_COMPLETE,node6,node34,13,"total=22.0s toPickup=9.7s delivery=12.3s return=0.0s"
20260513_224704,0,0,SSP,201.609,R0,TASK_CLAIMED,node17,node36,14,"mode=SSP remaining=6"
20260513_224704,0,0,SSP,201.609,R0,DEPART_TO_NEXT_PICKUP,node6,node34,13,"nextPickup=node17"
20260513_224704,0,0,SSP,219.569,R0,DEPART_TO_PICKUP,node17,node36,14,"hops=0"
20260513_224704,0,0,SSP,219.569,R0,ARRIVED_AT_PICKUP,node17,node36,14,"toPickupTime=18.0s"
20260513_224704,0,0,SSP,233.652,R0,ARRIVED_AT_DEST,node17,node36,14,"delivLegTime=14.1s"
20260513_224704,0,0,SSP,233.652,R0,TASK_COMPLETE,node17,node36,14,"total=32.0s toPickup=18.0s delivery=14.1s return=0.0s"
20260513_224704,0,0,SSP,233.652,R0,TASK_CLAIMED,node17,node28,15,"mode=SSP remaining=5"
20260513_224704,0,0,SSP,233.652,R0,DEPART_TO_NEXT_PICKUP,node17,node36,14,"nextPickup=node17"
20260513_224704,0,0,SSP,249.139,R0,DEPART_TO_PICKUP,node17,node28,15,"hops=0"
20260513_224704,0,0,SSP,249.139,R0,ARRIVED_AT_PICKUP,node17,node28,15,"toPickupTime=15.5s"
20260513_224704,0,0,SSP,264.423,R0,ARRIVED_AT_DEST,node17,node28,15,"delivLegTime=15.3s"
20260513_224704,0,0,SSP,264.423,R0,TASK_COMPLETE,node17,node28,15,"total=30.8s toPickup=15.5s delivery=15.3s return=0.0s"
20260513_224704,0,0,SSP,264.423,R0,TASK_CLAIMED,node19,node14,16,"mode=SSP remaining=4"
20260513_224704,0,0,SSP,264.423,R0,DEPART_TO_NEXT_PICKUP,node17,node28,15,"nextPickup=node19"
20260513_224704,0,0,SSP,277.573,R0,DEPART_TO_PICKUP,node19,node14,16,"hops=0"
20260513_224704,0,0,SSP,277.573,R0,ARRIVED_AT_PICKUP,node19,node14,16,"toPickupTime=13.2s"
20260513_224704,0,0,SSP,282.602,R0,ARRIVED_AT_DEST,node19,node14,16,"delivLegTime=5.0s"
20260513_224704,0,0,SSP,282.602,R0,TASK_COMPLETE,node19,node14,16,"total=18.2s toPickup=13.2s delivery=5.0s return=0.0s"
20260513_224704,0,0,SSP,282.602,R0,TASK_CLAIMED,node17,node20,17,"mode=SSP remaining=3"
20260513_224704,0,0,SSP,282.602,R0,DEPART_TO_NEXT_PICKUP,node19,node14,16,"nextPickup=node17"
20260513_224704,0,0,SSP,286.257,R0,DEPART_TO_PICKUP,node17,node20,17,"hops=0"
20260513_224704,0,0,SSP,286.257,R0,ARRIVED_AT_PICKUP,node17,node20,17,"toPickupTime=3.7s"
20260513_224704,0,0,SSP,290.602,R0,ARRIVED_AT_DEST,node17,node20,17,"delivLegTime=4.3s"
20260513_224704,0,0,SSP,290.602,R0,TASK_COMPLETE,node17,node20,17,"total=8.0s toPickup=3.7s delivery=4.3s return=0.0s"
20260513_224704,0,0,SSP,290.602,R0,TASK_CLAIMED,node19,node72,18,"mode=SSP remaining=2"
20260513_224704,0,0,SSP,290.602,R0,DEPART_TO_NEXT_PICKUP,node17,node20,17,"nextPickup=node19"
20260513_224704,0,0,SSP,292.064,R0,DEPART_TO_PICKUP,node19,node72,18,"hops=0"
20260513_224704,0,0,SSP,292.064,R0,ARRIVED_AT_PICKUP,node19,node72,18,"toPickupTime=1.5s"
20260513_224704,0,0,SSP,299.242,R0,ARRIVED_AT_DEST,node19,node72,18,"delivLegTime=7.2s"
20260513_224704,0,0,SSP,299.242,R0,TASK_COMPLETE,node19,node72,18,"total=8.6s toPickup=1.5s delivery=7.2s return=0.0s"
20260513_224704,0,0,SSP,299.242,R0,TASK_CLAIMED,node17,node51,19,"mode=SSP remaining=1"
20260513_224704,0,0,SSP,299.242,R0,DEPART_TO_NEXT_PICKUP,node19,node72,18,"nextPickup=node17"
20260513_224704,0,0,SSP,304.629,R0,DEPART_TO_PICKUP,node17,node51,19,"hops=0"
20260513_224704,0,0,SSP,304.629,R0,ARRIVED_AT_PICKUP,node17,node51,19,"toPickupTime=5.4s"
