runId,phase,effectiveMode,modeName,simTime,robotId,eventType,pickupNode,destNode,taskSeq,detail
20260513_230134,0,0,SSP,0.000,R0,TASK_CLAIMED,node30,node20,1,"mode=SSP remaining=19"
20260513_230134,0,0,SSP,0.000,R0,DEPART_TO_PICKUP,node30,node20,1,"hops=2"
20260513_230134,0,0,SSP,1.424,R0,DEPART_TO_PICKUP,node30,node20,1,"hops=1"
20260513_230134,0,0,SSP,1.424,R0,ARRIVED_AT_PICKUP,node30,node20,1,"toPickupTime=1.4s"
20260513_230134,0,0,SSP,17.514,R0,ARRIVED_AT_DEST,node30,node20,1,"delivLegTime=16.1s"
20260513_230134,0,0,SSP,17.514,R0,TASK_COMPLETE,node30,node20,1,"total=17.5s toPickup=1.4s delivery=16.1s return=0.0s"
20260513_230134,0,0,SSP,17.514,R0,TASK_CLAIMED,node12,node15,2,"mode=SSP remaining=18"
20260513_230134,0,0,SSP,17.514,R0,DEPART_TO_NEXT_PICKUP,node30,node20,1,"nextPickup=node12"
20260513_230134,0,0,SSP,25.383,R0,DEPART_TO_PICKUP,node12,node15,2,"hops=0"
20260513_230134,0,0,SSP,25.383,R0,ARRIVED_AT_PICKUP,node12,node15,2,"toPickupTime=7.9s"
20260513_230134,0,0,SSP,36.527,R0,ARRIVED_AT_DEST,node12,node15,2,"delivLegTime=11.1s"
20260513_230134,0,0,SSP,36.527,R0,TASK_COMPLETE,node12,node15,2,"total=19.0s toPickup=7.9s delivery=11.1s return=0.0s"
20260513_230134,0,0,SSP,36.527,R0,TASK_CLAIMED,node12,node74,3,"mode=SSP remaining=17"
20260513_230134,0,0,SSP,36.527,R0,DEPART_TO_NEXT_PICKUP,node12,node15,2,"nextPickup=node12"
20260513_230134,0,0,SSP,46.675,R0,DEPART_TO_PICKUP,node12,node74,3,"hops=0"
20260513_230134,0,0,SSP,46.675,R0,ARRIVED_AT_PICKUP,node12,node74,3,"toPickupTime=10.1s"
20260513_230134,0,0,SSP,54.488,R0,ARRIVED_AT_DEST,node12,node74,3,"delivLegTime=7.8s"
20260513_230134,0,0,SSP,54.488,R0,TASK_COMPLETE,node12,node74,3,"total=18.0s toPickup=10.1s delivery=7.8s return=0.0s"
20260513_230134,0,0,SSP,54.488,R0,TASK_CLAIMED,node12,node2,4,"mode=SSP remaining=16"
20260513_230134,0,0,SSP,54.488,R0,DEPART_TO_NEXT_PICKUP,node12,node74,3,"nextPickup=node12"
20260513_230134,0,0,SSP,60.116,R0,DEPART_TO_PICKUP,node12,node2,4,"hops=0"
20260513_230134,0,0,SSP,60.116,R0,ARRIVED_AT_PICKUP,node12,node2,4,"toPickupTime=5.6s"
20260513_230134,0,0,SSP,75.718,R0,ARRIVED_AT_DEST,node12,node2,4,"delivLegTime=15.6s"
20260513_230134,0,0,SSP,75.718,R0,TASK_COMPLETE,node12,node2,4,"total=21.2s toPickup=5.6s delivery=15.6s return=0.0s"
20260513_230134,0,0,SSP,75.718,R0,TASK_CLAIMED,node30,node20,5,"mode=SSP remaining=15"
20260513_230134,0,0,SSP,75.718,R0,DEPART_TO_NEXT_PICKUP,node12,node2,4,"nextPickup=node30"
20260513_230134,0,0,SSP,79.876,R0,DEPART_TO_PICKUP,node30,node20,5,"hops=0"
20260513_230134,0,0,SSP,79.876,R0,ARRIVED_AT_PICKUP,node30,node20,5,"toPickupTime=4.2s"
20260513_230134,0,0,SSP,94.815,R0,ARRIVED_AT_DEST,node30,node20,5,"delivLegTime=14.9s"
20260513_230134,0,0,SSP,94.815,R0,TASK_COMPLETE,node30,node20,5,"total=19.1s toPickup=4.2s delivery=14.9s return=0.0s"
20260513_230134,0,0,SSP,94.815,R0,TASK_CLAIMED,node12,node50,6,"mode=SSP remaining=14"
20260513_230134,0,0,SSP,94.815,R0,DEPART_TO_NEXT_PICKUP,node30,node20,5,"nextPickup=node12"
20260513_230134,0,0,SSP,103.786,R0,DEPART_TO_PICKUP,node12,node50,6,"hops=0"
20260513_230134,0,0,SSP,103.786,R0,ARRIVED_AT_PICKUP,node12,node50,6,"toPickupTime=9.0s"
20260513_230134,0,0,SSP,116.345,R0,ARRIVED_AT_DEST,node12,node50,6,"delivLegTime=12.6s"
20260513_230134,0,0,SSP,116.345,R0,TASK_COMPLETE,node12,node50,6,"total=21.5s toPickup=9.0s delivery=12.6s return=0.0s"
20260513_230134,0,0,SSP,116.345,R0,TASK_CLAIMED,node36,node3,7,"mode=SSP remaining=13"
20260513_230134,0,0,SSP,116.345,R0,DEPART_TO_NEXT_PICKUP,node12,node50,6,"nextPickup=node36"
20260513_230134,0,0,SSP,122.585,R0,DEPART_TO_PICKUP,node36,node3,7,"hops=0"
20260513_230134,0,0,SSP,122.585,R0,ARRIVED_AT_PICKUP,node36,node3,7,"toPickupTime=6.2s"
20260513_230134,0,0,SSP,132.099,R0,ARRIVED_AT_DEST,node36,node3,7,"delivLegTime=9.5s"
