runId,phase,effectiveMode,modeName,robotId,taskSeq,pickupNode,destNode,taskStartSim,toPickupSec,deliveryLegSec,returnSec,totalSec,expOutSec,expInSec,hopsToStore,hopsToDest,hopsReturn,crowdednessLevel,numRobots,numOrders,randomSeed
20260513_230441,0,0,SSP,0,1,node34,node68,0.00,3.18,13.96,0.00,17.13,19.88,68.48,1,8,0,1,1,20,1789
20260513_230441,0,0,SSP,0,2,node4,node49,17.13,5.78,7.46,0.00,13.24,0.00,47.08,0,4,0,1,1,20,1789
20260513_230441,0,0,SSP,0,3,node44,node22,30.38,6.98,11.73,0.00,18.71,0.00,56.31,0,8,0,1,1,20,1789
20260513_230441,0,0,SSP,0,4,node13,node44,49.09,8.77,6.46,0.00,15.22,0.00,34.55,0,5,0,1,1,20,1789
20260513_230441,0,0,SSP,0,5,node44,node31,64.31,0.00,26.62,0.00,26.62,0.00,118.15,0,10,0,1,1,20,1789
20260513_230441,0,0,SSP,0,6,node34,node64,90.93,6.22,12.46,0.00,18.68,0.00,64.17,0,9,0,1,1,20,1789
20260513_230441,0,0,SSP,0,7,node13,node67,109.61,2.15,11.27,0.00,13.42,0.00,63.64,0,5,0,1,1,20,1789
20260513_230441,0,0,SSP,0,8,node4,node28,123.03,5.95,6.17,0.00,12.12,0.00,29.91,0,4,0,1,1,20,1789
20260513_230441,0,0,SSP,0,9,node4,node58,135.15,7.70,1.80,0.00,9.50,0.00,6.31,0,1,0,1,1,20,1789
20260513_230441,0,0,SSP,0,10,node4,node68,144.65,2.16,4.39,0.00,6.55,0.00,20.93,0,3,0,1,1,20,1789
20260513_230441,0,0,SSP,0,11,node4,node65,151.20,5.90,2.81,0.00,8.71,0.00,11.56,0,2,0,1,1,20,1789
20260513_230441,0,0,SSP,0,12,node13,node67,159.90,14.15,10.77,0.00,24.92,0.00,63.64,0,5,0,1,1,20,1789
20260513_230441,0,0,SSP,0,13,node34,node30,184.83,12.07,9.29,0.00,21.36,0.00,35.70,0,5,0,1,1,20,1789
20260513_230441,0,0,SSP,0,14,node34,node58,206.19,7.42,14.45,0.00,21.87,0.00,53.86,0,6,0,1,1,20,1789
20260513_230441,0,0,SSP,0,15,node13,node43,228.06,12.88,6.35,0.00,19.22,0.00,27.95,0,4,0,1,1,20,1789
20260513_230441,0,0,SSP,0,16,node13,node58,247.29,6.67,9.44,0.00,16.10,0.00,47.41,0,3,0,1,1,20,1789
20260513_230441,0,0,SSP,0,17,node34,node73,263.39,12.13,16.12,0.00,28.25,0.00,89.02,0,11,0,1,1,20,1789
20260513_230441,0,0,SSP,0,18,node34,node29,291.64,20.78,10.25,0.00,31.03,0.00,42.75,0,6,0,1,1,20,1789
20260513_230441,0,0,SSP,0,19,node34,node10,322.67,9.96,23.55,0.00,33.51,0.00,84.09,0,9,0,1,1,20,1789
20260513_230441,0,0,SSP,0,20,node34,node9,356.18,17.20,18.28,0.00,35.47,0.00,83.77,0,10,0,1,1,20,1789
20260513_230441,1,1,EV,0,1,node34,node68,392.00,2.88,14.53,0.00,17.41,19.88,60.45,1,8,0,1,1,20,1789
20260513_230441,1,1,EV,0,2,node4,node49,409.41,6.21,8.29,0.00,14.50,0.00,36.21,0,6,0,1,1,20,1789
20260513_230441,1,1,EV,0,3,node44,node22,423.91,7.87,11.72,0.00,19.59,0.00,56.31,0,8,0,1,1,20,1789
20260513_230441,1,1,EV,0,4,node13,node44,443.50,9.11,6.68,0.00,15.79,0.00,34.55,0,5,0,1,1,20,1789
20260513_230441,1,1,EV,0,5,node44,node31,459.28,0.00,17.62,0.00,17.62,0.00,91.69,0,13,0,1,1,20,1789
20260513_230441,1,1,EV,0,6,node34,node64,476.91,5.65,13.34,0.00,18.99,0.00,64.17,0,9,0,1,1,20,1789
20260513_230441,1,1,EV,0,7,node13,node67,495.90,1.92,11.68,0.00,13.60,0.00,49.87,0,7,0,1,1,20,1789
