runId,phase,effectiveMode,modeName,robotId,taskSeq,pickupNode,destNode,taskStartSim,toPickupSec,deliveryLegSec,returnSec,totalSec,expOutSec,expInSec,hopsToStore,hopsToDest,hopsReturn,crowdednessLevel,numRobots,numOrders,randomSeed
20260513_230510,0,0,SSP,0,1,node39,node19,0.00,10.30,15.29,0.00,25.59,51.88,65.32,1,10,0,1,1,20,2027
20260513_230510,0,0,SSP,0,2,node45,node61,25.59,6.13,4.11,0.00,10.24,0.00,18.62,0,3,0,1,1,20,2027
20260513_230510,0,0,SSP,0,3,node45,node41,35.83,3.95,5.15,0.00,9.10,0.00,25.80,0,4,0,1,1,20,2027
20260513_230510,0,0,SSP,0,4,node39,node62,44.94,2.39,7.34,0.00,9.73,0.00,28.60,0,4,0,1,1,20,2027
20260513_230510,0,0,SSP,0,5,node72,node58,54.66,4.20,12.94,0.00,17.14,0.00,56.06,0,4,0,1,1,20,2027
20260513_230510,0,0,SSP,0,6,node10,node73,71.81,7.30,3.46,0.00,10.76,0.00,21.10,0,3,0,1,1,20,2027
20260513_230510,0,0,SSP,0,7,node72,node5,82.57,1.05,10.53,0.00,11.58,0.00,50.31,0,3,0,1,1,20,2027
20260513_230510,0,0,SSP,0,8,node72,node59,94.15,12.93,6.31,0.00,19.24,0.00,31.54,0,4,0,1,1,20,2027
20260513_230510,0,0,SSP,0,9,node39,node20,113.39,3.62,15.02,0.00,18.64,0.00,72.63,0,11,0,1,1,20,2027
20260513_230510,0,0,SSP,0,10,node72,node28,132.04,6.14,11.70,0.00,17.84,0.00,51.74,0,6,0,1,1,20,2027
20260513_230510,0,0,SSP,0,11,node10,node2,149.87,7.00,9.27,0.00,16.26,0.00,50.37,0,5,0,1,1,20,2027
20260513_230510,0,0,SSP,0,12,node10,node39,166.14,12.95,13.00,0.00,25.95,0.00,67.25,0,7,0,1,1,20,2027
20260513_230510,0,0,SSP,0,13,node39,node37,192.09,0.00,2.62,0.00,2.62,0.00,13.11,0,2,0,1,1,20,2027
20260513_230510,0,0,SSP,0,14,node39,node10,194.71,2.92,17.63,0.00,20.56,0.00,71.25,0,7,0,1,1,20,2027
20260513_230510,0,0,SSP,0,15,node10,node17,215.27,0.00,8.40,0.00,8.40,0.00,45.46,0,6,0,1,1,20,2027
20260513_230510,0,0,SSP,0,16,node45,node63,223.67,2.62,5.99,0.00,8.61,0.00,29.56,0,4,0,1,1,20,2027
20260513_230510,0,0,SSP,0,17,node39,node9,232.27,7.59,18.22,0.00,25.80,0.00,64.67,0,7,0,1,1,20,2027
20260513_230510,0,0,SSP,0,18,node10,node18,258.08,1.88,8.53,0.00,10.40,0.00,48.43,0,7,0,1,1,20,2027
20260513_230510,0,0,SSP,0,19,node39,node45,268.48,12.77,8.05,0.00,20.81,0.00,37.75,0,6,0,1,1,20,2027
20260513_230510,0,0,SSP,0,20,node39,node74,289.29,7.83,11.68,0.00,19.51,0.00,61.29,0,8,0,1,1,20,2027
20260513_230510,1,1,EV,0,1,node39,node19,309.00,9.27,15.52,0.00,24.79,51.88,65.32,1,10,0,1,1,20,2027
