runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260513_225024,0,0,SSP,1,20,1,5323,348.50,20,17.42,7.58,32.02,6.85,10.57,0.00,20,0,0,0,0,0,0,0,0,0,348.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_225024,1,1,EV,1,20,1,5323,333.00,20,16.63,7.30,30.66,6.59,10.04,0.00,20,0,0,0,0,0,0,0,0,0,332.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_225024,2,2,EA,1,20,1,5323,324.00,20,16.20,5.70,26.90,6.17,10.03,0.00,20,0,0,0,0,0,0,0,0,0,323.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         348.50
# EV          333.00
# EA          324.00
# SSP     vs best: +7.0%
# EV      vs best: +2.7%
# EA      vs best: +0.0%
20260513_225024,0,0,SSP,2,20,1,5323,178.00,20,17.37,8.81,32.93,6.25,11.12,0.00,9,11,0,0,0,0,0,0,0,0,169.69,177.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_225024,1,1,EV,2,20,1,5323,171.00,20,16.82,8.86,29.50,6.40,10.43,0.00,9,11,0,0,0,0,0,0,0,0,165.77,170.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_225024,2,2,EA,2,20,1,5323,182.00,20,16.81,4.43,39.72,6.56,10.25,0.00,10,10,0,0,0,0,0,0,0,0,181.52,154.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         178.00
# EV          171.00
# EA          182.00
# SSP     vs best: +3.9%
# EV      vs best: +0.0%
# EA      vs best: +6.0%
20260513_225024,0,0,SSP,3,20,1,5323,125.50,20,17.19,6.78,29.45,6.29,10.90,0.00,7,7,6,0,0,0,0,0,0,0,103.68,125.21,114.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_225024,1,1,EV,3,20,1,5323,123.00,20,17.08,7.66,28.85,6.56,10.52,0.00,7,7,6,0,0,0,0,0,0,0,101.71,122.69,117.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_225024,2,2,EA,3,20,1,5323,138.50,20,17.72,5.61,39.06,7.34,10.38,0.00,7,6,7,0,0,0,0,0,0,0,138.11,102.72,113.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         125.50
# EV          123.00
# EA          138.50
# SSP     vs best: +2.0%
# EV      vs best: +0.0%
# EA      vs best: +11.2%
20260513_225024,0,0,SSP,4,20,1,5323,96.00,20,17.12,7.89,25.37,6.40,10.73,0.00,6,4,6,4,0,0,0,0,0,0,91.46,77.51,95.92,77.56,0.00,0.00,0.00,0.00,0.00,0.00
20260513_225024,1,1,EV,4,20,1,5323,92.00,20,16.90,8.32,24.19,6.27,10.62,0.00,6,5,5,4,0,0,0,0,0,0,91.90,86.52,83.63,75.90,0.00,0.00,0.00,0.00,0.00,0.00
20260513_225024,2,2,EA,4,20,1,5323,93.00,20,16.41,4.98,30.74,6.08,10.33,0.00,5,5,5,5,0,0,0,0,0,0,92.79,85.46,66.89,83.02,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          96.00
# EV           92.00
