runId,phase,effectiveMode,modeName,robotId,taskSeq,pickupNode,destNode,taskStartSim,toPickupSec,deliveryLegSec,returnSec,totalSec,expOutSec,expInSec,hopsToStore,hopsToDest,hopsReturn,crowdednessLevel,numRobots,numOrders,randomSeed
20260513_224522,0,0,SSP,0,1,node5,node20,0.00,4.50,20.25,0.00,24.75,34.50,77.89,1,7,0,1,1,20,3181
20260513_224522,0,0,SSP,0,2,node74,node34,24.75,4.09,17.65,0.00,21.74,0.00,92.89,0,11,0,1,1,20,3181
20260513_224522,0,0,SSP,0,3,node5,node25,46.50,12.16,8.93,0.00,21.09,0.00,49.76,0,7,0,1,1,20,3181
20260513_224522,0,0,SSP,0,4,node74,node34,67.58,8.98,19.70,0.00,28.67,0.00,92.89,0,11,0,1,1,20,3181
20260513_224522,0,0,SSP,0,5,node5,node10,96.26,12.83,11.85,0.00,24.68,0.00,53.75,0,3,0,1,1,20,3181
20260513_224522,0,0,SSP,0,6,node74,node56,120.93,3.57,14.81,0.00,18.38,0.00,71.35,0,6,0,1,1,20,3181
20260513_224522,0,0,SSP,0,7,node5,node54,139.32,3.22,7.94,0.00,11.16,0.00,29.26,0,5,0,1,1,20,3181
20260513_224522,0,0,SSP,0,8,node5,node34,150.47,8.45,10.58,0.00,19.03,0.00,52.88,0,5,0,1,1,20,3181
20260513_224522,0,0,SSP,0,9,node5,node21,169.51,12.84,13.38,0.00,26.22,0.00,70.86,0,6,0,1,1,20,3181
20260513_224522,0,0,SSP,0,10,node74,node40,195.73,2.41,12.99,0.00,15.39,0.00,61.49,0,8,0,1,1,20,3181
20260513_224522,0,0,SSP,0,11,node16,node46,211.12,10.71,2.46,0.00,13.17,0.00,12.31,0,2,0,1,1,20,3181
20260513_224522,0,0,SSP,0,12,node16,node68,224.28,2.46,14.25,0.00,16.71,0.00,49.49,0,6,0,1,1,20,3181
20260513_224522,0,0,SSP,0,13,node74,node15,240.99,5.74,3.71,0.00,9.45,0.00,20.84,0,3,0,1,1,20,3181
20260513_224522,0,0,SSP,0,14,node16,node3,250.44,0.82,20.80,0.00,21.62,0.00,79.33,0,5,0,1,1,20,3181
