runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260513_224408,0,0,SSP,1,20,1,2647,394.50,20,19.71,7.80,36.29,7.89,11.82,0.00,20,0,0,0,0,0,0,0,0,0,394.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_224408,1,1,EV,1,20,1,2647,387.00,20,19.35,8.60,36.26,8.27,11.08,0.00,20,0,0,0,0,0,0,0,0,0,386.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_224408,2,2,EA,1,20,1,2647,377.50,20,18.86,4.92,33.44,7.40,11.45,0.00,20,0,0,0,0,0,0,0,0,0,377.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         394.50
# EV          387.00
# EA          377.50
# SSP     vs best: +4.3%
# EV      vs best: +2.5%
# EA      vs best: +0.0%
20260513_224408,0,0,SSP,2,20,1,2647,200.00,20,19.89,10.96,38.85,8.17,11.72,0.00,10,10,0,0,0,0,0,0,0,0,199.70,198.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_224408,1,1,EV,2,20,1,2647,200.00,20,19.80,12.16,34.57,8.54,11.26,0.00,10,10,0,0,0,0,0,0,0,0,199.71,196.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
