runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260513_225315,0,0,SSP,1,20,1,6661,351.00,20,17.54,8.38,33.61,7.30,10.24,0.00,20,0,0,0,0,0,0,0,0,0,350.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_225315,1,1,EV,1,20,1,6661,333.50,20,16.66,8.28,29.33,7.11,9.55,0.00,20,0,0,0,0,0,0,0,0,0,333.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_225315,2,2,EA,1,20,1,6661,328.00,20,16.39,3.45,29.97,6.76,9.63,0.00,20,0,0,0,0,0,0,0,0,0,327.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         351.00
# EV          333.50
# EA          328.00
# SSP     vs best: +6.6%
# EV      vs best: +1.6%
# EA      vs best: +0.0%
20260513_225315,0,0,SSP,2,20,1,6661,179.00,20,17.81,8.14,30.03,7.33,10.48,0.00,11,9,0,0,0,0,0,0,0,0,178.68,177.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_225315,1,1,EV,2,20,1,6661,170.50,20,16.73,8.54,26.65,7.05,9.69,0.00,11,9,0,0,0,0,0,0,0,0,170.39,164.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_225315,2,2,EA,2,20,1,6661,178.50,20,17.31,2.84,29.46,7.77,9.53,0.00,11,9,0,0,0,0,0,0,0,0,178.47,167.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         179.00
# EV          170.50
# EA          178.50
# SSP     vs best: +4.7%
# EV      vs best: +0.0%
# EA      vs best: +4.5%
20260513_225315,0,0,SSP,3,20,1,6661,128.00,20,17.59,7.49,32.93,7.53,10.06,0.00,8,6,6,0,0,0,0,0,0,0,120.14,104.24,127.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_225315,1,1,EV,3,20,1,6661,127.00,20,17.74,8.54,29.05,7.96,9.77,0.00,7,7,6,0,0,0,0,0,0,0,103.17,125.00,126.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_225315,2,2,EA,3,20,1,6661,126.00,20,17.43,2.84,31.90,7.85,9.58,0.00,7,7,6,0,0,0,0,0,0,0,112.46,125.61,110.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         128.00
# EV          127.00
# EA          126.00
# SSP     vs best: +1.6%
# EV      vs best: +0.8%
# EA      vs best: +0.0%
20260513_225315,0,0,SSP,4,20,1,6661,90.00,20,17.31,7.28,26.85,7.35,9.97,0.00,7,4,5,4,0,0,0,0,0,0,88.90,78.74,89.75,88.88,0.00,0.00,0.00,0.00,0.00,0.00
20260513_225315,1,1,EV,4,20,1,6661,96.00,20,17.74,7.81,38.00,7.79,9.95,0.00,8,4,5,3,0,0,0,0,0,0,87.44,89.78,95.87,81.68,0.00,0.00,0.00,0.00,0.00,0.00
20260513_225315,2,2,EA,4,20,1,6661,109.00,20,17.50,2.84,31.16,7.65,9.85,0.00,6,4,4,6,0,0,0,0,0,0,94.88,76.62,69.84,108.63,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          90.00
# EV           96.00
# EA          109.00
# SSP     vs best: +0.0%
# EV      vs best: +6.3%
# EA      vs best: +17.4%
20260513_225315,0,0,SSP,5,20,1,6661,80.00,20,17.69,4.85,26.61,7.22,10.47,0.00,4,3,4,3,6,0,0,0,0,0,79.95,66.76,65.90,75.10,66.15,0.00,0.00,0.00,0.00,0.00
20260513_225315,1,1,EV,5,20,1,6661,76.00,20,16.64,4.44,24.60,6.81,9.84,0.00,4,3,4,3,6,0,0,0,0,0,75.58,63.08,62.97,65.69,65.54,0.00,0.00,0.00,0.00,0.00
