runId,phase,effectiveMode,modeName,robotId,taskSeq,pickupNode,destNode,taskStartSim,toPickupSec,deliveryLegSec,returnSec,totalSec,expOutSec,expInSec,hopsToStore,hopsToDest,hopsReturn,crowdednessLevel,numRobots,numOrders,randomSeed
20260513_223917,0,0,SSP,0,1,node65,node29,0.00,6.85,6.24,0.00,13.08,36.23,24.56,1,4,0,1,1,20,1297
20260513_223917,0,0,SSP,0,2,node65,node6,13.08,5.18,4.93,0.00,10.12,0.00,23.44,0,3,0,1,1,20,1297
20260513_223917,0,0,SSP,0,3,node65,node25,23.20,4.26,8.14,0.00,12.40,0.00,38.76,0,6,0,1,1,20,1297
20260513_223917,0,0,SSP,0,4,node10,node41,35.60,6.89,17.20,0.00,24.09,0.00,79.20,0,9,0,1,1,20,1297
20260513_223917,0,0,SSP,0,5,node42,node20,59.69,1.15,13.43,0.00,14.58,0.00,54.93,0,8,0,1,1,20,1297
20260513_223917,0,0,SSP,0,6,node10,node73,74.27,8.12,3.46,0.00,11.59,0.00,21.10,0,3,0,1,1,20,1297
20260513_223917,0,0,SSP,0,7,node10,node65,85.86,5.50,3.61,0.00,9.11,0.00,19.30,0,3,0,1,1,20,1297
20260513_223917,0,0,SSP,0,8,node10,node57,94.97,5.62,8.39,0.00,14.02,0.00,33.89,0,4,0,1,1,20,1297
20260513_223917,0,0,SSP,0,9,node10,node58,108.99,9.19,5.85,0.00,15.03,0.00,24.55,0,3,0,1,1,20,1297
20260513_223917,0,0,SSP,0,10,node10,node18,124.02,7.95,8.98,0.00,16.93,0.00,48.43,0,7,0,1,1,20,1297
20260513_223917,0,0,SSP,0,11,node44,node9,140.95,5.99,17.44,0.00,23.44,0.00,84.79,0,8,0,1,1,20,1297
20260513_223917,0,0,SSP,0,12,node44,node75,164.39,17.37,11.54,0.00,28.91,0.00,54.21,0,8,0,1,1,20,1297
20260513_223917,0,0,SSP,0,13,node44,node21,193.30,11.12,10.75,0.00,21.87,0.00,48.71,0,7,0,1,1,20,1297
20260513_223917,0,0,SSP,0,14,node44,node45,215.17,10.35,1.36,0.00,11.71,0.00,6.80,0,1,0,1,1,20,1297
20260513_223917,0,0,SSP,0,15,node44,node23,226.88,1.36,12.52,0.00,13.88,0.00,63.36,0,9,0,1,1,20,1297
20260513_223917,0,0,SSP,0,16,node42,node60,240.76,16.89,4.25,0.00,21.15,0.00,22.83,0,3,0,1,1,20,1297
20260513_223917,0,0,SSP,0,17,node42,node37,261.91,4.57,6.65,0.00,11.21,0.00,30.81,0,5,0,1,1,20,1297
20260513_223917,0,0,SSP,0,18,node42,node38,273.12,6.16,4.93,0.00,11.10,0.00,24.72,0,4,0,1,1,20,1297
20260513_223917,0,0,SSP,0,19,node42,node33,284.22,5.25,12.05,0.00,17.29,0.00,55.20,0,8,0,1,1,20,1297
20260513_223917,0,0,SSP,0,20,node42,node52,301.51,11.54,8.86,0.00,20.40,0.00,46.46,0,7,0,1,1,20,1297
20260513_223917,1,1,EV,0,1,node65,node29,322.00,6.80,6.66,0.00,13.46,36.23,24.56,1,4,0,1,1,20,1297
20260513_223917,1,1,EV,0,2,node65,node6,335.46,5.54,4.52,0.00,10.06,0.00,23.44,0,3,0,1,1,20,1297
20260513_223917,1,1,EV,0,3,node65,node25,345.52,4.03,7.91,0.00,11.94,0.00,38.76,0,6,0,1,1,20,1297
20260513_223917,1,1,EV,0,4,node10,node41,357.46,5.14,14.96,0.00,20.10,0.00,70.09,0,9,0,1,1,20,1297
20260513_223917,1,1,EV,0,5,node42,node20,377.55,1.40,11.44,0.00,12.84,0.00,54.93,0,8,0,1,1,20,1297
20260513_223917,1,1,EV,0,6,node10,node73,390.39,8.44,3.46,0.00,11.90,0.00,21.10,0,3,0,1,1,20,1297
20260513_223917,1,1,EV,0,7,node10,node65,402.30,5.78,4.88,0.00,10.66,0.00,19.30,0,3,0,1,1,20,1297
20260513_223917,1,1,EV,0,8,node10,node57,412.96,6.04,8.09,0.00,14.13,0.00,33.89,0,4,0,1,1,20,1297
20260513_223917,1,1,EV,0,9,node10,node58,427.09,8.80,6.40,0.00,15.20,0.00,24.55,0,3,0,1,1,20,1297
20260513_223917,1,1,EV,0,10,node10,node18,442.29,6.71,8.53,0.00,15.24,0.00,48.43,0,7,0,1,1,20,1297
20260513_223917,1,1,EV,0,11,node44,node9,457.53,5.40,14.11,0.00,19.51,0.00,77.06,0,9,0,1,1,20,1297
20260513_223917,1,1,EV,0,12,node44,node75,477.04,18.03,10.99,0.00,29.02,0.00,54.21,0,8,0,1,1,20,1297
20260513_223917,1,1,EV,0,13,node44,node21,506.06,11.15,9.60,0.00,20.74,0.00,48.71,0,7,0,1,1,20,1297
20260513_223917,1,1,EV,0,14,node44,node45,526.80,10.32,1.36,0.00,11.68,0.00,6.80,0,1,0,1,1,20,1297
20260513_223917,1,1,EV,0,15,node44,node23,538.48,1.36,16.77,0.00,18.14,0.00,63.36,0,9,0,1,1,20,1297
20260513_223917,1,1,EV,0,16,node42,node60,556.62,17.16,4.88,0.00,22.04,0.00,22.83,0,3,0,1,1,20,1297
20260513_223917,1,1,EV,0,17,node42,node37,578.66,5.10,6.14,0.00,11.24,0.00,30.81,0,5,0,1,1,20,1297
20260513_223917,1,1,EV,0,18,node42,node38,589.90,6.67,5.18,0.00,11.85,0.00,24.72,0,4,0,1,1,20,1297
20260513_223917,1,1,EV,0,19,node42,node33,601.75,5.21,11.78,0.00,16.99,0.00,55.20,0,8,0,1,1,20,1297
20260513_223917,1,1,EV,0,20,node42,node52,618.73,12.88,10.33,0.00,23.21,0.00,46.46,0,7,0,1,1,20,1297
20260513_223917,2,2,EA,0,1,node10,node65,642.00,10.35,2.79,0.00,13.14,54.87,19.30,1,3,0,1,1,20,1297
20260513_223917,2,2,EA,0,2,node65,node6,655.14,0.00,4.93,0.00,4.93,0.00,23.44,0,3,0,1,1,20,1297
20260513_223917,2,2,EA,0,3,node65,node29,660.07,4.53,4.76,0.00,9.30,0.00,24.56,0,4,0,1,1,20,1297
20260513_223917,2,2,EA,0,4,node10,node58,669.37,8.65,6.27,0.00,14.92,0.00,24.55,0,3,0,1,1,20,1297
20260513_223917,2,2,EA,0,5,node65,node25,684.29,1.27,7.99,0.00,9.26,0.00,38.76,0,6,0,1,1,20,1297
20260513_223917,2,2,EA,0,6,node10,node73,693.56,5.14,3.98,0.00,9.12,0.00,21.10,0,3,0,1,1,20,1297
20260513_223917,2,2,EA,0,7,node44,node45,702.67,9.08,1.36,0.00,10.44,0.00,6.80,0,1,0,1,1,20,1297
20260513_223917,2,2,EA,0,8,node42,node60,713.11,4.86,4.82,0.00,9.69,0.00,22.83,0,3,0,1,1,20,1297
20260513_223917,2,2,EA,0,9,node42,node38,722.80,5.67,4.93,0.00,10.61,0.00,24.72,0,4,0,1,1,20,1297
20260513_223917,2,2,EA,0,10,node42,node37,733.40,5.21,6.38,0.00,11.59,0.00,30.81,0,5,0,1,1,20,1297
20260513_223917,2,2,EA,0,11,node42,node20,744.99,6.41,11.68,0.00,18.09,0.00,54.93,0,8,0,1,1,20,1297
