runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260513_230510,0,0,SSP,1,20,1,2027,309.00,20,15.44,2.62,25.95,5.68,9.76,0.00,20,0,0,0,0,0,0,0,0,0,308.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230510,1,1,EV,1,20,1,2027,305.50,20,15.26,2.62,27.97,5.41,9.85,0.00,20,0,0,0,0,0,0,0,0,0,305.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230510,2,2,EA,1,20,1,2027,313.50,20,15.67,3.28,28.32,5.90,9.78,0.00,20,0,0,0,0,0,0,0,0,0,313.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         309.00
# EV          305.50
# EA          313.50
# SSP     vs best: +1.1%
# EV      vs best: +0.0%
# EA      vs best: +2.6%
20260513_230510,0,0,SSP,2,20,1,2027,164.50,20,15.78,5.26,29.39,5.59,10.20,0.00,10,10,0,0,0,0,0,0,0,0,151.41,164.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230510,1,1,EV,2,20,1,2027,164.00,20,15.91,5.76,30.33,5.37,10.54,0.00,10,10,0,0,0,0,0,0,0,0,154.38,163.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230510,2,2,EA,2,20,1,2027,155.00,20,15.23,3.28,27.06,5.22,10.02,0.00,10,10,0,0,0,0,0,0,0,0,154.66,150.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         164.50
# EV          164.00
# EA          155.00
# SSP     vs best: +5.8%
# EV      vs best: +5.5%
# EA      vs best: +0.0%
20260513_230510,0,0,SSP,3,20,1,2027,120.00,20,16.19,2.62,26.69,6.26,9.93,0.00,7,7,6,0,0,0,0,0,0,0,119.59,99.65,104.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230510,1,1,EV,3,20,1,2027,124.50,20,17.00,2.62,29.58,6.49,10.51,0.00,6,8,6,0,0,0,0,0,0,0,100.18,124.42,115.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230510,2,2,EA,3,20,1,2027,111.00,20,15.19,4.75,29.17,5.22,9.98,0.00,6,7,7,0,0,0,0,0,0,0,91.03,110.59,102.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         120.00
# EV          124.50
# EA          111.00
# SSP     vs best: +7.5%
# EV      vs best: +10.8%
# EA      vs best: +0.0%
20260513_230510,0,0,SSP,4,20,1,2027,92.50,20,15.49,5.27,24.12,5.51,9.99,0.00,5,7,4,4,0,0,0,0,0,0,92.02,68.34,74.46,75.00,0.00,0.00,0.00,0.00,0.00,0.00
