runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260513_230052,0,0,SSP,1,20,1,9341,428.00,20,21.38,5.75,37.43,9.40,11.98,0.00,20,0,0,0,0,0,0,0,0,0,427.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230052,1,1,EV,1,20,1,9341,405.00,20,20.25,9.02,32.60,9.49,10.76,0.00,20,0,0,0,0,0,0,0,0,0,404.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230052,2,2,EA,1,20,1,9341,419.00,20,20.93,10.33,35.35,9.39,11.54,0.00,20,0,0,0,0,0,0,0,0,0,418.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         428.00
# EV          405.00
# EA          419.00
# SSP     vs best: +5.4%
# EV      vs best: +0.0%
# EA      vs best: +3.3%
20260513_230052,0,0,SSP,2,20,1,9341,239.50,20,22.68,9.02,36.21,10.36,12.32,0.00,9,11,0,0,0,0,0,0,0,0,239.09,214.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230052,1,1,EV,2,20,1,9341,217.00,20,21.38,9.02,32.73,10.12,11.26,0.00,9,11,0,0,0,0,0,0,0,0,216.97,210.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230052,2,2,EA,2,20,1,9341,219.50,20,20.73,10.60,31.39,8.98,11.75,0.00,10,10,0,0,0,0,0,0,0,0,195.34,219.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         239.50
# EV          217.00
# EA          219.50
# SSP     vs best: +9.4%
# EV      vs best: +0.0%
# EA      vs best: +1.1%
20260513_230052,0,0,SSP,3,20,1,9341,156.50,20,22.29,11.29,34.16,9.92,12.37,0.00,6,7,7,0,0,0,0,0,0,0,135.18,156.20,154.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230052,1,1,EV,3,20,1,9341,151.50,20,21.49,11.80,34.84,10.02,11.47,0.00,7,6,7,0,0,0,0,0,0,0,151.32,130.80,147.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230052,2,2,EA,3,20,1,9341,150.50,20,21.33,10.95,32.65,9.61,11.72,0.00,7,6,7,0,0,0,0,0,0,0,142.10,134.27,150.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         156.50
# EV          151.50
# EA          150.50
# SSP     vs best: +3.8%
# EV      vs best: +0.7%
# EA      vs best: +0.0%
20260513_230052,0,0,SSP,4,20,1,9341,125.00,20,22.06,9.76,35.37,9.61,12.44,0.00,5,6,4,5,0,0,0,0,0,0,104.91,124.52,95.94,115.76,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230052,1,1,EV,4,20,1,9341,111.50,20,20.92,8.76,33.11,9.47,11.45,0.00,5,5,5,5,0,0,0,0,0,0,103.56,94.90,111.33,108.57,0.00,0.00,0.00,0.00,0.00,0.00
20260513_230052,2,2,EA,4,20,1,9341,111.00,20,20.56,8.20,41.61,8.95,11.62,0.00,5,5,5,5,0,0,0,0,0,0,110.53,105.97,91.52,103.27,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         125.00
# EV          111.50
# EA          111.00
# SSP     vs best: +11.2%
# EV      vs best: +0.4%
# EA      vs best: +0.0%
20260513_230052,0,0,SSP,5,20,1,9341,98.00,20,21.30,8.05,35.17,9.13,12.17,0.00,4,4,4,4,4,0,0,0,0,0,97.83,87.44,81.83,85.82,73.14,0.00,0.00,0.00,0.00,0.00
20260513_230052,1,1,EV,5,20,1,9341,92.50,20,20.53,9.01,34.14,8.99,11.54,0.00,4,4,4,4,4,0,0,0,0,0,92.02,83.23,81.39,78.93,75.02,0.00,0.00,0.00,0.00,0.00
20260513_230052,2,2,EA,5,20,1,9341,96.50,20,20.32,7.24,36.48,8.80,11.52,0.00,4,4,3,5,4,0,0,0,0,0,96.38,77.53,70.03,95.50,66.98,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          98.00
# EV           92.50
# EA           96.50
# SSP     vs best: +5.6%
# EV      vs best: +0.0%
# EA      vs best: +4.1%
20260513_230052,0,0,SSP,6,20,1,9341,83.00,20,20.77,8.75,34.34,8.97,11.80,0.00,4,3,3,3,4,3,0,0,0,0,82.68,70.78,62.97,66.95,67.85,64.17,0.00,0.00,0.00,0.00
20260513_230052,1,1,EV,6,20,1,9341,73.00,20,19.83,8.05,31.75,8.39,11.44,0.00,4,3,3,3,4,3,0,0,0,0,72.67,67.16,58.30,65.24,66.90,66.43,0.00,0.00,0.00,0.00
20260513_230052,2,2,EA,6,20,1,9341,85.50,20,20.72,3.58,37.70,9.01,11.71,0.00,3,3,3,4,3,4,0,0,0,0,59.05,79.63,79.19,55.11,56.11,85.34,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          83.00
# EV           73.00
# EA           85.50
# SSP     vs best: +12.0%
# EV      vs best: +0.0%
# EA      vs best: +14.6%
20260513_230052,0,0,SSP,7,20,1,9341,70.50,20,20.27,8.72,33.74,8.43,11.84,0.00,3,3,2,3,4,3,2,0,0,0,54.31,61.40,46.87,58.31,70.20,66.63,47.70,0.00,0.00,0.00
20260513_230052,1,1,EV,7,20,1,9341,68.00,20,19.14,8.40,29.50,7.87,11.27,0.00,3,2,3,3,4,3,2,0,0,0,49.44,46.08,67.95,57.16,57.20,57.63,47.32,0.00,0.00,0.00
20260513_230052,2,2,EA,7,20,1,9341,71.00,20,19.74,4.85,30.63,8.29,11.44,0.00,3,2,3,3,3,3,3,0,0,0,68.25,42.78,64.05,43.50,60.42,45.06,70.68,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP          70.50
# EV           68.00
# EA           71.00
# SSP     vs best: +3.5%
# EV      vs best: +0.0%
# EA      vs best: +4.2%
20260513_230052,0,0,SSP,8,20,1,9341,62.00,20,20.00,4.22,33.86,8.39,11.61,0.00,3,2,2,3,3,3,2,2,0,0,54.43,43.96,48.40,61.84,50.70,48.19,47.16,45.27,0.00,0.00
20260513_230052,1,1,EV,8,20,1,9341,59.00,20,18.95,3.58,30.14,7.98,10.97,0.00,3,2,2,3,3,3,2,2,0,0,48.27,44.13,42.64,58.55,47.83,50.39,46.86,40.33,0.00,0.00
