runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260513_224754,0,0,SSP,1,20,1,4253,399.50,20,19.96,5.52,38.62,6.95,13.01,0.00,20,0,0,0,0,0,0,0,0,0,399.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_224754,1,1,EV,1,20,1,4253,379.00,20,18.94,5.78,33.09,6.77,12.17,0.00,20,0,0,0,0,0,0,0,0,0,378.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_224754,2,2,EA,1,20,1,4253,369.00,20,18.43,6.98,29.58,6.59,11.84,0.00,20,0,0,0,0,0,0,0,0,0,368.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         399.50
# EV          379.00
# EA          369.00
# SSP     vs best: +7.6%
# EV      vs best: +2.6%
# EA      vs best: +0.0%
20260513_224754,0,0,SSP,2,20,1,4253,201.50,20,19.54,6.80,31.40,6.90,12.64,0.00,11,9,0,0,0,0,0,0,0,0,189.54,201.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_224754,1,1,EV,2,20,1,4253,201.00,20,19.21,6.72,29.67,6.83,12.38,0.00,12,8,0,0,0,0,0,0,0,0,200.77,183.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_224754,2,2,EA,2,20,1,4253,199.00,20,19.05,7.56,29.93,6.78,12.27,0.00,9,11,0,0,0,0,0,0,0,0,182.24,198.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         201.50
# EV          201.00
# EA          199.00
# SSP     vs best: +1.2%
# EV      vs best: +1.0%
# EA      vs best: +0.0%
20260513_224754,0,0,SSP,3,20,1,4253,134.00,20,19.52,5.14,32.09,6.73,12.80,0.00,8,6,6,0,0,0,0,0,0,0,133.89,127.91,128.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_224754,1,1,EV,3,20,1,4253,138.00,20,19.32,5.71,29.26,6.65,12.67,0.00,8,6,6,0,0,0,0,0,0,0,137.56,121.96,126.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_224754,2,2,EA,3,20,1,4253,135.50,20,18.95,7.56,27.31,6.74,12.21,0.00,7,6,7,0,0,0,0,0,0,0,129.94,113.79,135.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         134.00
# EV          138.00
# EA          135.50
# SSP     vs best: +0.0%
# EV      vs best: +2.9%
# EA      vs best: +1.1%
20260513_224754,0,0,SSP,4,20,1,4253,102.50,20,18.81,5.71,32.85,6.24,12.57,0.00,6,5,5,4,0,0,0,0,0,0,102.41,98.95,90.17,84.74,0.00,0.00,0.00,0.00,0.00,0.00
20260513_224754,1,1,EV,4,20,1,4253,104.50,20,18.86,5.14,33.56,6.31,12.55,0.00,6,5,5,4,0,0,0,0,0,0,104.20,99.70,87.70,85.60,0.00,0.00,0.00,0.00,0.00,0.00
20260513_224754,2,2,EA,4,20,1,4253,104.50,20,19.25,8.70,33.56,6.88,12.37,0.00,5,5,5,5,0,0,0,0,0,0,104.19,98.96,89.49,92.44,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         102.50
# EV          104.50
# EA          104.50
