runId,phase,effectiveMode,modeName,simTime,robotId,eventType,pickupNode,destNode,taskSeq,detail
20260513_224941,0,0,SSP,0.000,R0,TASK_CLAIMED,node2,node45,1,"mode=SSP remaining=19"
20260513_224941,0,0,SSP,0.000,R0,DEPART_TO_PICKUP,node2,node45,1,"hops=1"
20260513_224941,0,0,SSP,0.000,R0,ARRIVED_AT_PICKUP,node2,node45,1,"toPickupTime=0.0s"
20260513_224941,0,0,SSP,24.837,R0,ARRIVED_AT_DEST,node2,node45,1,"delivLegTime=24.8s"
20260513_224941,0,0,SSP,24.837,R0,TASK_COMPLETE,node2,node45,1,"total=24.8s toPickup=0.0s delivery=24.8s return=0.0s"
20260513_224941,0,0,SSP,24.837,R0,TASK_CLAIMED,node60,node62,2,"mode=SSP remaining=18"
20260513_224941,0,0,SSP,24.837,R0,DEPART_TO_NEXT_PICKUP,node2,node45,1,"nextPickup=node60"
20260513_224941,0,0,SSP,31.006,R0,DEPART_TO_PICKUP,node60,node62,2,"hops=0"
20260513_224941,0,0,SSP,31.006,R0,ARRIVED_AT_PICKUP,node60,node62,2,"toPickupTime=6.2s"
20260513_224941,0,0,SSP,32.429,R0,ARRIVED_AT_DEST,node60,node62,2,"delivLegTime=1.4s"
20260513_224941,0,0,SSP,32.429,R0,TASK_COMPLETE,node60,node62,2,"total=7.6s toPickup=6.2s delivery=1.4s return=0.0s"
20260513_224941,0,0,SSP,32.429,R0,TASK_CLAIMED,node60,node71,3,"mode=SSP remaining=17"
20260513_224941,0,0,SSP,32.429,R0,DEPART_TO_NEXT_PICKUP,node60,node62,2,"nextPickup=node60"
20260513_224941,0,0,SSP,33.853,R0,DEPART_TO_PICKUP,node60,node71,3,"hops=0"
20260513_224941,0,0,SSP,33.853,R0,ARRIVED_AT_PICKUP,node60,node71,3,"toPickupTime=1.4s"
20260513_224941,0,0,SSP,44.632,R0,ARRIVED_AT_DEST,node60,node71,3,"delivLegTime=10.8s"
20260513_224941,0,0,SSP,44.632,R0,TASK_COMPLETE,node60,node71,3,"total=12.2s toPickup=1.4s delivery=10.8s return=0.0s"
20260513_224941,0,0,SSP,44.632,R0,TASK_CLAIMED,node67,node69,4,"mode=SSP remaining=16"
20260513_224941,0,0,SSP,44.632,R0,DEPART_TO_NEXT_PICKUP,node60,node71,3,"nextPickup=node67"
20260513_224941,0,0,SSP,51.047,R0,DEPART_TO_PICKUP,node67,node69,4,"hops=0"
20260513_224941,0,0,SSP,51.047,R0,ARRIVED_AT_PICKUP,node67,node69,4,"toPickupTime=6.4s"
20260513_224941,0,0,SSP,53.488,R0,ARRIVED_AT_DEST,node67,node69,4,"delivLegTime=2.4s"
20260513_224941,0,0,SSP,53.488,R0,TASK_COMPLETE,node67,node69,4,"total=8.9s toPickup=6.4s delivery=2.4s return=0.0s"
20260513_224941,0,0,SSP,53.488,R0,TASK_CLAIMED,node67,node62,5,"mode=SSP remaining=15"
20260513_224941,0,0,SSP,53.488,R0,DEPART_TO_NEXT_PICKUP,node67,node69,4,"nextPickup=node67"
20260513_224941,0,0,SSP,56.278,R0,DEPART_TO_PICKUP,node67,node62,5,"hops=0"
20260513_224941,0,0,SSP,56.278,R0,ARRIVED_AT_PICKUP,node67,node62,5,"toPickupTime=2.8s"
20260513_224941,0,0,SSP,76.642,R0,ARRIVED_AT_DEST,node67,node62,5,"delivLegTime=20.4s"
20260513_224941,0,0,SSP,76.642,R0,TASK_COMPLETE,node67,node62,5,"total=23.2s toPickup=2.8s delivery=20.4s return=0.0s"
20260513_224941,0,0,SSP,76.642,R0,TASK_CLAIMED,node58,node56,6,"mode=SSP remaining=14"
20260513_224941,0,0,SSP,76.642,R0,DEPART_TO_NEXT_PICKUP,node67,node62,5,"nextPickup=node58"
20260513_224941,0,0,SSP,92.770,R0,DEPART_TO_PICKUP,node58,node56,6,"hops=0"
20260513_224941,0,0,SSP,92.770,R0,ARRIVED_AT_PICKUP,node58,node56,6,"toPickupTime=16.1s"
20260513_224941,0,0,SSP,95.970,R0,ARRIVED_AT_DEST,node58,node56,6,"delivLegTime=3.2s"
20260513_224941,0,0,SSP,95.970,R0,TASK_COMPLETE,node58,node56,6,"total=19.3s toPickup=16.1s delivery=3.2s return=0.0s"
20260513_224941,0,0,SSP,95.970,R0,TASK_CLAIMED,node58,node33,7,"mode=SSP remaining=13"
20260513_224941,0,0,SSP,95.970,R0,DEPART_TO_NEXT_PICKUP,node58,node56,6,"nextPickup=node58"
20260513_224941,0,0,SSP,99.370,R0,DEPART_TO_PICKUP,node58,node33,7,"hops=0"
20260513_224941,0,0,SSP,99.370,R0,ARRIVED_AT_PICKUP,node58,node33,7,"toPickupTime=3.4s"
