runId,phase,effectiveMode,modeName,numRobots,numOrders,crowdednessLevel,randomSeed,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,robot0Tasks,robot1Tasks,robot2Tasks,robot3Tasks,robot4Tasks,robot5Tasks,robot6Tasks,robot7Tasks,robot8Tasks,robot9Tasks,robot0TotalSec,robot1TotalSec,robot2TotalSec,robot3TotalSec,robot4TotalSec,robot5TotalSec,robot6TotalSec,robot7TotalSec,robot8TotalSec,robot9TotalSec
20260513_224041,0,0,SSP,1,20,1,1847,374.00,20,18.68,10.40,31.12,7.62,11.06,0.00,20,0,0,0,0,0,0,0,0,0,373.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_224041,1,1,EV,1,20,1,1847,356.50,20,17.80,9.63,28.73,7.42,10.39,0.00,20,0,0,0,0,0,0,0,0,0,356.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_224041,2,2,EA,1,20,1,1847,362.00,20,18.09,10.38,31.41,7.20,10.89,0.00,20,0,0,0,0,0,0,0,0,0,361.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         374.00
# EV          356.50
# EA          362.00
# SSP     vs best: +4.7%
# EV      vs best: +0.0%
# EA      vs best: +1.5%
20260513_224041,0,0,SSP,2,20,1,1847,194.50,20,18.80,10.91,32.48,7.02,11.78,0.00,10,10,0,0,0,0,0,0,0,0,181.70,194.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_224041,1,1,EV,2,20,1,1847,186.50,20,18.01,10.91,25.64,7.09,10.92,0.00,10,10,0,0,0,0,0,0,0,0,186.01,174.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_224041,2,2,EA,2,20,1,1847,182.50,20,17.45,9.01,34.29,6.75,10.70,0.00,10,10,0,0,0,0,0,0,0,0,182.12,166.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         194.50
# EV          186.50
# EA          182.50
# SSP     vs best: +6.2%
# EV      vs best: +2.1%
# EA      vs best: +0.0%
20260513_224041,0,0,SSP,3,20,1,1847,132.50,20,17.82,7.98,32.69,6.05,11.77,0.00,6,7,7,0,0,0,0,0,0,0,132.32,116.05,108.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_224041,1,1,EV,3,20,1,1847,125.00,20,17.82,7.98,28.29,6.74,11.08,0.00,6,6,8,0,0,0,0,0,0,0,108.19,124.81,123.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20260513_224041,2,2,EA,3,20,1,1847,128.00,20,17.74,3.79,34.09,7.00,10.74,0.00,6,7,7,0,0,0,0,0,0,0,120.70,127.94,106.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00

# COMPARISON SUMMARY
# Mode    Makespan(s)
# SSP         132.50
# EV          125.00
# EA          128.00
# SSP     vs best: +5.7%
# EV      vs best: +0.0%
# EA      vs best: +2.3%
20260513_224041,0,0,SSP,4,20,1,1847,100.50,20,18.69,10.02,32.84,6.67,12.03,0.00,6,5,4,5,0,0,0,0,0,0,100.46,85.10,97.15,91.15,0.00,0.00,0.00,0.00,0.00,0.00
