runId,phase,effectiveMode,modeName,robotId,taskSeq,pickupNode,destNode,taskStartSim,toPickupSec,deliveryLegSec,returnSec,totalSec,expOutSec,expInSec,hopsToStore,hopsToDest,hopsReturn,crowdednessLevel,numRobots,numOrders,randomSeed
20260513_230210,0,0,SSP,0,1,node38,node17,0.00,8.65,13.76,0.00,22.41,44.86,57.87,1,9,0,1,1,20,9883
20260513_230210,0,0,SSP,0,2,node75,node10,22.41,6.86,5.92,0.00,12.78,0.00,24.23,0,3,0,1,1,20,9883
20260513_230210,0,0,SSP,0,3,node9,node8,35.19,1.95,2.67,0.00,4.62,0.00,10.83,0,1,0,1,1,20,9883
20260513_230210,0,0,SSP,0,4,node9,node61,39.80,2.17,13.06,0.00,15.23,0.00,66.29,0,6,0,1,1,20,9883
20260513_230210,0,0,SSP,0,5,node52,node35,55.03,10.03,3.07,0.00,13.10,0.00,15.33,0,2,0,1,1,20,9883
20260513_230210,0,0,SSP,0,6,node52,node44,68.13,3.46,9.92,0.00,13.37,0.00,47.31,0,6,0,1,1,20,9883
20260513_230210,0,0,SSP,0,7,node38,node69,81.50,8.10,14.34,0.00,22.44,0.00,84.14,0,9,0,1,1,20,9883
20260513_230210,0,0,SSP,0,8,node9,node12,103.95,4.02,3.73,0.00,7.75,0.00,16.42,0,2,0,1,1,20,9883
20260513_230210,0,0,SSP,0,9,node9,node34,111.70,6.06,13.95,0.00,20.01,0.00,76.60,0,10,0,1,1,20,9883
20260513_230210,0,0,SSP,0,10,node52,node38,131.71,4.57,4.73,0.00,9.30,0.00,21.74,0,3,0,1,1,20,9883
20260513_230210,0,0,SSP,0,11,node38,node7,141.01,0.00,11.32,0.00,11.32,0.00,47.86,0,6,0,1,1,20,9883
20260513_230210,0,0,SSP,0,12,node9,node69,152.33,5.07,3.07,0.00,8.14,0.00,14.11,0,2,0,1,1,20,9883
20260513_230210,0,0,SSP,0,13,node75,node72,160.47,5.68,3.92,0.00,9.60,0.00,18.19,0,2,0,1,1,20,9883
20260513_230210,0,0,SSP,0,14,node75,node61,170.07,4.14,11.23,0.00,15.37,0.00,44.70,0,5,0,1,1,20,9883
20260513_230210,0,0,SSP,0,15,node52,node13,185.44,9.96,13.82,0.00,23.78,0.00,56.74,0,6,0,1,1,20,9883
