runId,phase,effectiveMode,modeName,robotId,taskSeq,pickupNode,destNode,taskStartSim,toPickupSec,deliveryLegSec,returnSec,totalSec,expOutSec,expInSec,hopsToStore,hopsToDest,hopsReturn,crowdednessLevel,numRobots,numOrders,randomSeed
20260513_225811,0,0,SSP,0,1,node57,node22,0.00,5.33,12.17,0.00,17.51,30.04,72.61,1,8,0,1,1,20,8527
20260513_225811,0,0,SSP,0,2,node27,node40,17.51,7.36,21.32,0.00,28.68,0.00,101.52,0,12,0,1,1,20,8527
20260513_225811,0,0,SSP,0,3,node15,node21,46.19,12.27,7.12,0.00,19.39,0.00,32.86,0,5,0,1,1,20,8527
20260513_225811,0,0,SSP,0,4,node15,node72,65.58,7.47,1.92,0.00,9.38,0.00,9.59,0,2,0,1,1,20,8527
20260513_225811,0,0,SSP,0,5,node15,node28,74.97,1.92,14.01,0.00,15.93,0.00,60.91,0,8,0,1,1,20,8527
20260513_225811,0,0,SSP,0,6,node27,node46,90.89,1.71,15.74,0.00,17.44,0.00,79.65,0,11,0,1,1,20,8527
20260513_225811,0,0,SSP,0,7,node15,node52,108.33,3.55,10.51,0.00,14.06,0.00,50.24,0,7,0,1,1,20,8527
20260513_225811,0,0,SSP,0,8,node57,node70,122.39,3.89,8.04,0.00,11.92,0.00,39.12,0,5,0,1,1,20,8527
20260513_225811,0,0,SSP,0,9,node68,node5,134.32,3.68,8.39,0.00,12.08,0.00,23.65,0,3,0,1,1,20,8527
20260513_225811,0,0,SSP,0,10,node57,node64,146.40,1.14,10.49,0.00,11.63,0.00,54.44,0,4,0,1,1,20,8527
20260513_225811,0,0,SSP,0,11,node15,node67,158.03,1.52,11.51,0.00,13.03,0.00,53.53,0,7,0,1,1,20,8527
20260513_225811,0,0,SSP,0,12,node68,node50,171.06,2.32,16.29,0.00,18.61,0.00,58.36,0,4,0,1,1,20,8527
20260513_225811,0,0,SSP,0,13,node57,node8,189.67,8.37,7.70,0.00,16.07,0.00,43.72,0,3,0,1,1,20,8527
20260513_225811,0,0,SSP,0,14,node68,node74,205.74,6.42,5.26,0.00,11.68,0.00,24.57,0,3,0,1,1,20,8527
20260513_225811,0,0,SSP,0,15,node68,node47,217.42,7.27,20.14,0.00,27.41,0.00,77.61,0,7,0,1,1,20,8527
20260513_225811,0,0,SSP,0,16,node57,node7,244.82,10.31,7.14,0.00,17.45,0.00,30.72,0,2,0,1,1,20,8527
20260513_225811,0,0,SSP,0,17,node68,node2,262.27,10.47,11.73,0.00,22.20,0.00,40.44,0,4,0,1,1,20,8527
20260513_225811,0,0,SSP,0,18,node27,node37,284.47,7.95,14.27,0.00,22.22,0.00,70.58,0,9,0,1,1,20,8527
20260513_225811,0,0,SSP,0,19,node27,node43,306.69,15.89,23.77,0.00,39.67,0.00,109.27,0,11,0,1,1,20,8527
20260513_225811,0,0,SSP,0,20,node27,node42,346.36,25.82,28.78,0.00,54.61,0.00,115.92,0,12,0,1,1,20,8527
20260513_225811,1,1,EV,0,1,node57,node22,401.00,5.13,15.53,0.00,20.66,30.04,67.63,1,9,0,1,1,20,8527
20260513_225811,1,1,EV,0,2,node27,node40,421.66,7.92,18.60,0.00,26.52,0.00,89.56,0,12,0,1,1,20,8527
