runId,phase,effectiveMode,modeName,robotId,taskSeq,pickupNode,destNode,taskStartSim,toPickupSec,deliveryLegSec,returnSec,totalSec,expOutSec,expInSec,hopsToStore,hopsToDest,hopsReturn,crowdednessLevel,numRobots,numOrders,randomSeed
20260513_230309,0,0,SSP,0,1,node39,node12,0.00,9.53,22.82,0.00,32.35,51.88,79.42,1,8,0,1,1,20,1129
20260513_230309,0,0,SSP,0,2,node75,node39,32.35,6.81,15.50,0.00,22.31,0.00,67.81,0,9,0,1,1,20,1129
20260513_230309,0,0,SSP,0,3,node39,node68,54.67,0.00,20.77,0.00,20.77,0.00,81.18,0,8,0,1,1,20,1129
20260513_230309,0,0,SSP,0,4,node75,node11,75.44,7.17,8.07,0.00,15.24,0.00,31.56,0,4,0,1,1,20,1129
20260513_230309,0,0,SSP,0,5,node75,node20,90.67,6.31,2.51,0.00,8.82,0.00,12.53,0,2,0,1,1,20,1129
20260513_230309,0,0,SSP,0,6,node75,node62,99.49,2.51,8.89,0.00,11.39,0.00,39.21,0,5,0,1,1,20,1129
20260513_230309,0,0,SSP,0,7,node14,node50,110.89,4.49,4.68,0.00,9.17,0.00,40.67,0,3,0,1,1,20,1129
20260513_230309,0,0,SSP,0,8,node54,node26,120.06,2.54,21.43,0.00,23.97,0.00,92.19,0,9,0,1,1,20,1129
20260513_230309,0,0,SSP,0,9,node75,node72,144.03,9.10,4.42,0.00,13.52,0.00,18.19,0,2,0,1,1,20,1129
20260513_230309,0,0,SSP,0,10,node14,node20,157.55,1.34,6.85,0.00,8.19,0.00,35.80,0,5,0,1,1,20,1129
20260513_230309,0,0,SSP,0,11,node75,node41,165.74,2.81,11.87,0.00,14.68,0.00,61.92,0,8,0,1,1,20,1129
20260513_230309,0,0,SSP,0,12,node39,node25,180.42,2.39,23.40,0.00,25.79,0.00,96.61,0,10,0,1,1,20,1129
20260513_230309,0,0,SSP,0,13,node75,node7,206.20,7.63,13.39,0.00,21.02,0.00,50.17,0,4,0,1,1,20,1129
20260513_230309,0,0,SSP,0,14,node54,node7,227.22,4.45,9.86,0.00,14.31,0.00,29.03,0,3,0,1,1,20,1129
20260513_230309,0,0,SSP,0,15,node54,node42,241.53,5.07,7.20,0.00,12.27,0.00,37.99,0,4,0,1,1,20,1129
20260513_230309,0,0,SSP,0,16,node39,node23,253.79,4.05,21.73,0.00,25.78,0.00,98.92,0,10,0,1,1,20,1129
20260513_230309,0,0,SSP,0,17,node75,node70,279.57,4.50,4.15,0.00,8.65,0.00,15.93,0,2,0,1,1,20,1129
20260513_230309,0,0,SSP,0,18,node14,node10,288.22,7.33,7.91,0.00,15.23,0.00,34.46,0,4,0,1,1,20,1129
20260513_230309,0,0,SSP,0,19,node54,node15,303.46,13.44,8.53,0.00,21.97,0.00,40.87,0,5,0,1,1,20,1129
20260513_230309,0,0,SSP,0,20,node54,node36,325.42,8.88,3.79,0.00,12.67,0.00,18.50,0,3,0,1,1,20,1129
20260513_230309,1,1,EV,0,1,node39,node12,338.50,9.55,21.30,0.00,30.85,51.88,79.42,1,8,0,1,1,20,1129
20260513_230309,1,1,EV,0,2,node75,node39,369.35,7.04,16.33,0.00,23.36,0.00,67.81,0,9,0,1,1,20,1129
20260513_230309,1,1,EV,0,3,node39,node68,392.71,0.00,17.14,0.00,17.14,0.00,67.69,0,9,0,1,1,20,1129
20260513_230309,1,1,EV,0,4,node75,node11,409.85,7.48,8.70,0.00,16.18,0.00,31.56,0,4,0,1,1,20,1129
20260513_230309,1,1,EV,0,5,node75,node20,426.03,6.74,2.81,0.00,9.54,0.00,12.53,0,2,0,1,1,20,1129
20260513_230309,1,1,EV,0,6,node75,node62,435.57,2.51,8.36,0.00,10.87,0.00,39.21,0,5,0,1,1,20,1129
20260513_230309,1,1,EV,0,7,node14,node50,446.44,3.82,8.01,0.00,11.83,0.00,38.74,0,5,0,1,1,20,1129
20260513_230309,1,1,EV,0,8,node54,node26,458.27,3.36,11.85,0.00,15.21,0.00,70.52,0,10,0,1,1,20,1129
20260513_230309,1,1,EV,0,9,node75,node72,473.48,8.78,4.42,0.00,13.20,0.00,18.19,0,2,0,1,1,20,1129
20260513_230309,1,1,EV,0,10,node14,node20,486.67,1.57,7.03,0.00,8.60,0.00,35.80,0,5,0,1,1,20,1129
20260513_230309,1,1,EV,0,11,node75,node41,495.27,3.34,11.85,0.00,15.20,0.00,61.92,0,8,0,1,1,20,1129
20260513_230309,1,1,EV,0,12,node39,node25,510.47,2.39,22.94,0.00,25.33,0.00,92.27,0,10,0,1,1,20,1129
20260513_230309,1,1,EV,0,13,node75,node7,535.80,7.60,11.69,0.00,19.29,0.00,50.17,0,4,0,1,1,20,1129
20260513_230309,1,1,EV,0,14,node54,node7,555.09,4.45,8.61,0.00,13.06,0.00,29.03,0,3,0,1,1,20,1129
20260513_230309,1,1,EV,0,15,node54,node42,568.15,4.45,9.10,0.00,13.55,0.00,37.99,0,4,0,1,1,20,1129
20260513_230309,1,1,EV,0,16,node39,node23,581.70,3.80,16.23,0.00,20.03,0.00,87.96,0,12,0,1,1,20,1129
20260513_230309,1,1,EV,0,17,node75,node70,601.73,4.36,3.99,0.00,8.35,0.00,15.93,0,2,0,1,1,20,1129
20260513_230309,1,1,EV,0,18,node14,node10,610.08,5.23,6.59,0.00,11.82,0.00,34.46,0,4,0,1,1,20,1129
20260513_230309,1,1,EV,0,19,node54,node15,621.89,13.29,8.08,0.00,21.37,0.00,40.87,0,5,0,1,1,20,1129
20260513_230309,1,1,EV,0,20,node54,node36,643.26,9.08,3.59,0.00,12.67,0.00,18.50,0,3,0,1,1,20,1129
20260513_230309,2,2,EA,0,1,node54,node36,656.00,10.31,2.66,0.00,12.97,50.75,18.50,1,3,0,1,1,20,1129
20260513_230309,2,2,EA,0,2,node54,node15,668.97,4.88,8.08,0.00,12.96,0.00,40.87,0,5,0,1,1,20,1129
20260513_230309,2,2,EA,0,3,node75,node72,681.93,5.47,3.64,0.00,9.11,0.00,18.19,0,2,0,1,1,20,1129
20260513_230309,2,2,EA,0,4,node75,node20,691.04,3.64,2.51,0.00,6.14,0.00,12.53,0,2,0,1,1,20,1129
20260513_230309,2,2,EA,0,5,node75,node70,697.18,2.51,3.19,0.00,5.69,0.00,15.93,0,2,0,1,1,20,1129
20260513_230309,2,2,EA,0,6,node75,node62,702.87,3.19,7.84,0.00,11.02,0.00,39.21,0,5,0,1,1,20,1129
20260513_230309,2,2,EA,0,7,node14,node20,713.90,3.78,6.48,0.00,10.26,0.00,35.80,0,5,0,1,1,20,1129
20260513_230309,2,2,EA,0,8,node75,node11,724.16,2.51,8.75,0.00,11.25,0.00,31.56,0,4,0,1,1,20,1129
20260513_230309,2,2,EA,0,9,node14,node50,735.41,8.47,7.12,0.00,15.60,0.00,38.74,0,5,0,1,1,20,1129
20260513_230309,2,2,EA,0,10,node54,node7,751.00,3.08,7.71,0.00,10.80,0.00,29.03,0,3,0,1,1,20,1129
20260513_230309,2,2,EA,0,11,node54,node42,761.80,4.45,7.65,0.00,12.10,0.00,37.99,0,4,0,1,1,20,1129
20260513_230309,2,2,EA,0,12,node14,node10,773.90,7.15,6.87,0.00,14.03,0.00,34.46,0,4,0,1,1,20,1129
20260513_230309,2,2,EA,0,13,node75,node39,787.93,4.24,14.31,0.00,18.55,0.00,67.81,0,9,0,1,1,20,1129
20260513_230309,2,2,EA,0,14,node39,node68,806.48,0.00,15.00,0.00,15.00,0.00,67.69,0,9,0,1,1,20,1129
20260513_230309,2,2,EA,0,15,node75,node7,821.48,6.97,11.97,0.00,18.94,0.00,50.17,0,4,0,1,1,20,1129
20260513_230309,2,2,EA,0,16,node75,node41,840.42,8.41,11.87,0.00,20.28,0.00,61.92,0,8,0,1,1,20,1129
20260513_230309,2,2,EA,0,17,node39,node12,860.70,2.39,21.52,0.00,23.91,0.00,79.42,0,8,0,1,1,20,1129
20260513_230309,2,2,EA,0,18,node54,node26,884.60,16.63,12.52,0.00,29.14,0.00,70.52,0,10,0,1,1,20,1129
20260513_230309,2,2,EA,0,19,node39,node23,913.75,19.74,15.90,0.00,35.64,0.00,87.96,0,12,0,1,1,20,1129
20260513_230309,2,2,EA,0,20,node39,node25,949.38,18.75,20.74,0.00,39.49,0.00,92.27,0,10,0,1,1,20,1129
20260513_230309,0,0,SSP,1,1,node54,node26,989.00,6.34,21.82,0.00,28.16,34.87,92.19,1,9,0,1,2,20,1129
20260513_230309,0,0,SSP,0,1,node39,node12,989.00,9.47,21.85,0.00,31.32,51.88,79.42,1,8,0,1,2,20,1129
20260513_230309,0,0,SSP,0,2,node75,node11,1020.32,7.04,8.82,0.00,15.85,0.00,31.56,0,4,0,1,2,20,1129
20260513_230309,0,0,SSP,1,2,node75,node39,1017.16,9.50,14.10,0.00,23.61,0.00,67.81,0,9,0,1,2,20,1129
20260513_230309,0,0,SSP,0,3,node75,node20,1036.17,7.02,2.74,0.00,9.76,0.00,12.53,0,2,0,1,2,20,1129
20260513_230309,0,0,SSP,0,4,node75,node62,1045.93,3.11,8.12,0.00,11.23,0.00,39.21,0,5,0,1,2,20,1129
20260513_230309,0,0,SSP,1,3,node39,node68,1040.77,0.00,20.15,0.00,20.15,0.00,81.18,0,8,0,1,2,20,1129
20260513_230309,0,0,SSP,0,5,node14,node50,1057.16,4.03,5.29,0.00,9.32,0.00,40.67,0,3,0,1,2,20,1129
20260513_230309,0,0,SSP,1,4,node75,node72,1060.92,6.87,3.64,0.00,10.51,0.00,18.19,0,2,0,1,2,20,1129
20260513_230309,0,0,SSP,0,6,node54,node7,1066.48,2.81,8.61,0.00,11.42,0.00,29.03,0,3,0,1,2,20,1129
20260513_230309,0,0,SSP,1,5,node14,node20,1071.43,1.10,6.48,0.00,7.58,0.00,35.80,0,5,0,1,2,20,1129
20260513_230309,0,0,SSP,0,7,node54,node42,1077.91,4.72,8.46,0.00,13.18,0.00,37.99,0,4,0,1,2,20,1129
20260513_230309,0,0,SSP,1,6,node75,node41,1079.00,2.74,13.25,0.00,16.00,0.00,61.92,0,8,0,1,2,20,1129
