runId,phase,effectiveMode,modeName,robotId,taskSeq,pickupNode,destNode,taskStartSim,toPickupSec,deliveryLegSec,returnSec,totalSec,expOutSec,expInSec,hopsToStore,hopsToDest,hopsReturn,crowdednessLevel,numRobots,numOrders,randomSeed
20260507_171117,0,0,SSP,0,1,node6,node3,0.00,6.80,7.54,0.00,14.34,14.00,14.00,1,2,0,4,1,100,5
20260507_171117,0,0,SSP,0,2,node6,node3,21.58,0.00,7.54,0.00,7.54,14.00,14.00,0,2,0,4,1,100,5
20260507_171117,0,0,SSP,0,3,node6,node2,36.36,0.00,9.56,0.00,9.56,19.00,19.00,0,2,0,4,1,100,5
20260507_171117,0,0,SSP,0,4,node6,node48,55.96,0.00,7.95,0.00,7.95,22.50,22.50,0,4,0,4,1,100,5
20260507_171117,0,0,SSP,0,5,node59,node47,65.21,0.00,2.86,0.00,2.86,11.00,11.00,0,2,0,4,1,100,5
20260507_171117,0,0,SSP,0,6,node59,node3,70.93,0.00,20.30,0.00,20.30,35.97,35.97,0,5,0,4,1,100,5
20260507_171117,0,0,SSP,0,7,node6,node70,98.47,0.00,12.33,0.00,12.33,25.03,25.03,0,4,0,4,1,100,5
20260507_171117,0,0,SSP,0,8,node9,node7,115.85,0.00,7.18,0.00,7.18,11.00,11.00,0,2,0,4,1,100,5
20260507_171117,0,0,SSP,0,9,node6,node10,125.53,0.00,11.15,0.00,11.15,20.50,20.50,0,3,0,4,1,100,5
20260507_171117,0,0,SSP,0,10,node9,node70,139.47,0.00,3.43,0.00,3.43,9.03,9.03,0,2,0,4,1,100,5
20260507_171117,0,0,SSP,0,11,node9,node64,147.95,0.00,10.13,0.00,10.13,25.61,25.61,0,4,0,4,1,100,5
20260507_171117,0,0,SSP,0,12,node59,node7,163.16,0.00,9.66,0.00,9.66,16.97,16.97,0,3,0,4,1,100,5
20260507_171117,0,0,SSP,0,13,node6,node71,175.32,0.00,13.36,0.00,13.36,29.01,29.01,0,4,0,4,1,100,5
20260507_171117,0,0,SSP,0,14,node9,node67,195.73,0.00,6.18,0.00,6.18,19.98,19.98,0,3,0,4,1,100,5
20260507_171117,0,0,SSP,0,15,node9,node49,210.77,0.00,7.91,0.00,7.91,23.50,23.50,0,4,0,4,1,100,5
20260507_171117,0,0,SSP,0,16,node59,node68,219.85,0.00,19.63,0.00,19.63,40.99,40.99,0,6,0,4,1,100,5
20260507_171117,0,0,SSP,0,17,node9,node49,246.52,0.00,7.91,0.00,7.91,23.50,23.50,0,4,0,4,1,100,5
20260507_171117,0,0,SSP,0,18,node59,node68,255.59,0.00,19.63,0.00,19.63,40.99,40.99,0,6,0,4,1,100,5
20260507_171117,0,0,SSP,0,19,node9,node31,282.27,0.00,11.63,0.00,11.63,42.88,42.88,0,7,0,4,1,100,5
20260507_171117,0,0,SSP,0,20,node6,node43,307.91,0.00,11.93,0.00,11.93,38.96,38.96,0,6,0,4,1,100,5
20260507_171117,0,0,SSP,0,21,node42,node53,321.32,0.00,9.06,0.00,9.06,36.56,36.56,0,5,0,4,1,100,5
20260507_171117,0,0,SSP,0,22,node59,node44,333.76,0.00,5.02,0.00,5.02,23.52,23.52,0,3,0,4,1,100,5
