runId,phase,effectiveMode,modeName,robotId,taskSeq,pickupNode,destNode,taskStartSim,toPickupSec,deliveryLegSec,returnSec,totalSec,expOutSec,expInSec,hopsToStore,hopsToDest,hopsReturn,crowdednessLevel,numRobots,numOrders,randomSeed
20260509_185413,0,0,SSP,0,1,node6,node3,0.00,24.70,15.25,0.00,39.95,83.00,53.50,1,2,0,1,1,100,5
20260509_185413,0,0,SSP,0,2,node6,node3,39.95,13.90,13.55,0.00,27.45,0.00,53.50,0,2,0,1,1,100,5
20260509_185413,0,0,SSP,0,3,node6,node2,67.40,11.20,13.40,0.00,24.60,0.00,67.00,0,2,0,1,1,100,5
20260509_185413,0,0,SSP,0,4,node6,node48,92.00,14.65,10.25,0.00,24.90,0.00,51.25,0,4,0,1,1,100,5
20260509_185413,0,0,SSP,0,5,node59,node47,116.90,1.50,3.30,0.00,4.80,0.00,16.50,0,2,0,1,1,100,5
20260509_185413,0,0,SSP,0,6,node59,node3,121.70,3.30,29.04,0.00,32.34,0.00,120.96,0,5,0,1,1,100,5
20260509_185413,0,0,SSP,0,7,node6,node70,154.04,10.20,17.21,0.00,27.41,0.00,92.04,0,4,0,1,1,100,5
20260509_185413,0,0,SSP,0,8,node9,node7,181.45,7.67,11.00,0.00,18.67,0.00,52.50,0,2,0,1,1,100,5
20260509_185413,0,0,SSP,0,9,node6,node10,200.12,3.75,16.10,0.00,19.85,0.00,85.25,0,3,0,1,1,100,5
20260509_185413,0,0,SSP,0,10,node9,node70,219.97,4.28,4.51,0.00,8.78,0.00,22.54,0,2,0,1,1,100,5
20260509_185413,0,0,SSP,0,11,node9,node64,228.75,7.67,14.80,0.00,22.47,0.00,94.41,0,4,0,1,1,100,5
20260509_185413,0,0,SSP,0,12,node59,node7,251.22,5.85,13.84,0.00,19.70,0.00,49.96,0,3,0,1,1,100,5
20260509_185413,0,0,SSP,0,13,node6,node71,270.91,3.50,18.40,0.00,21.90,0.00,98.02,0,4,0,1,1,100,5
20260509_185413,0,0,SSP,0,14,node9,node67,292.82,10.46,7.69,0.00,18.15,0.00,38.97,0,3,0,1,1,100,5
20260509_185413,0,0,SSP,0,15,node6,node43,310.97,11.12,14.84,0.00,25.96,0.00,95.93,0,6,0,1,1,100,5
20260509_185413,0,0,SSP,0,16,node42,node53,336.93,1.71,12.41,0.00,14.12,0.00,54.84,0,5,0,1,1,100,5
20260509_185413,0,0,SSP,0,17,node59,node68,351.05,4.50,28.52,0.00,33.02,0.00,122.98,0,6,0,1,1,100,5
20260509_185413,0,0,SSP,0,18,node9,node49,384.07,10.24,10.05,0.00,20.29,0.00,71.25,0,4,0,1,1,100,5
20260509_185413,0,0,SSP,0,19,node59,node68,404.36,1.34,28.10,0.00,29.44,0.00,122.98,0,6,0,1,1,100,5
20260509_185413,0,0,SSP,0,20,node9,node49,433.80,10.24,10.55,0.00,20.79,0.00,71.25,0,4,0,1,1,100,5
20260509_185413,0,0,SSP,0,21,node59,node44,454.58,1.34,5.80,0.00,7.14,0.00,35.27,0,3,0,1,1,100,5
20260509_185413,0,0,SSP,0,22,node42,node53,461.72,3.41,11.11,0.00,14.51,0.00,54.84,0,5,0,1,1,100,5
20260509_185413,0,0,SSP,0,23,node59,node57,476.23,4.30,11.00,0.00,15.30,0.00,45.07,0,5,0,1,1,100,5
20260509_185413,0,0,SSP,0,24,node6,node17,491.53,6.32,13.35,0.00,19.68,0.00,85.52,0,4,0,1,1,100,5
20260509_185413,0,0,SSP,0,25,node42,node22,511.21,8.52,15.92,0.00,24.45,0.00,89.08,0,9,0,1,1,100,5
20260509_185413,0,0,SSP,0,26,node59,node74,535.65,16.16,11.11,0.00,27.26,0.00,55.55,0,5,0,1,1,100,5
20260509_185413,0,0,SSP,0,27,node9,node31,562.91,10.09,14.20,0.00,24.29,0.00,76.34,0,7,0,1,1,100,5
20260509_185413,0,0,SSP,0,28,node9,node60,587.20,20.41,12.65,0.00,33.06,0.00,83.96,0,6,0,1,1,100,5
20260509_185413,0,0,SSP,0,29,node59,node33,620.26,1.40,12.64,0.00,14.04,0.00,60.26,0,6,0,1,1,100,5
20260509_185413,0,0,SSP,0,30,node59,node29,634.30,13.84,24.60,0.00,38.44,0.00,130.67,0,9,0,1,1,100,5
