runId,phase,effectiveMode,modeName,simTime,robotId,eventType,pickupNode,destNode,taskSeq,detail
20260509_185413,0,0,SSP,0.000,R0,TASK_CLAIMED,node6,node3,1,"mode=SSP remaining=99"
20260509_185413,0,0,SSP,0.000,R0,DEPART_TO_PICKUP,node6,node3,1,"hops=3"
20260509_185413,0,0,SSP,4.000,R0,DEPART_TO_PICKUP,node6,node3,1,"hops=2"
20260509_185413,0,0,SSP,24.700,R0,DEPART_TO_PICKUP,node6,node3,1,"hops=1"
20260509_185413,0,0,SSP,24.700,R0,ARRIVED_AT_PICKUP,node6,node3,1,"toPickupTime=24.7s"
20260509_185413,0,0,SSP,39.950,R0,ARRIVED_AT_DEST,node6,node3,1,"delivLegTime=15.3s"
20260509_185413,0,0,SSP,39.950,R0,TASK_COMPLETE,node6,node3,1,"total=40.0s toPickup=24.7s delivery=15.3s return=0.0s"
20260509_185413,0,0,SSP,39.950,R0,TASK_CLAIMED,node6,node3,2,"mode=SSP remaining=98"
20260509_185413,0,0,SSP,39.950,R0,DEPART_TO_NEXT_PICKUP,node6,node3,1,"nextPickup=node6"
20260509_185413,0,0,SSP,53.850,R0,DEPART_TO_PICKUP,node6,node3,2,"hops=0"
20260509_185413,0,0,SSP,53.850,R0,ARRIVED_AT_PICKUP,node6,node3,2,"toPickupTime=13.9s"
20260509_185413,0,0,SSP,67.400,R0,ARRIVED_AT_DEST,node6,node3,2,"delivLegTime=13.6s"
20260509_185413,0,0,SSP,67.400,R0,TASK_COMPLETE,node6,node3,2,"total=27.5s toPickup=13.9s delivery=13.6s return=0.0s"
20260509_185413,0,0,SSP,67.400,R0,TASK_CLAIMED,node6,node2,3,"mode=SSP remaining=97"
20260509_185413,0,0,SSP,67.400,R0,DEPART_TO_NEXT_PICKUP,node6,node3,2,"nextPickup=node6"
20260509_185413,0,0,SSP,78.600,R0,DEPART_TO_PICKUP,node6,node2,3,"hops=0"
20260509_185413,0,0,SSP,78.600,R0,ARRIVED_AT_PICKUP,node6,node2,3,"toPickupTime=11.2s"
20260509_185413,0,0,SSP,92.000,R0,ARRIVED_AT_DEST,node6,node2,3,"delivLegTime=13.4s"
20260509_185413,0,0,SSP,92.000,R0,TASK_COMPLETE,node6,node2,3,"total=24.6s toPickup=11.2s delivery=13.4s return=0.0s"
20260509_185413,0,0,SSP,92.000,R0,TASK_CLAIMED,node6,node48,4,"mode=SSP remaining=96"
20260509_185413,0,0,SSP,92.000,R0,DEPART_TO_NEXT_PICKUP,node6,node2,3,"nextPickup=node6"
20260509_185413,0,0,SSP,106.650,R0,DEPART_TO_PICKUP,node6,node48,4,"hops=0"
20260509_185413,0,0,SSP,106.650,R0,ARRIVED_AT_PICKUP,node6,node48,4,"toPickupTime=14.7s"
20260509_185413,0,0,SSP,116.900,R0,ARRIVED_AT_DEST,node6,node48,4,"delivLegTime=10.2s"
20260509_185413,0,0,SSP,116.900,R0,TASK_COMPLETE,node6,node48,4,"total=24.9s toPickup=14.7s delivery=10.2s return=0.0s"
20260509_185413,0,0,SSP,116.900,R0,TASK_CLAIMED,node59,node47,5,"mode=SSP remaining=95"
20260509_185413,0,0,SSP,116.900,R0,DEPART_TO_NEXT_PICKUP,node6,node48,4,"nextPickup=node59"
20260509_185413,0,0,SSP,118.400,R0,DEPART_TO_PICKUP,node59,node47,5,"hops=0"
20260509_185413,0,0,SSP,118.400,R0,ARRIVED_AT_PICKUP,node59,node47,5,"toPickupTime=1.5s"
20260509_185413,0,0,SSP,121.700,R0,ARRIVED_AT_DEST,node59,node47,5,"delivLegTime=3.3s"
20260509_185413,0,0,SSP,121.700,R0,TASK_COMPLETE,node59,node47,5,"total=4.8s toPickup=1.5s delivery=3.3s return=0.0s"
20260509_185413,0,0,SSP,121.700,R0,TASK_CLAIMED,node59,node3,6,"mode=SSP remaining=94"
20260509_185413,0,0,SSP,121.700,R0,DEPART_TO_NEXT_PICKUP,node59,node47,5,"nextPickup=node59"
20260509_185413,0,0,SSP,125.000,R0,DEPART_TO_PICKUP,node59,node3,6,"hops=0"
20260509_185413,0,0,SSP,125.000,R0,ARRIVED_AT_PICKUP,node59,node3,6,"toPickupTime=3.3s"
20260509_185413,0,0,SSP,154.042,R0,ARRIVED_AT_DEST,node59,node3,6,"delivLegTime=29.0s"
20260509_185413,0,0,SSP,154.042,R0,TASK_COMPLETE,node59,node3,6,"total=32.3s toPickup=3.3s delivery=29.0s return=0.0s"
20260509_185413,0,0,SSP,154.042,R0,TASK_CLAIMED,node6,node70,7,"mode=SSP remaining=93"
