runId,numRobots,phase,effectiveMode,modeName,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,numOrders,crowdednessLevel,randomSeed
20260509_185413,9,2,2,EA,286.00,100,22.27,0.00,55.37,8.78,13.50,0.00,100,1,5
20260509_185413,10,0,0,SSP,263.00,100,24.58,3.42,49.80,9.30,15.28,0.00,100,1,5
20260509_185413,10,1,1,EV,238.00,100,22.22,3.42,42.21,8.74,13.48,0.00,100,1,5
20260509_185413,10,2,2,EA,265.00,100,21.93,3.42,49.89,8.41,13.52,0.00,100,1,5
20260509_185413,1,0,0,SSP,2062.50,100,20.62,3.04,49.53,8.07,12.55,0.00,100,2,5
20260509_185413,1,1,1,EV,1924.50,100,19.24,2.85,41.67,8.03,11.21,0.00,100,2,5
20260509_185413,1,2,2,EA,1960.00,100,19.60,3.04,48.20,7.83,11.76,0.00,100,2,5
20260509_185413,2,0,0,SSP,1097.50,100,21.79,3.04,43.90,8.68,13.11,0.00,100,2,5
20260509_185413,2,1,1,EV,1041.00,100,20.78,3.04,47.04,8.62,12.17,0.00,100,2,5
20260509_185413,2,2,2,EA,1032.00,100,20.38,3.04,47.03,8.04,12.34,0.00,100,2,5
20260509_185413,3,0,0,SSP,763.50,100,22.38,3.04,45.59,8.86,13.53,0.00,100,2,5
20260509_185413,3,1,1,EV,723.00,100,21.37,3.33,47.38,8.79,12.57,0.00,100,2,5
20260509_185413,3,2,2,EA,705.00,100,20.59,3.04,49.28,7.97,12.62,0.00,100,2,5
20260509_185413,4,0,0,SSP,588.50,100,23.18,3.04,46.69,9.12,14.05,0.00,100,2,5
20260509_185413,4,1,1,EV,569.50,100,22.11,3.04,47.39,9.05,13.06,0.00,100,2,5
20260509_185413,4,2,2,EA,548.00,100,20.98,3.33,50.83,8.03,12.94,0.00,100,2,5
20260509_185413,5,0,0,SSP,481.50,100,23.44,3.33,47.75,9.34,14.09,0.00,100,2,5
20260509_185413,5,1,1,EV,452.00,100,22.28,3.04,41.25,9.15,13.13,0.00,100,2,5
20260509_185413,5,2,2,EA,463.00,100,21.92,3.04,49.93,8.81,13.11,0.00,100,2,5
20260509_185413,6,0,0,SSP,400.50,100,23.18,3.04,47.29,9.08,14.10,0.00,100,2,5
20260509_185413,6,1,1,EV,399.00,100,22.64,3.04,43.23,9.33,13.31,0.00,100,2,5
20260509_185413,6,2,2,EA,396.50,100,21.72,3.04,56.41,8.49,13.23,0.00,100,2,5
20260509_185413,7,0,0,SSP,363.00,100,24.00,3.33,51.06,9.57,14.43,0.00,100,2,5
20260509_185413,7,1,1,EV,339.00,100,23.08,3.04,52.49,9.36,13.72,0.00,100,2,5
20260509_185413,7,2,2,EA,339.00,100,22.02,0.00,60.56,8.72,13.30,0.00,100,2,5
20260509_185413,8,0,0,SSP,321.00,100,24.38,3.04,46.28,9.61,14.77,0.00,100,2,5
20260509_185413,8,1,1,EV,299.00,100,23.06,3.04,53.17,9.22,13.84,0.00,100,2,5
20260509_185413,8,2,2,EA,316.00,100,22.34,0.00,72.98,8.77,13.57,0.00,100,2,5
20260509_185413,9,0,0,SSP,282.00,100,24.49,3.33,51.39,9.58,14.91,0.00,100,2,5
20260509_185413,9,1,1,EV,281.00,100,23.67,3.04,53.51,9.68,14.00,0.00,100,2,5
20260509_185413,9,2,2,EA,296.50,100,22.63,0.00,55.58,8.69,13.93,0.00,100,2,5
20260509_185413,10,0,0,SSP,261.50,100,24.04,3.04,55.84,9.23,14.80,0.00,100,2,5
20260509_185413,10,1,1,EV,254.00,100,24.00,3.04,54.38,9.75,14.25,0.00,100,2,5
20260509_185413,10,2,2,EA,273.00,100,22.96,3.04,53.37,8.98,13.99,0.00,100,2,5
20260509_185413,1,0,0,SSP,2472.00,100,24.72,3.42,57.97,9.25,15.46,0.00,100,3,5
20260509_185413,1,1,1,EV,2272.00,100,22.72,3.42,46.80,9.17,13.55,0.00,100,3,5
20260509_185413,1,2,2,EA,2361.00,100,23.61,3.42,66.23,9.46,14.15,0.00,100,3,5
20260509_185413,2,0,0,SSP,1340.50,100,26.35,3.42,58.61,9.97,16.37,0.00,100,3,5
20260509_185413,2,1,1,EV,1249.50,100,24.76,3.42,54.34,10.00,14.76,0.00,100,3,5
20260509_185413,2,2,2,EA,1266.50,100,24.92,3.42,59.66,9.85,15.07,0.00,100,3,5
20260509_185413,3,0,0,SSP,952.00,100,27.66,3.42,58.34,10.60,17.07,0.00,100,3,5
20260509_185413,3,1,1,EV,889.50,100,26.29,3.42,71.70,10.65,15.63,0.00,100,3,5
20260509_185413,3,2,2,EA,891.50,100,26.10,3.71,62.74,10.31,15.79,0.00,100,3,5
20260509_185413,4,0,0,SSP,738.50,100,28.66,3.42,62.59,10.89,17.76,0.00,100,3,5
20260509_185413,4,1,1,EV,699.50,100,27.51,3.42,64.45,11.08,16.43,0.00,100,3,5
20260509_185413,4,2,2,EA,703.50,100,27.33,3.42,63.60,10.52,16.81,0.00,100,3,5
20260509_185413,5,0,0,SSP,624.50,100,29.53,3.71,73.11,11.27,18.26,0.00,100,3,5
20260509_185413,5,1,1,EV,615.00,100,29.50,3.71,82.39,12.22,17.28,0.00,100,3,5
20260509_185413,5,2,2,EA,598.00,100,28.32,3.99,66.48,10.85,17.47,0.00,100,3,5
20260509_185413,6,0,0,SSP,535.50,100,30.81,3.42,69.61,12.02,18.79,0.00,100,3,5
20260509_185413,6,1,1,EV,521.50,100,30.18,3.71,85.45,12.32,17.86,0.00,100,3,5
20260509_185413,6,2,2,EA,556.50,100,29.86,3.71,91.17,11.97,17.89,0.00,100,3,5
20260509_185413,7,0,0,SSP,473.00,100,31.04,3.99,69.81,11.94,19.10,0.00,100,3,5
20260509_185413,7,1,1,EV,449.50,100,30.37,3.71,67.85,12.25,18.12,0.00,100,3,5
20260509_185413,7,2,2,EA,449.00,100,29.78,0.00,71.13,11.59,18.19,0.00,100,3,5
20260509_185413,8,0,0,SSP,410.00,100,31.43,3.71,69.89,11.95,19.48,0.00,100,3,5
20260509_185413,8,1,1,EV,399.00,100,30.60,3.99,64.49,12.22,18.38,0.00,100,3,5
20260509_185413,8,2,2,EA,405.50,100,29.21,0.00,70.79,11.07,18.13,0.00,100,3,5
20260509_185413,9,0,0,SSP,380.50,100,31.78,3.99,71.42,12.03,19.75,0.00,100,3,5
20260509_185413,9,1,1,EV,361.50,100,31.20,3.71,64.47,12.56,18.64,0.00,100,3,5
20260509_185413,9,2,2,EA,377.00,100,30.60,0.00,79.59,11.86,18.74,0.00,100,3,5
20260509_185413,10,0,0,SSP,361.00,100,32.23,4.28,70.56,12.16,20.06,0.00,100,3,5
20260509_185413,10,1,1,EV,333.00,100,31.41,3.42,90.73,12.34,19.07,0.00,100,3,5
20260509_185413,10,2,2,EA,362.00,100,30.79,3.99,95.05,11.98,18.81,0.00,100,3,5
20260509_185413,1,0,0,SSP,2939.00,100,29.39,3.80,61.28,10.98,18.41,0.00,100,4,5
20260509_185413,1,1,1,EV,2685.00,100,26.85,3.80,47.80,10.78,16.07,0.00,100,4,5
20260509_185413,1,2,2,EA,2826.00,100,28.26,3.80,80.23,11.47,16.79,0.00,100,4,5
20260509_185413,2,0,0,SSP,1603.00,100,31.87,3.80,76.99,11.94,19.93,0.00,100,4,5
20260509_185413,2,1,1,EV,1510.50,100,30.05,4.09,57.18,12.11,17.93,0.00,100,4,5
20260509_185413,2,2,2,EA,1589.50,100,31.62,4.37,75.66,12.62,19.00,0.00,100,4,5
20260509_185413,3,0,0,SSP,1189.50,100,34.72,4.09,75.31,13.26,21.46,0.00,100,4,5
20260509_185413,3,1,1,EV,1138.50,100,33.67,4.37,70.06,13.61,20.06,0.00,100,4,5
20260509_185413,3,2,2,EA,1135.00,100,33.68,4.09,81.21,13.17,20.51,0.00,100,4,5
20260509_185413,4,0,0,SSP,942.00,100,36.43,4.09,73.36,13.84,22.59,0.00,100,4,5
20260509_185413,4,1,1,EV,909.00,100,35.65,4.37,76.91,14.35,21.30,0.00,100,4,5
20260509_185413,4,2,2,EA,944.50,100,35.63,4.37,88.41,13.82,21.81,0.00,100,4,5
20260509_185413,5,0,0,SSP,784.50,100,37.50,4.37,86.86,14.43,23.07,0.00,100,4,5
20260509_185413,5,1,1,EV,779.00,100,37.65,4.37,77.82,15.60,22.05,0.00,100,4,5
20260509_185413,5,2,2,EA,780.50,100,36.93,4.94,87.91,14.51,22.42,0.00,100,4,5
20260509_185413,6,0,0,SSP,698.00,100,39.82,5.23,78.82,15.54,24.28,0.00,100,4,5
20260509_185413,6,1,1,EV,654.00,100,38.72,4.66,79.81,15.65,23.08,0.00,100,4,5
20260509_185413,6,2,2,EA,679.00,100,37.63,4.66,95.26,14.75,22.88,0.00,100,4,5
20260509_185413,7,0,0,SSP,609.00,100,40.27,4.37,96.06,15.58,24.69,0.00,100,4,5
20260509_185413,7,1,1,EV,576.00,100,39.25,4.94,79.03,15.82,23.43,0.00,100,4,5
20260509_185413,7,2,2,EA,630.00,100,39.24,0.00,123.86,15.56,23.68,0.00,100,4,5
20260509_185413,8,0,0,SSP,570.00,100,40.63,4.09,99.32,15.86,24.77,0.00,100,4,5
20260509_185413,8,1,1,EV,525.00,100,40.49,4.37,85.27,16.26,24.23,0.00,100,4,5
20260509_185413,8,2,2,EA,581.50,100,40.04,0.00,120.97,15.53,24.51,0.00,100,4,5
20260509_185413,9,0,0,SSP,505.50,100,41.00,4.09,106.56,15.67,25.33,0.00,100,4,5
20260509_185413,9,1,1,EV,482.50,100,41.16,4.66,84.56,16.36,24.81,0.00,100,4,5
20260509_185413,9,2,2,EA,519.00,100,40.71,0.00,98.36,15.91,24.80,0.00,100,4,5
20260509_185413,10,0,0,SSP,471.00,100,42.04,4.37,106.26,16.07,25.97,0.00,100,4,5
20260509_185413,10,1,1,EV,446.00,100,41.61,4.66,101.35,16.24,25.37,0.00,100,4,5
20260509_185413,10,2,2,EA,507.00,100,41.31,5.39,89.41,15.79,25.53,0.00,100,4,5
20260509_185413,1,0,0,SSP,3575.00,100,35.75,4.75,70.41,13.20,22.55,0.00,100,5,5
20260509_185413,1,1,1,EV,3492.50,100,34.92,4.47,72.90,13.82,21.10,0.00,100,5,5
20260509_185413,1,2,2,EA,3843.00,100,38.43,4.18,106.16,15.46,22.96,0.00,100,5,5
20260509_185413,2,0,0,SSP,2146.50,100,42.90,4.47,96.60,15.94,26.96,0.00,100,5,5
20260509_185413,2,1,1,EV,2138.00,100,42.54,4.47,87.19,16.53,26.01,0.00,100,5,5
20260509_185413,2,2,2,EA,2190.00,100,43.39,4.18,100.23,16.46,26.93,0.00,100,5,5
20260509_185413,3,0,0,SSP,1602.50,100,46.47,4.18,103.20,17.53,28.95,0.00,100,5,5
20260509_185413,3,1,1,EV,1602.00,100,47.33,4.18,99.56,18.23,29.10,0.00,100,5,5
20260509_185413,3,2,2,EA,1622.50,100,48.17,4.47,116.22,18.32,29.86,0.00,100,5,5
20260509_185413,4,0,0,SSP,1289.00,100,49.73,4.47,111.55,18.96,30.77,0.00,100,5,5
20260509_185413,4,1,1,EV,1300.00,100,50.53,4.47,123.04,19.35,31.18,0.00,100,5,5
20260509_185413,4,2,2,EA,1356.00,100,52.34,4.47,111.51,20.05,32.29,0.00,100,5,5
20260509_185413,5,0,0,SSP,1076.50,100,51.68,4.18,126.19,19.48,32.20,0.00,100,5,5
20260509_185413,5,1,1,EV,1135.00,100,53.62,4.18,125.99,20.68,32.94,0.00,100,5,5
20260509_185413,5,2,2,EA,1141.50,100,53.76,4.18,133.11,20.26,33.50,0.00,100,5,5
20260509_185413,6,0,0,SSP,938.50,100,53.56,4.47,130.52,20.44,33.12,0.00,100,5,5
20260509_185413,6,1,1,EV,965.50,100,55.92,4.75,132.47,20.97,34.95,0.00,100,5,5
20260509_185413,6,2,2,EA,1025.00,100,57.32,5.04,140.07,21.80,35.52,0.00,100,5,5
20260509_185413,7,0,0,SSP,899.00,100,56.46,4.75,145.51,21.85,34.62,0.00,100,5,5
20260509_185413,7,1,1,EV,971.50,100,60.39,4.75,166.97,23.67,36.72,0.00,100,5,5
20260509_185413,7,2,2,EA,950.50,100,60.11,0.00,205.55,23.24,36.87,0.00,100,5,5
20260509_185413,8,0,0,SSP,763.00,100,57.60,4.47,164.50,22.05,35.55,0.00,100,5,5
20260509_185413,8,1,1,EV,780.00,100,60.10,4.47,141.54,22.49,37.61,0.00,100,5,5
20260509_185413,8,2,2,EA,936.50,100,62.49,0.00,215.29,24.20,38.29,0.00,100,5,5
20260509_185413,9,0,0,SSP,742.50,100,59.21,5.61,162.84,22.79,36.41,0.00,100,5,5
20260509_185413,9,1,1,EV,712.50,100,61.86,5.04,161.70,23.19,38.66,0.00,100,5,5
20260509_185413,9,2,2,EA,835.50,100,63.53,0.00,219.59,24.98,38.55,0.00,100,5,5
20260509_185413,10,0,0,SSP,681.00,100,59.97,4.47,154.40,22.75,37.23,0.00,100,5,5
20260509_185413,10,1,1,EV,662.50,100,62.90,5.04,176.25,23.32,39.57,0.00,100,5,5
20260509_185413,10,2,2,EA,782.00,100,65.03,4.47,202.72,24.71,40.32,0.00,100,5,5
