runId,robotId,taskId,routingMode,numRobots,numOrders,pickupNode,destNode,taskStartTime,deliveryTime,returnTime,totalTime,expOutTime,expInTime
20260427_134731,0,1,0,1,6,node33,node52,1.00,10.00,2.50,12.50,23.14,23.14
20260427_134731,0,2,0,1,6,node4,node75,13.60,26.90,3.00,29.90,44.59,44.59
20260427_134731,0,3,0,1,6,node69,node32,43.60,29.90,1.00,30.90,40.44,40.44
20260427_134731,0,4,0,1,6,node13,node17,74.60,7.40,4.50,11.90,17.01,17.01
20260427_134731,0,5,0,1,6,node61,node2,86.60,47.90,2.50,50.40,53.82,53.82
20260427_134731,0,6,0,1,6,node45,node16,137.10,7.90,1.50,9.40,16.25,16.25
SUMMARY_20260427_134731,,,0,1,6,,,1.00,,,145.50,,,
