runId,phase,effectiveMode,modeName,robotId,taskSeq,pickupNode,destNode,taskStartSim,toPickupSec,deliveryLegSec,returnSec,totalSec,expOutSec,expInSec,hopsToStore,hopsToDest,hopsReturn,crowdednessLevel,numRobots,numOrders,randomSeed
20260505_225629,0,0,SSP,3,1,node42,node53,0.00,1.16,7.58,9.51,18.25,36.56,36.56,1,5,5,4,4,50,5
20260505_225629,0,0,SSP,1,1,node9,node7,0.00,0.00,12.45,6.82,19.27,11.00,11.00,1,2,2,4,4,50,5
20260505_225629,0,0,SSP,0,1,node6,node3,0.00,6.80,7.54,7.24,21.58,14.00,14.00,1,2,2,4,4,50,5
20260505_225629,0,0,SSP,1,2,node9,node70,19.27,0.00,3.43,5.05,8.48,9.03,9.03,0,2,2,4,4,50,5
20260505_225629,0,0,SSP,2,1,node42,node22,0.00,0.00,15.06,15.44,30.50,59.39,59.39,1,9,9,4,4,50,5
20260505_225629,0,0,SSP,3,2,node42,node53,18.25,0.00,9.06,9.51,18.57,36.56,36.56,0,5,5,4,4,50,5
20260505_225629,0,0,SSP,0,2,node6,node2,21.58,0.00,9.56,10.04,19.60,19.00,19.00,0,2,2,4,4,50,5
20260505_225629,0,0,SSP,1,3,node9,node64,27.75,0.00,10.13,15.92,26.05,25.61,25.61,0,4,4,4,4,50,5
20260505_225629,0,0,SSP,0,3,node6,node48,41.18,0.00,7.95,9.99,17.94,22.50,22.50,0,4,4,4,4,50,5
20260505_225629,0,0,SSP,1,4,node9,node67,53.81,0.00,6.18,8.86,15.04,19.98,19.98,0,3,3,4,4,50,5
20260505_225629,0,0,SSP,2,2,node42,node25,30.50,0.00,17.66,20.71,38.37,73.17,73.17,0,11,11,4,4,50,5
20260505_225629,0,0,SSP,3,3,node42,node2,36.82,0.00,17.02,17.27,34.28,63.64,63.64,0,11,11,4,4,50,5
20260505_225629,0,0,SSP,2,3,node42,node14,68.87,0.00,7.25,7.48,14.73,28.77,28.77,0,4,4,4,4,50,5
20260505_225629,0,0,SSP,3,4,node42,node48,71.10,0.00,6.66,6.67,13.34,25.67,25.67,0,5,5,4,4,50,5
20260505_225629,0,0,SSP,0,4,node6,node70,59.12,0.00,12.33,14.73,27.06,25.03,25.03,0,4,4,4,4,50,5
20260505_225629,0,0,SSP,3,5,node42,node43,84.44,0.00,1.48,1.48,2.96,5.70,5.70,0,1,1,4,4,50,5
20260505_225629,0,0,SSP,3,6,node42,node43,87.40,0.00,1.48,1.48,2.96,5.70,5.70,0,1,1,4,4,50,5
20260505_225629,0,0,SSP,1,5,node6,node10,68.85,7.18,7.75,12.47,27.40,20.50,20.50,1,3,3,4,4,50,5
20260505_225629,0,0,SSP,2,4,node42,node14,83.60,0.00,7.25,7.48,14.73,28.77,28.77,0,4,4,4,4,50,5
20260505_225629,0,0,SSP,0,5,node6,node71,86.18,0.00,13.36,16.73,30.09,29.01,29.01,0,4,4,4,4,50,5
20260505_225629,0,0,SSP,1,6,node6,node43,96.25,0.00,11.93,16.63,28.57,38.96,38.96,0,6,6,4,4,50,5
20260505_225629,0,0,SSP,3,7,node42,node58,90.37,0.00,20.88,21.97,42.85,54.58,54.58,0,8,8,4,4,50,5
20260505_225629,0,0,SSP,1,7,node59,node47,124.81,6.65,2.86,2.86,12.37,11.00,11.00,1,2,2,4,4,50,5
20260505_225629,0,0,SSP,0,6,node6,node17,116.27,0.00,10.42,15.76,26.19,32.01,32.01,0,4,4,4,4,50,5
20260505_225629,0,0,SSP,2,5,node42,node27,98.33,0.00,27.47,28.80,56.27,80.83,80.83,0,12,12,4,4,50,5
20260505_225629,0,0,SSP,0,7,node59,node7,142.46,6.65,8.50,4.41,19.56,16.97,16.97,1,3,3,4,4,50,5
20260505_225629,0,0,SSP,3,8,node42,node23,133.22,0.00,15.37,17.01,32.38,65.43,65.43,0,10,10,4,4,50,5
20260505_225629,0,0,SSP,1,8,node59,node3,137.18,0.00,20.30,15.71,36.02,35.97,35.97,0,5,5,4,4,50,5
20260505_225629,0,0,SSP,1,9,node59,node44,173.20,0.00,5.02,6.11,11.14,23.52,23.52,0,3,3,4,4,50,5
20260505_225629,0,0,SSP,2,6,node42,node29,154.60,0.00,19.63,21.01,40.64,75.93,75.93,0,13,13,4,4,50,5
20260505_225629,0,0,SSP,1,10,node59,node57,184.34,0.00,7.74,7.81,15.55,30.05,30.05,0,5,5,4,4,50,5
20260505_225629,0,0,SSP,0,8,node59,node68,162.02,0.00,19.63,18.64,38.27,40.99,40.99,0,6,6,4,4,50,5
20260505_225629,0,0,SSP,3,9,node42,node67,165.60,0.00,24.42,25.59,50.01,68.49,68.49,0,10,10,4,4,50,5
20260505_225629,0,0,SSP,2,7,node42,node71,195.23,0.00,11.28,12.14,23.42,46.69,46.69,0,7,7,4,4,50,5
20260505_225629,0,0,SSP,1,11,node59,node74,199.89,0.00,9.63,9.63,19.25,37.03,37.03,0,5,5,4,4,50,5
20260505_225629,0,0,SSP,3,10,node42,node59,215.61,0.00,5.68,6.13,11.81,23.56,23.56,0,3,3,4,4,50,5
20260505_225629,0,0,SSP,0,9,node59,node68,200.29,0.00,19.63,18.64,38.27,40.99,40.99,0,6,6,4,4,50,5
20260505_225629,0,0,SSP,2,8,node59,node33,218.65,3.78,11.45,10.44,25.68,40.17,40.17,1,6,6,4,4,50,5
20260505_225629,0,0,SSP,3,11,node59,node17,227.42,3.78,6.45,8.98,19.22,34.55,34.55,1,5,5,4,4,50,5
20260505_225629,0,0,SSP,0,10,node59,node52,238.56,0.00,4.36,4.43,8.79,17.03,17.03,0,3,3,4,4,50,5
20260505_225629,0,0,SSP,0,11,node59,node43,247.34,0.00,4.64,4.64,9.29,17.86,17.86,0,2,2,4,4,50,5
20260505_225629,0,0,SSP,1,12,node59,node29,219.14,0.00,18.99,20.32,39.31,57.44,57.44,0,9,9,4,4,50,5
20260505_225629,0,0,SSP,3,12,node59,node21,246.64,0.00,12.21,12.31,24.51,47.34,47.34,0,7,7,4,4,50,5
20260505_225629,0,0,SSP,2,9,node59,node20,244.33,0.00,13.56,13.84,27.39,53.22,53.22,0,8,8,4,4,50,5
20260505_225629,0,0,SSP,1,13,node59,node46,258.45,0.00,7.99,9.11,17.11,35.05,35.05,0,5,5,4,4,50,5
20260505_225629,0,0,SSP,0,12,node59,node5,256.63,0.00,14.66,11.21,25.88,26.97,26.97,0,4,4,4,4,50,5
20260505_225629,0,0,SSP,3,13,node59,node66,271.15,0.00,15.20,15.88,31.09,40.40,40.40,0,6,6,4,4,50,5
20260505_225629,0,0,SSP,2,10,node59,node10,271.72,0.00,17.41,14.38,31.80,32.47,32.47,0,5,5,4,4,50,5
20260505_225629,0,0,SSP,1,14,node59,node9,275.55,0.00,16.48,11.59,28.08,27.97,27.97,0,5,5,4,4,50,5
20260505_225629,0,0,SSP,0,13,node59,node31,282.50,0.00,23.09,22.96,46.06,50.00,50.00,0,7,7,4,4,50,5
20260505_225629,1,1,EV,3,1,node42,node53,328.56,1.16,7.58,9.51,18.25,36.56,36.56,1,5,5,4,4,50,5
20260505_225629,1,1,EV,1,1,node9,node7,328.56,2.00,9.97,6.82,18.79,11.00,11.00,1,2,2,4,4,50,5
20260505_225629,1,1,EV,0,1,node6,node3,328.56,9.06,5.04,7.00,21.10,14.00,14.00,1,2,2,4,4,50,5
20260505_225629,1,1,EV,1,2,node9,node70,347.35,0.00,3.43,5.05,8.48,9.03,9.03,0,2,2,4,4,50,5
20260505_225629,1,1,EV,2,1,node42,node22,328.56,0.00,15.06,15.44,30.50,59.39,59.39,1,9,9,4,4,50,5
20260505_225629,1,1,EV,3,2,node42,node53,346.81,0.00,9.06,9.51,18.57,36.56,36.56,0,5,5,4,4,50,5
20260505_225629,1,1,EV,0,2,node6,node2,349.66,0.00,8.66,9.80,18.46,19.00,19.00,0,3,3,4,4,50,5
20260505_225629,1,1,EV,1,3,node9,node64,355.83,0.00,10.08,11.70,21.78,34.61,34.61,0,5,5,4,4,50,5
20260505_225629,1,1,EV,0,3,node6,node48,368.12,0.00,7.95,9.99,17.94,22.50,22.50,0,4,4,4,4,50,5
20260505_225629,1,1,EV,1,4,node9,node67,377.61,0.00,6.18,8.02,14.21,19.98,19.99,0,3,4,4,4,50,5
20260505_225629,1,1,EV,2,2,node42,node25,359.06,0.00,16.16,20.66,36.82,73.17,79.45,0,11,12,4,4,50,5
20260505_225629,1,1,EV,3,3,node42,node2,365.38,0.00,17.02,17.27,34.28,63.64,63.64,0,11,11,4,4,50,5
20260505_225629,1,1,EV,0,4,node6,node70,386.06,0.00,10.28,11.60,21.88,35.46,35.46,0,6,6,4,4,50,5
20260505_225629,1,1,EV,2,3,node42,node14,395.88,0.00,7.25,7.48,14.73,28.77,28.77,0,4,4,4,4,50,5
20260505_225629,1,1,EV,3,4,node42,node48,399.66,0.00,6.66,6.67,13.34,25.67,25.67,0,5,5,4,4,50,5
20260505_225629,1,1,EV,3,5,node42,node43,413.00,0.00,1.48,1.48,2.96,5.70,5.70,0,1,1,4,4,50,5
20260505_225629,1,1,EV,3,6,node42,node43,415.96,0.00,1.48,1.48,2.96,5.70,5.70,0,1,1,4,4,50,5
20260505_225629,1,1,EV,1,5,node6,node10,391.82,7.18,12.83,10.43,30.44,30.98,30.97,1,6,5,4,4,50,5
20260505_225629,1,1,EV,2,4,node42,node14,410.62,0.00,7.25,7.48,14.73,28.77,28.77,0,4,4,4,4,50,5
20260505_225629,1,1,EV,0,5,node6,node71,407.95,0.00,11.32,12.64,23.96,39.46,39.46,0,7,7,4,4,50,5
20260505_225629,1,1,EV,1,6,node6,node43,422.26,0.00,12.35,14.50,26.85,39.83,39.83,0,6,6,4,4,50,5
20260505_225629,1,1,EV,3,7,node42,node58,418.93,0.00,15.15,15.77,30.92,60.65,60.65,0,10,10,4,4,50,5
20260505_225629,1,1,EV,0,6,node6,node17,431.91,0.00,10.42,14.92,25.35,32.01,32.01,0,4,5,4,4,50,5
20260505_225629,1,1,EV,1,7,node59,node47,449.11,6.65,2.86,2.86,12.37,11.00,11.00,1,2,2,4,4,50,5
20260505_225629,1,1,EV,2,5,node42,node27,425.35,0.00,20.17,21.56,41.74,82.94,82.94,0,12,12,4,4,50,5
20260505_225629,1,1,EV,1,8,node59,node7,461.48,0.00,9.66,4.41,14.08,16.97,16.97,0,3,3,4,4,50,5
20260505_225629,1,1,EV,3,8,node42,node23,449.85,0.00,15.37,17.01,32.38,65.43,65.43,0,10,10,4,4,50,5
20260505_225629,1,1,EV,0,7,node59,node3,457.26,6.65,11.18,11.25,29.08,38.65,38.65,1,7,7,4,4,50,5
20260505_225629,1,1,EV,0,8,node59,node44,486.34,0.00,5.02,6.11,11.14,23.52,23.52,0,3,3,4,4,50,5
20260505_225629,1,1,EV,1,9,node59,node68,475.55,0.00,13.08,13.15,26.23,50.58,50.58,0,8,8,4,4,50,5
20260505_225629,1,1,EV,2,6,node42,node29,467.08,0.00,19.99,21.38,41.37,82.23,82.23,0,12,12,4,4,50,5
20260505_225629,1,1,EV,0,9,node59,node57,497.48,0.00,7.74,7.81,15.55,30.05,30.05,0,5,5,4,4,50,5
20260505_225629,1,1,EV,3,9,node42,node67,482.23,0.00,16.96,18.35,35.32,70.59,70.59,0,10,10,4,4,50,5
20260505_225629,1,1,EV,1,10,node59,node68,501.78,0.00,13.08,13.15,26.23,50.58,50.58,0,8,8,4,4,50,5
20260505_225629,1,1,EV,3,10,node42,node59,517.55,0.00,5.68,6.13,11.81,23.56,23.56,0,3,3,4,4,50,5
20260505_225629,1,1,EV,2,7,node42,node71,508.45,0.00,11.28,12.14,23.42,46.69,46.69,0,7,7,4,4,50,5
20260505_225629,1,1,EV,0,10,node59,node74,513.03,0.00,9.63,9.63,19.25,37.03,37.03,0,5,5,4,4,50,5
20260505_225629,1,1,EV,0,11,node59,node52,532.28,0.00,4.36,4.43,8.79,17.03,17.03,0,3,3,4,4,50,5
20260505_225629,1,1,EV,1,11,node59,node33,528.01,0.00,9.11,10.44,19.55,40.17,40.17,0,6,6,4,4,50,5
20260505_225629,1,1,EV,2,8,node59,node17,531.87,3.78,6.45,8.98,19.22,34.55,34.55,1,5,5,4,4,50,5
20260505_225629,1,1,EV,2,9,node59,node43,551.09,0.00,4.64,4.64,9.29,17.86,17.86,0,2,2,4,4,50,5
20260505_225629,1,1,EV,3,11,node59,node29,529.36,3.78,18.64,16.53,38.96,63.59,63.59,1,10,10,4,4,50,5
20260505_225629,1,1,EV,0,12,node59,node20,541.07,0.00,13.56,13.84,27.39,53.22,53.22,0,8,8,4,4,50,5
